Company's Daily Share Prices (Closing) and Highest - Lowest price of the date,,,,,,,,,,
Company Id,:  AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ASIAN A,LLIANCE,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date high,High,Date Low,Low,Closing,Trades(No.), Shares(No.),Turnover(Rs.),Last Traded,Days Traded
2007-02-23 00:00:00,2007-02-23 00:00:00,44.5,2007-02-23 00:00:00,44,44,22,63000,2773250,2007-02-23 00:00:00,1
2007-02-26 00:00:00,2007-02-26 00:00:00,44,2007-02-26 00:00:00,43.5,44,14,5900,258850,2007-02-26 00:00:00,1
2007-02-27 00:00:00,2007-02-27 00:00:00,44,2007-02-27 00:00:00,43.5,43.75,16,5800,253650,2007-02-27 00:00:00,1
2007-02-28 00:00:00,2007-02-28 00:00:00,44,2007-02-28 00:00:00,43,43.25,13,10500,455175,2007-02-28 00:00:00,1
2007-03-01 00:00:00,2007-03-01 00:00:00,43.25,2007-03-01 00:00:00,42.5,42.75,25,79300,3388175,2007-03-01 00:00:00,1
2007-03-02 00:00:00,2007-03-02 00:00:00,44,2007-03-02 00:00:00,43,43.5,10,5600,244025,2007-03-02 00:00:00,1
2007-03-06 00:00:00,2007-03-06 00:00:00,45.75,2007-03-06 00:00:00,42.5,45.25,117,168400,7457300,2007-03-06 00:00:00,1
2007-03-07 00:00:00,2007-03-07 00:00:00,47.25,2007-03-07 00:00:00,45,45.25,242,349600,16163975,2007-03-07 00:00:00,1
2007-03-08 00:00:00,2007-03-08 00:00:00,45,2007-03-08 00:00:00,44,44.25,19,13300,586575,2007-03-08 00:00:00,1
2007-03-09 00:00:00,2007-03-09 00:00:00,45.75,2007-03-09 00:00:00,45,45,69,131500,5954675,2007-03-09 00:00:00,1
2007-03-12 00:00:00,2007-03-12 00:00:00,45,2007-03-12 00:00:00,43.75,44,20,9300,409925,2007-03-12 00:00:00,1
2007-03-13 00:00:00,2007-03-13 00:00:00,44.5,2007-03-13 00:00:00,43.75,44,50,46700,2057625,2007-03-13 00:00:00,1
2007-03-14 00:00:00,2007-03-14 00:00:00,44.5,2007-03-14 00:00:00,41.5,41.75,48,65700,2830900,2007-03-14 00:00:00,1
2007-03-15 00:00:00,2007-03-15 00:00:00,44,2007-03-15 00:00:00,42,43.75,66,66900,2917525,2007-03-15 00:00:00,1
2007-03-16 00:00:00,2007-03-16 00:00:00,44.25,2007-03-16 00:00:00,43.5,43.75,12,5000,218975,2007-03-16 00:00:00,1
2007-03-19 00:00:00,2007-03-19 00:00:00,45.5,2007-03-19 00:00:00,43.5,45,36,37200,1644500,2007-03-19 00:00:00,1
2007-03-20 00:00:00,2007-03-20 00:00:00,46,2007-03-20 00:00:00,45,45,52,62700,2838025,2007-03-20 00:00:00,1
2007-03-21 00:00:00,2007-03-21 00:00:00,46,2007-03-21 00:00:00,44.75,45,171,685900,30913925,2007-03-21 00:00:00,1
2007-03-22 00:00:00,2007-03-22 00:00:00,48,2007-03-22 00:00:00,45,47.75,165,166500,7836700,2007-03-22 00:00:00,1
2007-03-23 00:00:00,2007-03-23 00:00:00,49,2007-03-23 00:00:00,47.5,47.75,222,355200,17081875,2007-03-23 00:00:00,1
2007-03-26 00:00:00,2007-03-26 00:00:00,47.5,2007-03-26 00:00:00,46,47,144,167500,7866725,2007-03-26 00:00:00,1
2007-03-27 00:00:00,2007-03-27 00:00:00,45,2007-03-27 00:00:00,43,43,88,156300,6779775,2007-03-27 00:00:00,1
2007-03-28 00:00:00,2007-03-28 00:00:00,44.5,2007-03-28 00:00:00,41.75,42.5,27,206300,8624800,2007-03-28 00:00:00,1
2007-03-29 00:00:00,2007-03-29 00:00:00,45.5,2007-03-29 00:00:00,43,43.5,43,40800,1774125,2007-03-29 00:00:00,1
2007-03-30 00:00:00,2007-03-30 00:00:00,45.25,2007-03-30 00:00:00,43.25,44.5,40,354900,15981475,2007-03-30 00:00:00,1
2007-04-03 00:00:00,2007-04-03 00:00:00,45.5,2007-04-03 00:00:00,44.75,45,103,250500,11297050,2007-04-03 00:00:00,1
2007-04-04 00:00:00,2007-04-04 00:00:00,45.25,2007-04-04 00:00:00,44.25,44.5,32,33200,1477550,2007-04-04 00:00:00,1
2007-04-05 00:00:00,2007-04-05 00:00:00,45,2007-04-05 00:00:00,44.5,45,36,35600,1596875,2007-04-05 00:00:00,1
2007-04-09 00:00:00,2007-04-09 00:00:00,45.25,2007-04-09 00:00:00,44.5,44.75,22,10000,447375,2007-04-09 00:00:00,1
2007-04-10 00:00:00,2007-04-10 00:00:00,45,2007-04-10 00:00:00,44.5,44.5,22,18000,801400,2007-04-10 00:00:00,1
2007-04-11 00:00:00,2007-04-11 00:00:00,45.25,2007-04-11 00:00:00,44.75,44.75,18,12200,546750,2007-04-11 00:00:00,1
2007-04-16 00:00:00,2007-04-16 00:00:00,45.5,2007-04-16 00:00:00,45,45.5,19,19500,883775,2007-04-16 00:00:00,1
2007-04-17 00:00:00,2007-04-17 00:00:00,46,2007-04-17 00:00:00,44.75,44.75,27,44700,2017400,2007-04-17 00:00:00,1
2007-04-19 00:00:00,2007-04-19 00:00:00,44.75,2007-04-19 00:00:00,44,44.5,8,6900,306675,2007-04-19 00:00:00,1
2007-04-20 00:00:00,2007-04-20 00:00:00,44,2007-04-20 00:00:00,43.5,44,11,10600,463575,2007-04-20 00:00:00,1
2007-04-23 00:00:00,2007-04-23 00:00:00,43.5,2007-04-23 00:00:00,43.5,43.5,9,5700,247950,2007-04-23 00:00:00,1
2007-04-24 00:00:00,2007-04-24 00:00:00,43,2007-04-24 00:00:00,43,43,3,2600,111800,2007-04-24 00:00:00,1
2007-04-25 00:00:00,2007-04-25 00:00:00,43.75,2007-04-25 00:00:00,42.5,43,6,3500,150650,2007-04-25 00:00:00,1
2007-04-27 00:00:00,2007-04-27 00:00:00,42.5,2007-04-27 00:00:00,42.5,42.5,1,200,8500,2007-04-27 00:00:00,1
2007-04-30 00:00:00,2007-04-30 00:00:00,42.75,2007-04-30 00:00:00,42.5,42.5,15,20800,885250,2007-04-30 00:00:00,1
2007-05-04 00:00:00,2007-05-04 00:00:00,42.5,2007-05-04 00:00:00,42,42.5,16,21800,926450,2007-05-04 00:00:00,1
2007-05-07 00:00:00,2007-05-07 00:00:00,42,2007-05-07 00:00:00,41,41.25,7,6000,249400,2007-05-07 00:00:00,1
2007-05-08 00:00:00,2007-05-08 00:00:00,40.5,2007-05-08 00:00:00,38,38.75,85,121100,4629025,2007-05-08 00:00:00,1
2007-05-09 00:00:00,2007-05-09 00:00:00,40.25,2007-05-09 00:00:00,38.5,40.25,3,300,11725,2007-05-09 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,**,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  DOCK,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  DOCKYAR,D,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-05-10 00:00:00,2007-05-10 00:00:00,40.5,2007-05-10 00:00:00,40,40.5,18,27800,1124550,2007-05-10 00:00:00,1
2007-05-11 00:00:00,2007-05-11 00:00:00,41,2007-05-11 00:00:00,38,38.5,62,59100,2317575,2007-05-11 00:00:00,1
2007-05-14 00:00:00,2007-05-14 00:00:00,39,2007-05-14 00:00:00,38,38.5,9,2600,99550,2007-05-14 00:00:00,1
2007-05-15 00:00:00,2007-05-15 00:00:00,38.25,2007-05-15 00:00:00,34.5,35,27,22800,846250,2007-05-15 00:00:00,1
2007-05-16 00:00:00,2007-05-16 00:00:00,35,2007-05-16 00:00:00,33,34,56,130300,4371825,2007-05-16 00:00:00,1
2007-05-17 00:00:00,2007-05-17 00:00:00,35,2007-05-17 00:00:00,33,34.75,47,99500,3330875,2007-05-17 00:00:00,1
2007-05-18 00:00:00,2007-05-18 00:00:00,40,2007-05-18 00:00:00,36,38.75,59,64900,2446825,2007-05-18 00:00:00,1
2007-05-21 00:00:00,2007-05-21 00:00:00,41.75,2007-05-21 00:00:00,38,39,94,265200,10618150,2007-05-21 00:00:00,1
2007-05-22 00:00:00,2007-05-22 00:00:00,39.5,2007-05-22 00:00:00,38,38,33,21700,825450,2007-05-22 00:00:00,1
2007-05-23 00:00:00,2007-05-23 00:00:00,38,2007-05-23 00:00:00,37,37,25,33500,1257700,2007-05-23 00:00:00,1
2007-05-24 00:00:00,2007-05-24 00:00:00,38,2007-05-24 00:00:00,37,38,6,1800,67500,2007-05-24 00:00:00,1
2007-05-25 00:00:00,2007-05-25 00:00:00,41,2007-05-25 00:00:00,39.5,39.75,89,137000,5490150,2007-05-25 00:00:00,1
2007-05-28 00:00:00,2007-05-28 00:00:00,38,2007-05-28 00:00:00,37.25,37.5,34,55700,2100300,2007-05-28 00:00:00,1
2007-05-29 00:00:00,2007-05-29 00:00:00,38.5,2007-05-29 00:00:00,37,38,49,117700,4425025,2007-05-29 00:00:00,1
2007-05-30 00:00:00,2007-05-30 00:00:00,39,2007-05-30 00:00:00,38,38,4,1700,65000,2007-05-30 00:00:00,1
2007-06-01 00:00:00,2007-06-01 00:00:00,38,2007-06-01 00:00:00,38,38,6,4200,159600,2007-06-01 00:00:00,1
2007-06-04 00:00:00,2007-06-04 00:00:00,37.25,2007-06-04 00:00:00,36.5,37,24,52400,1939425,2007-06-04 00:00:00,1
2007-06-05 00:00:00,2007-06-05 00:00:00,38,2007-06-05 00:00:00,37,37.75,15,28100,1055500,2007-06-05 00:00:00,1
2007-06-06 00:00:00,2007-06-06 00:00:00,39.5,2007-06-06 00:00:00,37.5,39.25,34,36600,1417225,2007-06-06 00:00:00,1
2007-06-07 00:00:00,2007-06-07 00:00:00,40,2007-06-07 00:00:00,39.25,40,56,769100,30756275,2007-06-07 00:00:00,1
2007-06-08 00:00:00,2007-06-08 00:00:00,40,2007-06-08 00:00:00,39.5,40,25,40200,1604200,2007-06-08 00:00:00,1
2007-06-11 00:00:00,2007-06-11 00:00:00,41,2007-06-11 00:00:00,39.5,40.25,28,14500,582675,2007-06-11 00:00:00,1
2007-06-12 00:00:00,2007-06-12 00:00:00,41,2007-06-12 00:00:00,40,40.25,9,6700,268875,2007-06-12 00:00:00,1
2007-06-13 00:00:00,2007-06-13 00:00:00,42,2007-06-13 00:00:00,40,41.5,29,17200,706950,2007-06-13 00:00:00,1
2007-06-14 00:00:00,2007-06-14 00:00:00,42,2007-06-14 00:00:00,40.5,40.75,15,15400,632575,2007-06-14 00:00:00,1
2007-06-15 00:00:00,2007-06-15 00:00:00,42,2007-06-15 00:00:00,40.5,41,10,4100,168575,2007-06-15 00:00:00,1
2007-06-18 00:00:00,2007-06-18 00:00:00,42,2007-06-18 00:00:00,41,41.25,7,2800,115725,2007-06-18 00:00:00,1
2007-06-19 00:00:00,2007-06-19 00:00:00,42,2007-06-19 00:00:00,40,40.5,13,5400,219250,2007-06-19 00:00:00,1
2007-06-20 00:00:00,2007-06-20 00:00:00,41.25,2007-06-20 00:00:00,41,41,6,2000,82025,2007-06-20 00:00:00,1
2007-06-21 00:00:00,2007-06-21 00:00:00,41,2007-06-21 00:00:00,39.75,39.75,35,22200,888675,2007-06-21 00:00:00,1
2007-06-22 00:00:00,2007-06-22 00:00:00,40,2007-06-22 00:00:00,39.75,39.75,10,8600,342100,2007-06-22 00:00:00,1
2007-06-25 00:00:00,2007-06-25 00:00:00,41,2007-06-25 00:00:00,40,40,25,34000,1364200,2007-06-25 00:00:00,1
2007-06-26 00:00:00,2007-06-26 00:00:00,40.25,2007-06-26 00:00:00,40.25,40.25,1,1000,40250,2007-06-26 00:00:00,1
2007-06-27 00:00:00,2007-06-27 00:00:00,40,2007-06-27 00:00:00,40,40,12,109100,4364000,2007-06-27 00:00:00,1
2007-06-28 00:00:00,2007-06-28 00:00:00,41.5,2007-06-28 00:00:00,40,41,54,86500,3463675,2007-06-28 00:00:00,1
2007-06-29 00:00:00,2007-06-29 00:00:00,41.5,2007-06-29 00:00:00,41,41.25,20,12000,493275,2007-06-29 00:00:00,1
2007-07-02 00:00:00,2007-07-02 00:00:00,42,2007-07-02 00:00:00,40,40.25,29,37700,1523650,2007-07-02 00:00:00,1
2007-07-03 00:00:00,2007-07-03 00:00:00,41.5,2007-07-03 00:00:00,40.25,41.5,4,2400,99350,2007-07-03 00:00:00,1
2007-07-04 00:00:00,2007-07-04 00:00:00,41.5,2007-07-04 00:00:00,40.5,41,9,7600,311900,2007-07-04 00:00:00,1
2007-07-05 00:00:00,2007-07-05 00:00:00,40.75,2007-07-05 00:00:00,40.5,40.5,7,3500,141825,2007-07-05 00:00:00,1
2007-07-06 00:00:00,2007-07-06 00:00:00,40.5,2007-07-06 00:00:00,40.25,40.25,7,6500,262300,2007-07-06 00:00:00,1
2007-07-09 00:00:00,2007-07-09 00:00:00,40.25,2007-07-09 00:00:00,40,40,20,29000,1162725,2007-07-09 00:00:00,1
2007-07-10 00:00:00,2007-07-10 00:00:00,40.5,2007-07-10 00:00:00,40,40,30,24000,962275,2007-07-10 00:00:00,1
2007-07-11 00:00:00,2007-07-11 00:00:00,41,2007-07-11 00:00:00,40,40.5,12,11300,456725,2007-07-11 00:00:00,1
2007-07-12 00:00:00,2007-07-12 00:00:00,41,2007-07-12 00:00:00,40,41,20,45000,1823550,2007-07-12 00:00:00,1
2007-07-13 00:00:00,2007-07-13 00:00:00,40.25,2007-07-13 00:00:00,40,40,11,19200,768075,2007-07-13 00:00:00,1
2007-07-16 00:00:00,2007-07-16 00:00:00,41,2007-07-16 00:00:00,39,39,16,8900,353850,2007-07-16 00:00:00,1
2007-07-17 00:00:00,2007-07-17 00:00:00,39.5,2007-07-17 00:00:00,38,39.5,18,12000,468125,2007-07-17 00:00:00,1
2007-07-18 00:00:00,2007-07-18 00:00:00,39.75,2007-07-18 00:00:00,38,39,16,8800,340400,2007-07-18 00:00:00,1
2007-07-19 00:00:00,2007-07-19 00:00:00,39.25,2007-07-19 00:00:00,38.25,39,14,12100,465950,2007-07-19 00:00:00,1
2007-07-20 00:00:00,2007-07-20 00:00:00,39.5,2007-07-20 00:00:00,39,39.25,20,10400,407325,2007-07-20 00:00:00,1
2007-07-23 00:00:00,2007-07-23 00:00:00,39.5,2007-07-23 00:00:00,39,39.25,15,20600,804750,2007-07-23 00:00:00,1
2007-07-24 00:00:00,2007-07-24 00:00:00,40,2007-07-24 00:00:00,39.25,39.5,10,4100,162300,2007-07-24 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,**,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  DOCK,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  DOCKYAR,D,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-07-25 00:00:00,2007-07-25 00:00:00,40.5,2007-07-25 00:00:00,39.75,40,16,7700,307525,2007-07-25 00:00:00,1
2007-07-26 00:00:00,2007-07-26 00:00:00,40,2007-07-26 00:00:00,39.75,40,2,1500,59875,2007-07-26 00:00:00,1
2007-07-27 00:00:00,2007-07-27 00:00:00,40.5,2007-07-27 00:00:00,39.5,39.75,9,2700,107100,2007-07-27 00:00:00,1
2007-07-30 00:00:00,2007-07-30 00:00:00,40,2007-07-30 00:00:00,39,40,2,1100,43000,2007-07-30 00:00:00,1
2007-07-31 00:00:00,2007-07-31 00:00:00,40.25,2007-07-31 00:00:00,39.75,40,38,33900,1355975,2007-07-31 00:00:00,1
2007-08-01 00:00:00,2007-08-01 00:00:00,42,2007-08-01 00:00:00,40,41,11,11700,474350,2007-08-01 00:00:00,1
2007-08-02 00:00:00,2007-08-02 00:00:00,41.25,2007-08-02 00:00:00,40,40.5,7,14300,579325,2007-08-02 00:00:00,1
2007-08-03 00:00:00,2007-08-03 00:00:00,42,2007-08-03 00:00:00,40.75,40.75,9,22300,909275,2007-08-03 00:00:00,1
2007-08-06 00:00:00,2007-08-06 00:00:00,40.75,2007-08-06 00:00:00,40.25,40.75,13,5500,223075,2007-08-06 00:00:00,1
2007-08-07 00:00:00,2007-08-07 00:00:00,40.5,2007-08-07 00:00:00,40,40,10,25600,1024275,2007-08-07 00:00:00,1
2007-08-08 00:00:00,2007-08-08 00:00:00,40,2007-08-08 00:00:00,39.75,39.75,3,1100,43875,2007-08-08 00:00:00,1
2007-08-09 00:00:00,2007-08-09 00:00:00,40,2007-08-09 00:00:00,40,40,2,700,28000,2007-08-09 00:00:00,1
2007-08-10 00:00:00,2007-08-10 00:00:00,40,2007-08-10 00:00:00,40,40,1,200,8000,2007-08-10 00:00:00,1
2007-08-13 00:00:00,2007-08-13 00:00:00,39.75,2007-08-13 00:00:00,39,39.25,6,2300,90725,2007-08-13 00:00:00,1
2007-08-14 00:00:00,2007-08-14 00:00:00,40,2007-08-14 00:00:00,39.25,40,10,12000,479100,2007-08-14 00:00:00,1
2007-08-15 00:00:00,2007-08-15 00:00:00,40,2007-08-15 00:00:00,39,39.25,10,5100,199750,2007-08-15 00:00:00,1
2007-08-16 00:00:00,2007-08-16 00:00:00,40.5,2007-08-16 00:00:00,39.25,40,13,10900,435900,2007-08-16 00:00:00,1
2007-08-17 00:00:00,2007-08-17 00:00:00,41,2007-08-17 00:00:00,40,40,8,6500,260300,2007-08-17 00:00:00,1
2007-08-20 00:00:00,2007-08-20 00:00:00,40.5,2007-08-20 00:00:00,40,40.5,6,1700,68325,2007-08-20 00:00:00,1
2007-08-21 00:00:00,2007-08-21 00:00:00,42,2007-08-21 00:00:00,40.5,41.75,37,39600,1647075,2007-08-21 00:00:00,1
2007-08-22 00:00:00,2007-08-22 00:00:00,42,2007-08-22 00:00:00,41,41,25,49400,2029725,2007-08-22 00:00:00,1
2007-08-23 00:00:00,2007-08-23 00:00:00,42,2007-08-23 00:00:00,41.25,41.5,26,20100,835025,2007-08-23 00:00:00,1
2007-08-24 00:00:00,2007-08-24 00:00:00,43,2007-08-24 00:00:00,42,42,45,48800,2055775,2007-08-24 00:00:00,1
2007-08-27 00:00:00,2007-08-27 00:00:00,43,2007-08-27 00:00:00,42,42,22,8300,349625,2007-08-27 00:00:00,1
2007-08-29 00:00:00,2007-08-29 00:00:00,42,2007-08-29 00:00:00,42,42,17,43000,1806000,2007-08-29 00:00:00,1
2007-08-30 00:00:00,2007-08-30 00:00:00,42.25,2007-08-30 00:00:00,42,42.25,9,8900,374375,2007-08-30 00:00:00,1
2007-08-31 00:00:00,2007-08-31 00:00:00,43.5,2007-08-31 00:00:00,42.5,43,32,14700,631725,2007-08-31 00:00:00,1
2007-09-03 00:00:00,2007-09-03 00:00:00,45.25,2007-09-03 00:00:00,43,44.25,105,149100,6602225,2007-09-03 00:00:00,1
2007-09-04 00:00:00,2007-09-04 00:00:00,46.5,2007-09-04 00:00:00,44.75,45.75,127,118700,5438400,2007-09-04 00:00:00,1
2007-09-05 00:00:00,2007-09-05 00:00:00,46.5,2007-09-05 00:00:00,44.25,44.75,26,25100,1138050,2007-09-05 00:00:00,1
2007-09-06 00:00:00,2007-09-06 00:00:00,45,2007-09-06 00:00:00,44,44,44,48200,2135675,2007-09-06 00:00:00,1
2007-09-07 00:00:00,2007-09-07 00:00:00,46,2007-09-07 00:00:00,44,45.75,92,114200,5205600,2007-09-07 00:00:00,1
2007-09-10 00:00:00,2007-09-10 00:00:00,45.75,2007-09-10 00:00:00,44,44.5,19,16500,734600,2007-09-10 00:00:00,1
2007-09-11 00:00:00,2007-09-11 00:00:00,45,2007-09-11 00:00:00,44.5,45,15,11600,519700,2007-09-11 00:00:00,1
2007-09-12 00:00:00,2007-09-12 00:00:00,47,2007-09-12 00:00:00,45,46.5,76,260700,12003775,2007-09-12 00:00:00,1
2007-09-13 00:00:00,2007-09-13 00:00:00,47.5,2007-09-13 00:00:00,46.5,46.75,41,27500,1292525,2007-09-13 00:00:00,1
2007-09-14 00:00:00,2007-09-14 00:00:00,47,2007-09-14 00:00:00,45.5,46.5,35,74000,3472925,2007-09-14 00:00:00,1
2007-09-17 00:00:00,2007-09-17 00:00:00,47,2007-09-17 00:00:00,45.5,46,27,30400,1401325,2007-09-17 00:00:00,1
2007-09-18 00:00:00,2007-09-18 00:00:00,45.5,2007-09-18 00:00:00,45,45,15,10900,492350,2007-09-18 00:00:00,1
2007-09-19 00:00:00,2007-09-19 00:00:00,46,2007-09-19 00:00:00,44.5,44.75,23,14300,643125,2007-09-19 00:00:00,1
2007-09-20 00:00:00,2007-09-20 00:00:00,44.5,2007-09-20 00:00:00,44.25,44.5,13,15200,675200,2007-09-20 00:00:00,1
2007-09-21 00:00:00,2007-09-21 00:00:00,45,2007-09-21 00:00:00,44.5,45,6,4500,202150,2007-09-21 00:00:00,1
2007-09-24 00:00:00,2007-09-24 00:00:00,44.5,2007-09-24 00:00:00,44.5,44.5,7,8000,356000,2007-09-24 00:00:00,1
2007-09-25 00:00:00,2007-09-25 00:00:00,44.25,2007-09-25 00:00:00,44,44.25,18,7400,327100,2007-09-25 00:00:00,1
2007-09-27 00:00:00,2007-09-27 00:00:00,46.25,2007-09-27 00:00:00,44.75,45,11,12900,580625,2007-09-27 00:00:00,1
2007-09-28 00:00:00,2007-09-28 00:00:00,45.75,2007-09-28 00:00:00,44.5,44.75,19,43800,1959825,2007-09-28 00:00:00,1
2007-10-01 00:00:00,2007-10-01 00:00:00,45.5,2007-10-01 00:00:00,44.75,45,45,54300,2442700,2007-10-01 00:00:00,1
2007-10-02 00:00:00,2007-10-02 00:00:00,46,2007-10-02 00:00:00,45,46,30,29500,1354100,2007-10-02 00:00:00,1
2007-10-03 00:00:00,2007-10-03 00:00:00,46.25,2007-10-03 00:00:00,45.75,45.75,17,13100,602275,2007-10-03 00:00:00,1
2007-10-04 00:00:00,2007-10-04 00:00:00,47,2007-10-04 00:00:00,45.5,46,15,35300,1620850,2007-10-04 00:00:00,1
2007-10-05 00:00:00,2007-10-05 00:00:00,46.25,2007-10-05 00:00:00,46,46,6,3900,179625,2007-10-05 00:00:00,1
2007-10-08 00:00:00,2007-10-08 00:00:00,46,2007-10-08 00:00:00,45.5,45.5,11,13100,600900,2007-10-08 00:00:00,1
2007-10-09 00:00:00,2007-10-09 00:00:00,46,2007-10-09 00:00:00,45,45.75,16,5700,258000,2007-10-09 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,**,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  DOCK,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  DOCKYAR,D,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-10-10 00:00:00,2007-10-10 00:00:00,45.5,2007-10-10 00:00:00,45,45,8,4600,207050,2007-10-10 00:00:00,1
2007-10-11 00:00:00,2007-10-11 00:00:00,45,2007-10-11 00:00:00,45,45,6,4400,198000,2007-10-11 00:00:00,1
2007-10-12 00:00:00,2007-10-12 00:00:00,45.5,2007-10-12 00:00:00,45,45,8,3500,157750,2007-10-12 00:00:00,1
2007-10-15 00:00:00,2007-10-15 00:00:00,46,2007-10-15 00:00:00,43.25,45.5,14,6300,285050,2007-10-15 00:00:00,1
2007-10-16 00:00:00,2007-10-16 00:00:00,46.5,2007-10-16 00:00:00,45,46,47,81900,3767525,2007-10-16 00:00:00,1
2007-10-17 00:00:00,2007-10-17 00:00:00,47,2007-10-17 00:00:00,46.25,46.75,23,19000,891450,2007-10-17 00:00:00,1
2007-10-18 00:00:00,2007-10-18 00:00:00,47,2007-10-18 00:00:00,45,46,30,149600,6883100,2007-10-18 00:00:00,1
2007-10-19 00:00:00,2007-10-19 00:00:00,49,2007-10-19 00:00:00,46,48,104,120500,5747600,2007-10-19 00:00:00,1
2007-10-22 00:00:00,2007-10-22 00:00:00,48.5,2007-10-22 00:00:00,47.75,48,99,266500,12820125,2007-10-22 00:00:00,1
2007-10-23 00:00:00,2007-10-23 00:00:00,48,2007-10-23 00:00:00,47.75,47.75,12,6100,292075,2007-10-23 00:00:00,1
2007-10-24 00:00:00,2007-10-24 00:00:00,48,2007-10-24 00:00:00,47,47.25,12,4400,209050,2007-10-24 00:00:00,1
2007-10-26 00:00:00,2007-10-26 00:00:00,48,2007-10-26 00:00:00,47.5,47.75,4,3900,186400,2007-10-26 00:00:00,1
2007-10-29 00:00:00,2007-10-29 00:00:00,47.75,2007-10-29 00:00:00,46.75,47,8,2600,122600,2007-10-29 00:00:00,1
2007-10-30 00:00:00,2007-10-30 00:00:00,47,2007-10-30 00:00:00,46,46.25,28,80300,3710600,2007-10-30 00:00:00,1
2007-10-31 00:00:00,2007-10-31 00:00:00,47,2007-10-31 00:00:00,46.25,46.5,9,6100,284075,2007-10-31 00:00:00,1
2007-11-01 00:00:00,2007-11-01 00:00:00,47,2007-11-01 00:00:00,46.25,46.75,35,60100,2803900,2007-11-01 00:00:00,1
2007-11-02 00:00:00,2007-11-02 00:00:00,48.5,2007-11-02 00:00:00,46.5,47.5,57,115000,5432150,2007-11-02 00:00:00,1
2007-11-05 00:00:00,2007-11-05 00:00:00,48,2007-11-05 00:00:00,46.5,47,12,8500,400925,2007-11-05 00:00:00,1
2007-11-06 00:00:00,2007-11-06 00:00:00,47,2007-11-06 00:00:00,46.5,46.5,23,41600,1948300,2007-11-06 00:00:00,1
2007-11-07 00:00:00,2007-11-07 00:00:00,47,2007-11-07 00:00:00,46.5,46.75,3,3000,140275,2007-11-07 00:00:00,1
2007-11-09 00:00:00,2007-11-09 00:00:00,47,2007-11-09 00:00:00,46.25,46.5,15,21800,1018600,2007-11-09 00:00:00,1
2007-11-12 00:00:00,2007-11-12 00:00:00,47,2007-11-12 00:00:00,46.5,46.75,14,20100,940675,2007-11-12 00:00:00,1
2007-11-13 00:00:00,2007-11-13 00:00:00,48,2007-11-13 00:00:00,46.5,47,36,35600,1672450,2007-11-13 00:00:00,1
2007-11-14 00:00:00,2007-11-14 00:00:00,50,2007-11-14 00:00:00,47,48.25,124,403000,19966575,2007-11-14 00:00:00,1
2007-11-15 00:00:00,2007-11-15 00:00:00,51,2007-11-15 00:00:00,49,50,119,351100,17532300,2007-11-15 00:00:00,1
2007-11-16 00:00:00,2007-11-16 00:00:00,52,2007-11-16 00:00:00,48.5,50.75,70,67000,3382700,2007-11-16 00:00:00,1
2007-11-19 00:00:00,2007-11-19 00:00:00,51,2007-11-19 00:00:00,48.5,49.75,7,5000,249550,2007-11-19 00:00:00,1
2007-11-20 00:00:00,2007-11-20 00:00:00,49.25,2007-11-20 00:00:00,49,49,12,16000,784200,2007-11-20 00:00:00,1
