2001-12-07 00:00:00,ACME-N-000,9,6800,2001-10-22 00:00:00,HNB-N-0000,40
2001-12-10 00:00:00,ACME-N-000,9.25,15600,2001-10-23 00:00:00,HNB-N-0000,41.25
2001-12-11 00:00:00,ACME-N-000,9.25,3600,2001-10-24 00:00:00,HNB-N-0000,42
2001-12-12 00:00:00,ACME-N-000,8.25,200,2001-10-25 00:00:00,HNB-N-0000,42.25
2001-12-13 00:00:00,ACME-N-000,8.25,2800,2001-10-26 00:00:00,HNB-N-0000,42
2001-12-21 00:00:00,ACME-N-000,7,22500,2001-10-29 00:00:00,HNB-N-0000,41.5
2001-12-31 00:00:00,ACME-N-000,7,800,2001-10-30 00:00:00,HNB-N-0000,41
2002-01-03 00:00:00,ACME-N-000,7,500,2001-11-01 00:00:00,HNB-N-0000,40.5
2002-01-04 00:00:00,ACME-N-000,7,1000,2001-11-02 00:00:00,HNB-N-0000,39.25
2002-01-07 00:00:00,ACME-N-000,7,800,2001-11-05 00:00:00,HNB-N-0000,39.5
,,,,2001-11-06 00:00:00,HNB-N-0000,39
2001-01-02 00:00:00,AGAL-N-000,6.75,2100,2001-11-07 00:00:00,HNB-N-0000,39
2001-01-10 00:00:00,AGAL-N-000,6.75,500,2001-11-08 00:00:00,HNB-N-0000,39.5
2001-01-12 00:00:00,AGAL-N-000,6.75,4700,2001-11-09 00:00:00,HNB-N-0000,42
2001-01-16 00:00:00,AGAL-N-000,6.5,200,2001-11-12 00:00:00,HNB-N-0000,40
2001-01-17 00:00:00,AGAL-N-000,6.5,300,2001-11-13 00:00:00,HNB-N-0000,39.75
2001-01-18 00:00:00,AGAL-N-000,6.25,200,2001-11-14 00:00:00,HNB-N-0000,40
2001-01-19 00:00:00,AGAL-N-000,6.25,2800,2001-11-15 00:00:00,HNB-N-0000,40
2001-01-23 00:00:00,AGAL-N-000,6.25,700,2001-11-16 00:00:00,HNB-N-0000,42
2001-01-24 00:00:00,AGAL-N-000,6.5,4500,2001-11-19 00:00:00,HNB-N-0000,43
2001-01-25 00:00:00,AGAL-N-000,6.5,2300,2001-11-20 00:00:00,HNB-N-0000,43.5
2001-01-30 00:00:00,AGAL-N-000,6.25,500,2001-11-21 00:00:00,HNB-N-0000,43
2001-01-31 00:00:00,AGAL-N-000,6,200,2001-11-22 00:00:00,HNB-N-0000,42
2001-02-08 00:00:00,AGAL-N-000,6,2100,2001-11-23 00:00:00,HNB-N-0000,43
2001-02-15 00:00:00,AGAL-N-000,6.25,2400,2001-11-26 00:00:00,HNB-N-0000,42.5
2001-02-20 00:00:00,AGAL-N-000,6,100,2001-11-27 00:00:00,HNB-N-0000,42.5
2001-03-02 00:00:00,AGAL-N-000,6.25,1000,2001-11-28 00:00:00,HNB-N-0000,42.5
2001-03-06 00:00:00,AGAL-N-000,6.5,1100,2001-11-29 00:00:00,HNB-N-0000,43
2001-03-08 00:00:00,AGAL-N-000,6.5,2000,2001-12-03 00:00:00,HNB-N-0000,41.75
2001-03-12 00:00:00,AGAL-N-000,6.25,22600,2001-12-04 00:00:00,HNB-N-0000,42
2001-03-13 00:00:00,AGAL-N-000,6,500,2001-12-05 00:00:00,HNB-N-0000,41.75
2001-03-14 00:00:00,AGAL-N-000,6,19500,2001-12-07 00:00:00,HNB-N-0000,57.25
2001-03-16 00:00:00,AGAL-N-000,6.5,1700,2001-12-10 00:00:00,HNB-N-0000,63
2001-03-19 00:00:00,AGAL-N-000,6.75,15300,2001-12-11 00:00:00,HNB-N-0000,60
2001-03-20 00:00:00,AGAL-N-000,6.5,20400,2001-12-12 00:00:00,HNB-N-0000,56.5
2001-03-21 00:00:00,AGAL-N-000,6.5,6200,2001-12-13 00:00:00,HNB-N-0000,51.5
2001-03-22 00:00:00,AGAL-N-000,6.5,15900,2001-12-14 00:00:00,HNB-N-0000,53.5
2001-03-23 00:00:00,AGAL-N-000,6.25,25200,2001-12-17 00:00:00,HNB-N-0000,53.75
2001-03-26 00:00:00,AGAL-N-000,6.25,3000,2001-12-18 00:00:00,HNB-N-0000,50
2001-03-27 00:00:00,AGAL-N-000,6,3000,2001-12-19 00:00:00,HNB-N-0000,48
