Daily high low and closing share prices - 2009,,,,,,,,,,
Day,Date High,Low,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2009-02-17 00:00:00,2009-02-17 00:00:00,10.5,2009-02-17 00:00:00,10.5,10.5,2,800,8400,2009-02-17 00:00:00,1
2009-02-18 00:00:00,2009-02-18 00:00:00,11,2009-02-18 00:00:00,10.75,10.75,7,30800,338600,2009-02-18 00:00:00,1
2009-02-20 00:00:00,2009-02-20 00:00:00,11,2009-02-20 00:00:00,10.75,10.75,12,194400,2134650,2009-02-20 00:00:00,1
2009-02-24 00:00:00,2009-02-24 00:00:00,11,2009-02-24 00:00:00,10.75,10.75,5,6000,64600,2009-02-24 00:00:00,1
2009-02-27 00:00:00,2009-02-27 00:00:00,10.75,2009-02-27 00:00:00,10.75,10.75,2,9700,104275,2009-02-27 00:00:00,1
2009-03-02 00:00:00,2009-03-02 00:00:00,10.5,2009-03-02 00:00:00,10,10,9,4400,44600,2009-03-02 00:00:00,1
2009-03-03 00:00:00,2009-03-03 00:00:00,10.25,2009-03-03 00:00:00,10,10,8,50500,505050,2009-03-03 00:00:00,1
2009-03-04 00:00:00,2009-03-04 00:00:00,10.25,2009-03-04 00:00:00,9.75,10,13,17900,178800,2009-03-04 00:00:00,1
2009-03-05 00:00:00,2009-03-05 00:00:00,9.5,2009-03-05 00:00:00,9.5,9.5,1,2800,26600,2009-03-05 00:00:00,1
2009-03-06 00:00:00,2009-03-06 00:00:00,10,2009-03-06 00:00:00,10,10,2,1400,14000,2009-03-06 00:00:00,1
2009-03-09 00:00:00,2009-03-09 00:00:00,10,2009-03-09 00:00:00,10,10,1,100,1000,2009-03-09 00:00:00,1
2009-03-11 00:00:00,2009-03-11 00:00:00,10,2009-03-11 00:00:00,9.75,9.75,2,11300,112675,2009-03-11 00:00:00,1
2009-03-12 00:00:00,2009-03-12 00:00:00,10,2009-03-12 00:00:00,9.75,10,7,15300,152925,2009-03-12 00:00:00,1
2009-03-13 00:00:00,2009-03-13 00:00:00,9.75,2009-03-13 00:00:00,9.5,9.5,22,77500,740150,2009-03-13 00:00:00,1
2009-03-16 00:00:00,2009-03-16 00:00:00,10,2009-03-16 00:00:00,9.5,9.5,5,12100,115250,2009-03-16 00:00:00,1
2009-03-18 00:00:00,2009-03-18 00:00:00,9.5,2009-03-18 00:00:00,9.5,9.5,4,6000,57000,2009-03-18 00:00:00,1
2009-03-19 00:00:00,2009-03-19 00:00:00,9.5,2009-03-19 00:00:00,9.25,9.25,16,38700,361000,2009-03-19 00:00:00,1
2009-03-20 00:00:00,2009-03-20 00:00:00,10,2009-03-20 00:00:00,9.25,9.25,7,6300,59800,2009-03-20 00:00:00,1
2009-03-24 00:00:00,2009-03-24 00:00:00,9.25,2009-03-24 00:00:00,9.25,9.25,9,34000,314500,2009-03-24 00:00:00,1
2009-03-25 00:00:00,2009-03-25 00:00:00,9.5,2009-03-25 00:00:00,9,9,35,47200,425300,2009-03-25 00:00:00,1
2009-03-26 00:00:00,2009-03-26 00:00:00,9.5,2009-03-26 00:00:00,9.25,9.5,2,19600,186175,2009-03-26 00:00:00,1
2009-04-01 00:00:00,2009-04-01 00:00:00,9.5,2009-04-01 00:00:00,9.25,9.5,4,11200,106375,2009-04-01 00:00:00,1
2009-04-03 00:00:00,2009-04-03 00:00:00,9.5,2009-04-03 00:00:00,9.25,9.5,4,3200,30350,2009-04-03 00:00:00,1
2009-04-07 00:00:00,2009-04-07 00:00:00,9.75,2009-04-07 00:00:00,9.5,9.5,6,800,7700,2009-04-07 00:00:00,1
2009-04-08 00:00:00,2009-04-08 00:00:00,9.75,2009-04-08 00:00:00,9.5,9.75,6,5800,56425,2009-04-08 00:00:00,1
2009-04-15 00:00:00,2009-04-15 00:00:00,10,2009-04-15 00:00:00,9.75,10,3,800,7925,2009-04-15 00:00:00,1
2009-04-16 00:00:00,2009-04-16 00:00:00,10,2009-04-16 00:00:00,9.75,9.75,2,800,7875,2009-04-16 00:00:00,1
2009-04-17 00:00:00,2009-04-17 00:00:00,10,2009-04-17 00:00:00,10,10,6,1600,16000,2009-04-17 00:00:00,1
2009-04-20 00:00:00,2009-04-20 00:00:00,10,2009-04-20 00:00:00,9.75,10,4,1400,13750,2009-04-20 00:00:00,1
2009-04-21 00:00:00,2009-04-21 00:00:00,10.25,2009-04-21 00:00:00,9.75,10,18,11800,118325,2009-04-21 00:00:00,1
2009-04-22 00:00:00,2009-04-22 00:00:00,10.25,2009-04-22 00:00:00,10,10.25,9,14800,151450,2009-04-22 00:00:00,1
2009-04-23 00:00:00,2009-04-23 00:00:00,11,2009-04-23 00:00:00,10.25,10.5,21,153900,1588150,2009-04-23 00:00:00,1
2009-04-24 00:00:00,2009-04-24 00:00:00,11.25,2009-04-24 00:00:00,10.5,10.5,39,98000,1066350,2009-04-24 00:00:00,1
2009-04-27 00:00:00,2009-04-27 00:00:00,11,2009-04-27 00:00:00,10.25,10.25,33,42900,440325,2009-04-27 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  PABC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  PAN ASI,A,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-04-28 00:00:00,2009-04-28 00:00:00,10.25,2009-04-28 00:00:00,10.25,10.25,15,9200,94300,2009-04-28 00:00:00,1
2009-04-29 00:00:00,2009-04-29 00:00:00,11,2009-04-29 00:00:00,10.25,10.25,15,15000,154075,2009-04-29 00:00:00,1
2009-04-30 00:00:00,2009-04-30 00:00:00,10.75,2009-04-30 00:00:00,10.25,10.75,35,41600,446525,2009-04-30 00:00:00,1
2009-05-04 00:00:00,2009-05-04 00:00:00,10.75,2009-05-04 00:00:00,10.75,10.75,12,75800,814850,2009-05-04 00:00:00,1
2009-05-05 00:00:00,2009-05-05 00:00:00,11.25,2009-05-05 00:00:00,10.75,11,43,100600,1104625,2009-05-05 00:00:00,1
2009-05-06 00:00:00,2009-05-06 00:00:00,11.5,2009-05-06 00:00:00,11,11,45,87500,974600,2009-05-06 00:00:00,1
2009-05-07 00:00:00,2009-05-07 00:00:00,11.25,2009-05-07 00:00:00,11,11.25,62,122800,1357725,2009-05-07 00:00:00,1
2009-05-11 00:00:00,2009-05-11 00:00:00,11.5,2009-05-11 00:00:00,11,11,45,131400,1462600,2009-05-11 00:00:00,1
2009-05-12 00:00:00,2009-05-12 00:00:00,11,2009-05-12 00:00:00,11,11,10,21300,234300,2009-05-12 00:00:00,1
2009-05-13 00:00:00,2009-05-13 00:00:00,11,2009-05-13 00:00:00,11,11,6,11800,129800,2009-05-13 00:00:00,1
2009-05-15 00:00:00,2009-05-15 00:00:00,11,2009-05-15 00:00:00,10.75,11,6,26500,291400,2009-05-15 00:00:00,1
2009-05-18 00:00:00,2009-05-18 00:00:00,12,2009-05-18 00:00:00,11.25,11.5,53,107600,1242975,2009-05-18 00:00:00,1
2009-05-19 00:00:00,2009-05-19 00:00:00,12,2009-05-19 00:00:00,11.5,11.5,55,123600,1446000,2009-05-19 00:00:00,1
2009-05-21 00:00:00,2009-05-21 00:00:00,12.75,2009-05-21 00:00:00,11.5,12,135,499800,6108150,2009-05-21 00:00:00,1
2009-05-22 00:00:00,2009-05-22 00:00:00,12.5,2009-05-22 00:00:00,11.75,12,42,117900,1426850,2009-05-22 00:00:00,1
2009-05-25 00:00:00,2009-05-25 00:00:00,12,2009-05-25 00:00:00,11.75,11.75,19,158800,1904400,2009-05-25 00:00:00,1
2009-05-26 00:00:00,2009-05-26 00:00:00,12,2009-05-26 00:00:00,11.5,11.75,8,6600,77750,2009-05-26 00:00:00,1
2009-05-27 00:00:00,2009-05-27 00:00:00,12,2009-05-27 00:00:00,12,12,18,203700,2444400,2009-05-27 00:00:00,1
2009-05-28 00:00:00,2009-05-28 00:00:00,12,2009-05-28 00:00:00,12,12,23,150800,1809600,2009-05-28 00:00:00,1
2009-05-29 00:00:00,2009-05-29 00:00:00,12.5,2009-05-29 00:00:00,12,12.25,51,303600,3689225,2009-05-29 00:00:00,1
2009-06-01 00:00:00,2009-06-01 00:00:00,12.25,2009-06-01 00:00:00,12,12,34,95300,1146425,2009-06-01 00:00:00,1
2009-06-02 00:00:00,2009-06-02 00:00:00,12,2009-06-02 00:00:00,11.75,11.75,12,8700,103600,2009-06-02 00:00:00,1
2009-06-03 00:00:00,2009-06-03 00:00:00,12,2009-06-03 00:00:00,11.75,11.75,3,3500,41250,2009-06-03 00:00:00,1
2009-06-04 00:00:00,2009-06-04 00:00:00,11.75,2009-06-04 00:00:00,11.25,11.5,13,37500,432125,2009-06-04 00:00:00,1
2009-06-05 00:00:00,2009-06-05 00:00:00,12,2009-06-05 00:00:00,10.5,11.5,48,3100800,32660425,2009-06-05 00:00:00,1
2009-06-08 00:00:00,2009-06-08 00:00:00,12,2009-06-08 00:00:00,11.75,12,19,64700,776150,2009-06-08 00:00:00,1
2009-06-09 00:00:00,2009-06-09 00:00:00,12.25,2009-06-09 00:00:00,11.75,12,53,214200,2565875,2009-06-09 00:00:00,1
2009-06-10 00:00:00,2009-06-10 00:00:00,12,2009-06-10 00:00:00,11.75,12,28,130800,1568850,2009-06-10 00:00:00,1
2009-06-11 00:00:00,2009-06-11 00:00:00,12,2009-06-11 00:00:00,12,12,31,142900,1714800,2009-06-11 00:00:00,1
2009-06-12 00:00:00,2009-06-12 00:00:00,13,2009-06-12 00:00:00,11.75,13,198,1191900,15257500,2009-06-12 00:00:00,1
2009-06-15 00:00:00,2009-06-15 00:00:00,13,2009-06-15 00:00:00,12.75,13,38,84000,1086950,2009-06-15 00:00:00,1
2009-06-16 00:00:00,2009-06-16 00:00:00,13,2009-06-16 00:00:00,12.75,12.75,34,86600,1105900,2009-06-16 00:00:00,1
2009-06-17 00:00:00,2009-06-17 00:00:00,13.5,2009-06-17 00:00:00,13,13.5,206,1077500,14235575,2009-06-17 00:00:00,1
2009-06-18 00:00:00,2009-06-18 00:00:00,15.5,2009-06-18 00:00:00,13.5,15.25,510,2613600,38773250,2009-06-18 00:00:00,1
2009-06-19 00:00:00,2009-06-19 00:00:00,15.25,2009-06-19 00:00:00,14.25,14.5,196,608600,8999750,2009-06-19 00:00:00,1
2009-06-22 00:00:00,2009-06-22 00:00:00,15,2009-06-22 00:00:00,14.5,14.5,109,400800,5914500,2009-06-22 00:00:00,1
2009-06-23 00:00:00,2009-06-23 00:00:00,14.75,2009-06-23 00:00:00,14.25,14.75,51,174900,2543475,2009-06-23 00:00:00,1
2009-06-24 00:00:00,2009-06-24 00:00:00,14.75,2009-06-24 00:00:00,14.25,14.5,45,443900,6431050,2009-06-24 00:00:00,1
2009-06-25 00:00:00,2009-06-25 00:00:00,14.5,2009-06-25 00:00:00,14,14,54,294600,4131325,2009-06-25 00:00:00,1
2009-06-26 00:00:00,2009-06-26 00:00:00,14.25,2009-06-26 00:00:00,14,14,42,163300,2294750,2009-06-26 00:00:00,1
2009-06-29 00:00:00,2009-06-29 00:00:00,14.25,2009-06-29 00:00:00,13.75,13.75,36,64300,886675,2009-06-29 00:00:00,1
2009-06-30 00:00:00,2009-06-30 00:00:00,14,2009-06-30 00:00:00,13.75,13.75,82,334900,4677150,2009-06-30 00:00:00,1
2009-07-01 00:00:00,2009-07-01 00:00:00,14,2009-07-01 00:00:00,13.5,14,22,36800,512075,2009-07-01 00:00:00,1
2009-07-02 00:00:00,2009-07-02 00:00:00,14,2009-07-02 00:00:00,13.75,13.75,8,11800,162575,2009-07-02 00:00:00,1
2009-07-03 00:00:00,2009-07-03 00:00:00,14,2009-07-03 00:00:00,13.75,13.75,24,47100,649225,2009-07-03 00:00:00,1
2009-07-07 00:00:00,2009-07-07 00:00:00,14,2009-07-07 00:00:00,14,14,13,27500,385000,2009-07-07 00:00:00,1
2009-07-08 00:00:00,2009-07-08 00:00:00,14,2009-07-08 00:00:00,13.5,13.75,22,44400,615375,2009-07-08 00:00:00,1
2009-07-09 00:00:00,2009-07-09 00:00:00,13.75,2009-07-09 00:00:00,13,13.25,32,84000,1118775,2009-07-09 00:00:00,1
2009-07-10 00:00:00,2009-07-10 00:00:00,13.5,2009-07-10 00:00:00,13.5,13.5,18,30500,411750,2009-07-10 00:00:00,1
2009-07-13 00:00:00,2009-07-13 00:00:00,14.25,2009-07-13 00:00:00,13.75,14.25,184,1040300,14585450,2009-07-13 00:00:00,1
2009-07-14 00:00:00,2009-07-14 00:00:00,14.75,2009-07-14 00:00:00,14.25,14.75,159,567800,8295925,2009-07-14 00:00:00,1
2009-07-15 00:00:00,2009-07-15 00:00:00,15.75,2009-07-15 00:00:00,14.75,15.5,591,3160700,48040775,2009-07-15 00:00:00,1
2009-07-16 00:00:00,2009-07-16 00:00:00,16.75,2009-07-16 00:00:00,15.75,15.75,733,2496100,40206275,2009-07-16 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  PABC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  PAN ASI,A,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-07-17 00:00:00,2009-07-17 00:00:00,16,2009-07-17 00:00:00,15.25,15.5,125,306500,4777350,2009-07-17 00:00:00,1
2009-07-20 00:00:00,2009-07-20 00:00:00,16,2009-07-20 00:00:00,15.5,15.75,75,151400,2377475,2009-07-20 00:00:00,1
2009-07-21 00:00:00,2009-07-21 00:00:00,16.5,2009-07-21 00:00:00,16,16.25,333,2088100,33734225,2009-07-21 00:00:00,1
2009-07-22 00:00:00,2009-07-22 00:00:00,16.5,2009-07-22 00:00:00,15.75,16,204,654700,10664675,2009-07-22 00:00:00,1
2009-07-23 00:00:00,2009-07-23 00:00:00,16,2009-07-23 00:00:00,15.75,16,83,245900,3933200,2009-07-23 00:00:00,1
2009-07-24 00:00:00,2009-07-24 00:00:00,16.25,2009-07-24 00:00:00,15.75,16,44,100200,1596600,2009-07-24 00:00:00,1
2009-07-27 00:00:00,2009-07-27 00:00:00,16.25,2009-07-27 00:00:00,15.5,15.75,103,730200,11664675,2009-07-27 00:00:00,1
2009-07-28 00:00:00,2009-07-28 00:00:00,16,2009-07-28 00:00:00,15.5,15.75,57,231700,3609425,2009-07-28 00:00:00,1
2009-07-29 00:00:00,2009-07-29 00:00:00,15.75,2009-07-29 00:00:00,15.5,15.75,50,206500,3243675,2009-07-29 00:00:00,1
2009-07-30 00:00:00,2009-07-30 00:00:00,15.5,2009-07-30 00:00:00,15.25,15.5,61,204300,3166350,2009-07-30 00:00:00,1
2009-07-31 00:00:00,2009-07-31 00:00:00,15.75,2009-07-31 00:00:00,15,15,193,978600,14776175,2009-07-31 00:00:00,1
2009-08-03 00:00:00,2009-08-03 00:00:00,15.75,2009-08-03 00:00:00,15.25,15.25,149,353100,5511850,2009-08-03 00:00:00,1
2009-08-04 00:00:00,2009-08-04 00:00:00,15.75,2009-08-04 00:00:00,15.5,15.5,61,182400,2831625,2009-08-04 00:00:00,1
2009-08-06 00:00:00,2009-08-06 00:00:00,15.5,2009-08-06 00:00:00,15.25,15.25,41,56400,867975,2009-08-06 00:00:00,1
2009-08-07 00:00:00,2009-08-07 00:00:00,15.5,2009-08-07 00:00:00,15,15.25,95,166600,2532750,2009-08-07 00:00:00,1
2009-08-10 00:00:00,2009-08-10 00:00:00,15.5,2009-08-10 00:00:00,15.25,15.25,44,174200,2656700,2009-08-10 00:00:00,1
2009-08-11 00:00:00,2009-08-11 00:00:00,15.25,2009-08-11 00:00:00,14.75,14.75,89,305500,4557225,2009-08-11 00:00:00,1
2009-08-12 00:00:00,2009-08-12 00:00:00,15,2009-08-12 00:00:00,14.75,14.75,76,191300,2823925,2009-08-12 00:00:00,1
2009-08-13 00:00:00,2009-08-13 00:00:00,14.75,2009-08-13 00:00:00,14.75,14.75,22,100700,1485325,2009-08-13 00:00:00,1
2009-08-14 00:00:00,2009-08-14 00:00:00,15,2009-08-14 00:00:00,14.75,14.75,29,62100,916175,2009-08-14 00:00:00,1
2009-08-17 00:00:00,2009-08-17 00:00:00,15,2009-08-17 00:00:00,14.5,14.5,70,126500,1854650,2009-08-17 00:00:00,1
2009-08-18 00:00:00,2009-08-18 00:00:00,15,2009-08-18 00:00:00,14.75,14.75,20,15200,224300,2009-08-18 00:00:00,1
2009-08-19 00:00:00,2009-08-19 00:00:00,14.75,2009-08-19 00:00:00,14.5,14.5,37,127000,1848175,2009-08-19 00:00:00,1
2009-08-20 00:00:00,2009-08-20 00:00:00,14.5,2009-08-20 00:00:00,14,14.25,36,87900,1253325,2009-08-20 00:00:00,1
2009-08-21 00:00:00,2009-08-21 00:00:00,14.25,2009-08-21 00:00:00,13.75,14,52,230100,3229000,2009-08-21 00:00:00,1
2009-08-24 00:00:00,2009-08-24 00:00:00,14.25,2009-08-24 00:00:00,13.75,14,70,135300,1879300,2009-08-24 00:00:00,1
2009-08-25 00:00:00,2009-08-25 00:00:00,14,2009-08-25 00:00:00,13.75,14,9,8500,117950,2009-08-25 00:00:00,1
2009-08-26 00:00:00,2009-08-26 00:00:00,14,2009-08-26 00:00:00,13.75,13.75,61,129900,1786900,2009-08-26 00:00:00,1
2009-08-27 00:00:00,2009-08-27 00:00:00,14.25,2009-08-27 00:00:00,13.75,14.25,89,740100,10240550,2009-08-27 00:00:00,1
2009-08-28 00:00:00,2009-08-28 00:00:00,14.25,2009-08-28 00:00:00,13.75,14,55,85400,1192400,2009-08-28 00:00:00,1
2009-08-31 00:00:00,2009-08-31 00:00:00,14.25,2009-08-31 00:00:00,14,14,25,59100,828050,2009-08-31 00:00:00,1
2009-09-01 00:00:00,2009-09-01 00:00:00,14.25,2009-09-01 00:00:00,14,14.25,38,108400,1543475,2009-09-01 00:00:00,1
2009-09-02 00:00:00,2009-09-02 00:00:00,15,2009-09-02 00:00:00,14.5,15,131,391500,5799125,2009-09-02 00:00:00,1
2009-09-03 00:00:00,2009-09-03 00:00:00,15.25,2009-09-03 00:00:00,14.75,14.75,53,204000,3090525,2009-09-03 00:00:00,1
2009-09-07 00:00:00,2009-09-07 00:00:00,15,2009-09-07 00:00:00,14.5,15,49,102000,1517300,2009-09-07 00:00:00,1
2009-09-08 00:00:00,2009-09-08 00:00:00,15,2009-09-08 00:00:00,14.75,15,52,301800,4496575,2009-09-08 00:00:00,1
2009-09-09 00:00:00,2009-09-09 00:00:00,15,2009-09-09 00:00:00,14.75,14.75,79,282500,4175500,2009-09-09 00:00:00,1
2009-09-10 00:00:00,2009-09-10 00:00:00,15.25,2009-09-10 00:00:00,14.75,15,59,293100,4388500,2009-09-10 00:00:00,1
2009-09-11 00:00:00,2009-09-11 00:00:00,15.5,2009-09-11 00:00:00,14.75,15.25,116,373700,5675350,2009-09-11 00:00:00,1
2009-09-14 00:00:00,2009-09-14 00:00:00,15.75,2009-09-14 00:00:00,15.25,15.5,144,888800,13776600,2009-09-14 00:00:00,1
2009-09-15 00:00:00,2009-09-15 00:00:00,16.25,2009-09-15 00:00:00,15.25,15.75,279,1619900,25182550,2009-09-15 00:00:00,1
2009-09-16 00:00:00,2009-09-16 00:00:00,16.25,2009-09-16 00:00:00,15.75,16,277,952500,15298525,2009-09-16 00:00:00,1
2009-09-17 00:00:00,2009-09-17 00:00:00,17,2009-09-17 00:00:00,16,16.5,374,1563900,25973725,2009-09-17 00:00:00,1
2009-09-18 00:00:00,2009-09-18 00:00:00,17.75,2009-09-18 00:00:00,16.5,17.5,625,3736400,64416850,2009-09-18 00:00:00,1
2009-09-22 00:00:00,2009-09-22 00:00:00,18,2009-09-22 00:00:00,17.25,17.25,418,1577500,27941750,2009-09-22 00:00:00,1
2009-09-23 00:00:00,2009-09-23 00:00:00,17.5,2009-09-23 00:00:00,17,17.25,126,345100,5970075,2009-09-23 00:00:00,1
2009-09-24 00:00:00,2009-09-24 00:00:00,17.25,2009-09-24 00:00:00,16.5,16.5,127,227000,3791475,2009-09-24 00:00:00,1
2009-09-25 00:00:00,2009-09-25 00:00:00,17.25,2009-09-25 00:00:00,16.5,16.75,142,440100,7350600,2009-09-25 00:00:00,1
2009-09-28 00:00:00,2009-09-28 00:00:00,17,2009-09-28 00:00:00,16.5,16.75,75,219700,3662950,2009-09-28 00:00:00,1
2009-09-29 00:00:00,2009-09-29 00:00:00,17,2009-09-29 00:00:00,16.5,16.75,75,283100,4736600,2009-09-29 00:00:00,1
2009-09-30 00:00:00,2009-09-30 00:00:00,17.5,2009-09-30 00:00:00,17,17.25,141,605000,10431075,2009-09-30 00:00:00,1
2009-10-01 00:00:00,2009-10-01 00:00:00,17.25,2009-10-01 00:00:00,17,17.25,72,184600,3184275,2009-10-01 00:00:00,1
2009-10-02 00:00:00,2009-10-02 00:00:00,17.5,2009-10-02 00:00:00,17.25,17.25,101,443400,7652900,2009-10-02 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  PABC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  PAN ASI,A,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-10-05 00:00:00,2009-10-05 00:00:00,18.5,2009-10-05 00:00:00,17.5,18.25,440,2237300,40502450,2009-10-05 00:00:00,1
2009-10-06 00:00:00,2009-10-06 00:00:00,18.75,2009-10-06 00:00:00,18.25,18.75,287,1254300,23254975,2009-10-06 00:00:00,1
2009-10-07 00:00:00,2009-10-07 00:00:00,18.75,2009-10-07 00:00:00,18,18.5,148,551600,10195375,2009-10-07 00:00:00,1
2009-10-08 00:00:00,2009-10-08 00:00:00,19.25,2009-10-08 00:00:00,18.5,19,281,903200,17085575,2009-10-08 00:00:00,1
2009-10-09 00:00:00,2009-10-09 00:00:00,19.5,2009-10-09 00:00:00,18.5,19.25,154,385000,7302700,2009-10-09 00:00:00,1
2009-10-12 00:00:00,2009-10-12 00:00:00,20.5,2009-10-12 00:00:00,19.25,20.25,475,1610300,32223700,2009-10-12 00:00:00,1
2009-10-13 00:00:00,2009-10-13 00:00:00,24.25,2009-10-13 00:00:00,20.5,23.5,1087,4076400,92485100,2009-10-13 00:00:00,1
2009-10-14 00:00:00,2009-10-14 00:00:00,24.5,2009-10-14 00:00:00,22.5,22.75,454,1329500,30951900,2009-10-14 00:00:00,1
2009-10-15 00:00:00,2009-10-15 00:00:00,23,2009-10-15 00:00:00,21.5,22,232,460400,10189675,2009-10-15 00:00:00,1
2009-10-16 00:00:00,2009-10-16 00:00:00,22.5,2009-10-16 00:00:00,21.5,22.25,135,344800,7686375,2009-10-16 00:00:00,1
2009-10-19 00:00:00,2009-10-19 00:00:00,22.25,2009-10-19 00:00:00,21,22,304,1004300,21698500,2009-10-19 00:00:00,1
2009-10-20 00:00:00,2009-10-20 00:00:00,22,2009-10-20 00:00:00,20.25,21,234,619600,13056475,2009-10-20 00:00:00,1
2009-10-21 00:00:00,2009-10-21 00:00:00,22.25,2009-10-21 00:00:00,19,22,471,1535800,31743650,2009-10-21 00:00:00,1
2009-10-22 00:00:00,2009-10-22 00:00:00,22.25,2009-10-22 00:00:00,21.25,21.5,139,286300,6175200,2009-10-22 00:00:00,1
2009-10-23 00:00:00,2009-10-23 00:00:00,22.5,2009-10-23 00:00:00,21.5,22.25,231,752400,16655575,2009-10-23 00:00:00,1
2009-10-26 00:00:00,2009-10-26 00:00:00,22.25,2009-10-26 00:00:00,21.5,21.75,78,309600,6742475,2009-10-26 00:00:00,1
2009-10-27 00:00:00,2009-10-27 00:00:00,21.5,2009-10-27 00:00:00,21,21,133,259600,5498150,2009-10-27 00:00:00,1
2009-10-28 00:00:00,2009-10-28 00:00:00,22,2009-10-28 00:00:00,21,21,145,374100,7949300,2009-10-28 00:00:00,1
2009-10-29 00:00:00,2009-10-29 00:00:00,21.25,2009-10-29 00:00:00,20.75,21,92,169500,3539800,2009-10-29 00:00:00,1
2009-10-30 00:00:00,2009-10-30 00:00:00,21.75,2009-10-30 00:00:00,20.75,21.5,99,237400,5066475,2009-10-30 00:00:00,1
2009-11-03 00:00:00,2009-11-03 00:00:00,21.5,2009-11-03 00:00:00,20.25,20.25,127,428800,8848800,2009-11-03 00:00:00,1
2009-11-04 00:00:00,2009-11-04 00:00:00,20.25,2009-11-04 00:00:00,19.5,19.75,166,376700,7434700,2009-11-04 00:00:00,1
2009-11-05 00:00:00,2009-11-05 00:00:00,19.75,2009-11-05 00:00:00,18.5,19,164,422100,8028475,2009-11-05 00:00:00,1
2009-11-06 00:00:00,2009-11-06 00:00:00,20.5,2009-11-06 00:00:00,19,20.5,226,596100,11986200,2009-11-06 00:00:00,1
2009-11-09 00:00:00,2009-11-09 00:00:00,21.5,2009-11-09 00:00:00,19.75,20,149,370700,7620700,2009-11-09 00:00:00,1
2009-11-10 00:00:00,2009-11-10 00:00:00,20,2009-11-10 00:00:00,19,19.25,108,266500,5153225,2009-11-10 00:00:00,1
2009-11-11 00:00:00,2009-11-11 00:00:00,20,2009-11-11 00:00:00,19.25,19.5,48,57600,1124050,2009-11-11 00:00:00,1
2009-11-12 00:00:00,2009-11-12 00:00:00,20.75,2009-11-12 00:00:00,19.5,20.5,149,453600,9134650,2009-11-12 00:00:00,1
2009-11-13 00:00:00,2009-11-13 00:00:00,21,2009-11-13 00:00:00,20.25,20.25,176,397900,8165250,2009-11-13 00:00:00,1
2009-11-16 00:00:00,2009-11-16 00:00:00,20.5,2009-11-16 00:00:00,19.75,20,47,111600,2233650,2009-11-16 00:00:00,1
2009-11-17 00:00:00,2009-11-17 00:00:00,20,2009-11-17 00:00:00,19.75,19.75,89,315200,6225275,2009-11-17 00:00:00,1
2009-11-18 00:00:00,2009-11-18 00:00:00,19.75,2009-11-18 00:00:00,19.5,19.5,25,60800,1199475,2009-11-18 00:00:00,1
2009-11-19 00:00:00,2009-11-19 00:00:00,19.75,2009-11-19 00:00:00,19.25,19.5,42,92800,1809925,2009-11-19 00:00:00,1
2009-11-20 00:00:00,2009-11-20 00:00:00,19.5,2009-11-20 00:00:00,19,19.25,69,247400,4763725,2009-11-20 00:00:00,1
2009-11-23 00:00:00,2009-11-23 00:00:00,19.25,2009-11-23 00:00:00,19,19,32,45200,867450,2009-11-23 00:00:00,1
2009-11-24 00:00:00,2009-11-24 00:00:00,19,2009-11-24 00:00:00,18.5,18.5,81,266100,5008900,2009-11-24 00:00:00,1
2009-11-25 00:00:00,2009-11-25 00:00:00,18.25,2009-11-25 00:00:00,17.75,18,73,148900,2682500,2009-11-25 00:00:00,1
