Company's Daily Share Prices (Closing) and Highest - Lowest price of the date,,,,,,,,,,
Company Id :,AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name :,ASIAN ALLIA,NCE,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-01-10 00:00:00,2003-01-10 00:00:00,5.25,2003-01-10 00:00:00,5.25,5.25,1,1000,5250,2003-01-10 00:00:00,1
2003-01-30 00:00:00,2003-01-30 00:00:00,5.25,2003-01-30 00:00:00,5.25,5.25,1,100,525,2003-01-30 00:00:00,1
2003-03-12 00:00:00,2003-03-12 00:00:00,4.25,2003-03-12 00:00:00,4.25,4.25,1,15000,63750,2003-03-12 00:00:00,1
2003-03-20 00:00:00,2003-03-20 00:00:00,5,2003-03-20 00:00:00,5,5,1,100,500,2003-03-20 00:00:00,1
2003-04-03 00:00:00,2003-04-03 00:00:00,5,2003-04-03 00:00:00,5,5,1,300,1500,2003-04-03 00:00:00,1
2003-04-23 00:00:00,2003-04-23 00:00:00,5,2003-04-23 00:00:00,5,5,1,100,500,2003-04-23 00:00:00,1
2003-04-29 00:00:00,2003-04-29 00:00:00,5,2003-04-29 00:00:00,5,5,1,1000,5000,2003-04-29 00:00:00,1
2003-05-13 00:00:00,2003-05-13 00:00:00,4.75,2003-05-13 00:00:00,4.75,4.75,1,500,2375,2003-05-13 00:00:00,1
2003-05-20 00:00:00,2003-05-20 00:00:00,4.5,2003-05-20 00:00:00,4.5,4.5,1,500,2250,2003-05-20 00:00:00,1
2003-05-29 00:00:00,2003-05-29 00:00:00,4.75,2003-05-29 00:00:00,4.75,4.75,1,1000,4750,2003-05-29 00:00:00,1
2003-06-04 00:00:00,2003-06-04 00:00:00,5,2003-06-04 00:00:00,4.5,4.5,2,1100,5000,2003-06-04 00:00:00,1
2003-06-06 00:00:00,2003-06-06 00:00:00,4.75,2003-06-06 00:00:00,4.75,4.75,1,100,475,2003-06-06 00:00:00,1
2003-06-12 00:00:00,2003-06-12 00:00:00,4.5,2003-06-12 00:00:00,4.5,4.5,1,400,1800,2003-06-12 00:00:00,1
2003-06-17 00:00:00,2003-06-17 00:00:00,4.5,2003-06-17 00:00:00,4.5,4.5,1,1000,4500,2003-06-17 00:00:00,1
2003-06-18 00:00:00,2003-06-18 00:00:00,5,2003-06-18 00:00:00,5,5,1,2000,10000,2003-06-18 00:00:00,1
2003-06-24 00:00:00,2003-06-24 00:00:00,5,2003-06-24 00:00:00,5,5,1,2000,10000,2003-06-24 00:00:00,1
2003-06-30 00:00:00,2003-06-30 00:00:00,5,2003-06-30 00:00:00,5,5,1,100,500,2003-06-30 00:00:00,1
2003-07-30 00:00:00,2003-07-30 00:00:00,5,2003-07-30 00:00:00,4.75,5,3,11600,55150,2003-07-30 00:00:00,1
2003-08-01 00:00:00,2003-08-01 00:00:00,5,2003-08-01 00:00:00,5,5,1,200,1000,2003-08-01 00:00:00,1
2003-08-05 00:00:00,2003-08-05 00:00:00,4.75,2003-08-05 00:00:00,4.75,4.75,1,1000,4750,2003-08-05 00:00:00,1
2003-08-06 00:00:00,2003-08-06 00:00:00,5,2003-08-06 00:00:00,5,5,2,2000,10000,2003-08-06 00:00:00,1
2003-08-07 00:00:00,2003-08-07 00:00:00,5,2003-08-07 00:00:00,5,5,4,6000,30000,2003-08-07 00:00:00,1
2003-08-26 00:00:00,2003-08-26 00:00:00,5,2003-08-26 00:00:00,5,5,1,300,1500,2003-08-26 00:00:00,1
2003-08-27 00:00:00,2003-08-27 00:00:00,4.25,2003-08-27 00:00:00,4.25,4.25,1,500,2125,2003-08-27 00:00:00,1
2003-08-28 00:00:00,2003-08-28 00:00:00,5,2003-08-28 00:00:00,5,5,1,300,1500,2003-08-28 00:00:00,1
2003-08-29 00:00:00,2003-08-29 00:00:00,5,2003-08-29 00:00:00,5,5,1,1000,5000,2003-08-29 00:00:00,1
2003-09-02 00:00:00,2003-09-02 00:00:00,4.75,2003-09-02 00:00:00,4.75,4.75,1,500,2375,2003-09-02 00:00:00,1
2003-09-09 00:00:00,2003-09-09 00:00:00,5,2003-09-09 00:00:00,5,5,4,7100,35500,2003-09-09 00:00:00,1
2003-09-11 00:00:00,2003-09-11 00:00:00,5,2003-09-11 00:00:00,4.5,4.5,4,4200,19000,2003-09-11 00:00:00,1
2003-09-18 00:00:00,2003-09-18 00:00:00,4.75,2003-09-18 00:00:00,4.75,4.75,1,200,950,2003-09-18 00:00:00,1
2003-09-24 00:00:00,2003-09-24 00:00:00,4,2003-09-24 00:00:00,4,4,2,1500,6000,2003-09-24 00:00:00,1
2003-09-30 00:00:00,2003-09-30 00:00:00,5,2003-09-30 00:00:00,5,5,1,2000,10000,2003-09-30 00:00:00,1
2003-10-06 00:00:00,2003-10-06 00:00:00,5.5,2003-10-06 00:00:00,5,5.25,7,19300,102725,2003-10-06 00:00:00,1
2003-10-07 00:00:00,2003-10-07 00:00:00,5.25,2003-10-07 00:00:00,5,5.25,8,7400,38100,2003-10-07 00:00:00,1
2003-10-10 00:00:00,2003-10-10 00:00:00,6,2003-10-10 00:00:00,6,6,1,1000,6000,2003-10-10 00:00:00,1
2003-10-13 00:00:00,2003-10-13 00:00:00,6,2003-10-13 00:00:00,6,6,2,300,1800,2003-10-13 00:00:00,1
2003-10-17 00:00:00,2003-10-17 00:00:00,5.25,2003-10-17 00:00:00,5.25,5.25,1,3000,15750,2003-10-17 00:00:00,1
2003-10-21 00:00:00,2003-10-21 00:00:00,7,2003-10-21 00:00:00,5.25,6.75,9,19000,120250,2003-10-21 00:00:00,1
2003-10-22 00:00:00,2003-10-22 00:00:00,6.75,2003-10-22 00:00:00,6,6.75,6,8300,52800,2003-10-22 00:00:00,1
2003-10-23 00:00:00,2003-10-23 00:00:00,6.75,2003-10-23 00:00:00,6.5,6.5,2,1000,6625,2003-10-23 00:00:00,1
2003-10-29 00:00:00,2003-10-29 00:00:00,6.25,2003-10-29 00:00:00,6.25,6.25,2,2300,14375,2003-10-29 00:00:00,1
2003-11-05 00:00:00,2003-11-05 00:00:00,6,2003-11-05 00:00:00,6,6,1,7000,42000,2003-11-05 00:00:00,1
2003-12-09 00:00:00,2003-12-09 00:00:00,4,2003-12-09 00:00:00,4,4,1,1000,4000,2003-12-09 00:00:00,1
2003-12-11 00:00:00,2003-12-11 00:00:00,6,2003-12-11 00:00:00,6,6,1,100,600,2003-12-11 00:00:00,1
2003-12-12 00:00:00,2003-12-12 00:00:00,5,2003-12-12 00:00:00,5,5,1,1000,5000,2003-12-12 00:00:00,1
Company Id :,GUAR,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name :,CEYLON GUAR,DIAN,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-01-09 00:00:00,2003-01-09 00:00:00,145,2003-01-09 00:00:00,145,145,1,1300,188500,2003-01-09 00:00:00,1
2003-01-28 00:00:00,2003-01-28 00:00:00,130,2003-01-28 00:00:00,130,130,1,100,13000,2003-01-28 00:00:00,1
2003-02-24 00:00:00,2003-02-24 00:00:00,130,2003-02-24 00:00:00,130,130,3,1500,195000,2003-02-24 00:00:00,1
2003-02-26 00:00:00,2003-02-26 00:00:00,130,2003-02-26 00:00:00,130,130,1,500,65000,2003-02-26 00:00:00,1
2003-02-27 00:00:00,2003-02-27 00:00:00,130,2003-02-27 00:00:00,130,130,5,15500,2015000,2003-02-27 00:00:00,1
2003-03-14 00:00:00,2003-03-14 00:00:00,130,2003-03-14 00:00:00,130,130,1,100,13000,2003-03-14 00:00:00,1
2003-03-17 00:00:00,2003-03-17 00:00:00,129,2003-03-17 00:00:00,129,129,1,100,12900,2003-03-17 00:00:00,1
2003-03-20 00:00:00,2003-03-20 00:00:00,125,2003-03-20 00:00:00,125,125,1,100,12500,2003-03-20 00:00:00,1
2003-03-25 00:00:00,2003-03-25 00:00:00,125,2003-03-25 00:00:00,125,125,1,100,12500,2003-03-25 00:00:00,1
2003-04-01 00:00:00,2003-04-01 00:00:00,125.25,2003-04-01 00:00:00,125.25,125.25,1,100,12525,2003-04-01 00:00:00,1
2003-04-28 00:00:00,2003-04-28 00:00:00,132,2003-04-28 00:00:00,132,132,1,100,13200,2003-04-28 00:00:00,1
2003-05-08 00:00:00,2003-05-08 00:00:00,140,2003-05-08 00:00:00,140,140,1,100,14000,2003-05-08 00:00:00,1
2003-05-09 00:00:00,2003-05-09 00:00:00,149,2003-05-09 00:00:00,149,149,1,200,29800,2003-05-09 00:00:00,1
2003-05-12 00:00:00,2003-05-12 00:00:00,149,2003-05-12 00:00:00,141,149,6,1400,206200,2003-05-12 00:00:00,1
2003-05-13 00:00:00,2003-05-13 00:00:00,150,2003-05-13 00:00:00,149,150,2,300,44800,2003-05-13 00:00:00,1
2003-05-29 00:00:00,2003-05-29 00:00:00,150,2003-05-29 00:00:00,150,150,2,800,120000,2003-05-29 00:00:00,1
2003-06-04 00:00:00,2003-06-04 00:00:00,150,2003-06-04 00:00:00,150,150,2,2000,300000,2003-06-04 00:00:00,1
2003-06-09 00:00:00,2003-06-09 00:00:00,150.5,2003-06-09 00:00:00,150.25,150.25,3,3000,451000,2003-06-09 00:00:00,1
2003-06-10 00:00:00,2003-06-10 00:00:00,160,2003-06-10 00:00:00,155,158.75,4,2000,317500,2003-06-10 00:00:00,1
2003-06-11 00:00:00,2003-06-11 00:00:00,150.25,2003-06-11 00:00:00,150.25,150.25,1,2200,330550,2003-06-11 00:00:00,1
2003-06-12 00:00:00,2003-06-12 00:00:00,164.5,2003-06-12 00:00:00,164.5,164.5,2,200,32900,2003-06-12 00:00:00,1
2003-06-13 00:00:00,2003-06-13 00:00:00,180,2003-06-13 00:00:00,164.75,170.75,8,8800,1490000,2003-06-13 00:00:00,1
2003-06-17 00:00:00,2003-06-17 00:00:00,180,2003-06-17 00:00:00,175,178.75,5,1500,268000,2003-06-17 00:00:00,1
2003-06-18 00:00:00,2003-06-18 00:00:00,179,2003-06-18 00:00:00,179,179,1,500,89500,2003-06-18 00:00:00,1
2003-06-25 00:00:00,2003-06-25 00:00:00,170,2003-06-25 00:00:00,170,170,1,100,17000,2003-06-25 00:00:00,1
2003-06-26 00:00:00,2003-06-26 00:00:00,175,2003-06-26 00:00:00,175,175,1,100,17500,2003-06-26 00:00:00,1
2003-07-01 00:00:00,2003-07-01 00:00:00,170,2003-07-01 00:00:00,170,170,1,200,34000,2003-07-01 00:00:00,1
2003-07-02 00:00:00,2003-07-02 00:00:00,170,2003-07-02 00:00:00,170,170,1,100,17000,2003-07-02 00:00:00,1
2003-07-03 00:00:00,2003-07-03 00:00:00,160,2003-07-03 00:00:00,160,160,1,100,16000,2003-07-03 00:00:00,1
2003-07-04 00:00:00,2003-07-04 00:00:00,160,2003-07-04 00:00:00,150,160,2,1200,190000,2003-07-04 00:00:00,1
2003-07-07 00:00:00,2003-07-07 00:00:00,161,2003-07-07 00:00:00,161,161,2,200,32200,2003-07-07 00:00:00,1
2003-07-08 00:00:00,2003-07-08 00:00:00,160,2003-07-08 00:00:00,160,160,2,300,48000,2003-07-08 00:00:00,1
2003-07-09 00:00:00,2003-07-09 00:00:00,157.75,2003-07-09 00:00:00,152,155,2,200,30975,2003-07-09 00:00:00,1
2003-07-10 00:00:00,2003-07-10 00:00:00,160,2003-07-10 00:00:00,160,160,2,600,96000,2003-07-10 00:00:00,1
2003-07-11 00:00:00,2003-07-11 00:00:00,150.25,2003-07-11 00:00:00,150.25,150.25,1,200,30050,2003-07-11 00:00:00,1
2003-07-24 00:00:00,2003-07-24 00:00:00,160,2003-07-24 00:00:00,160,160,2,400,64000,2003-07-24 00:00:00,1
2003-07-30 00:00:00,2003-07-30 00:00:00,160,2003-07-30 00:00:00,155,156.75,2,300,47000,2003-07-30 00:00:00,1
2003-07-31 00:00:00,2003-07-31 00:00:00,160,2003-07-31 00:00:00,160,160,1,200,32000,2003-07-31 00:00:00,1
2003-08-04 00:00:00,2003-08-04 00:00:00,155,2003-08-04 00:00:00,155,155,1,200,31000,2003-08-04 00:00:00,1
2003-08-06 00:00:00,2003-08-06 00:00:00,160,2003-08-06 00:00:00,157,159.5,5,1000,159400,2003-08-06 00:00:00,1
2003-08-08 00:00:00,2003-08-08 00:00:00,160,2003-08-08 00:00:00,159.5,159.75,3,300,47950,2003-08-08 00:00:00,1
2003-08-12 00:00:00,2003-08-12 00:00:00,160,2003-08-12 00:00:00,159,159.75,3,500,79900,2003-08-12 00:00:00,1
2003-08-15 00:00:00,2003-08-15 00:00:00,161,2003-08-15 00:00:00,161,161,1,100,16100,2003-08-15 00:00:00,1
2003-08-18 00:00:00,2003-08-18 00:00:00,160,2003-08-18 00:00:00,155,155.5,3,13100,2036600,2003-08-18 00:00:00,1
2003-08-19 00:00:00,2003-08-19 00:00:00,155,2003-08-19 00:00:00,145,150,3,500,75000,2003-08-19 00:00:00,1
2003-08-20 00:00:00,2003-08-20 00:00:00,136,2003-08-20 00:00:00,136,136,2,300,40800,2003-08-20 00:00:00,1
2003-08-25 00:00:00,2003-08-25 00:00:00,140.5,2003-08-25 00:00:00,140,140,9,2600,364050,2003-08-25 00:00:00,1
2003-08-26 00:00:00,2003-08-26 00:00:00,140.25,2003-08-26 00:00:00,140.25,140.25,1,100,14025,2003-08-26 00:00:00,1
