"DAILY HIGH, LOW AND CLOSING PRICES 2021 (Octomber to December)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
AAF,N,0000,ASIA ASSET,12-NOV-21,      8.30,      7.70,      7.90,      8.30,11,5365,43347.9
AAF,N,0000,ASIA ASSET,15-NOV-21,      8.20,      7.90,      8.00,      8.20,4,1190,9522.8
AAF,N,0000,ASIA ASSET,16-NOV-21,      8.30,      7.90,      8.00,      8.20,22,20178,162435.2
AAF,N,0000,ASIA ASSET,17-NOV-21,      8.00,      7.70,      7.80,      8.00,18,10321,80900.4
AAF,N,0000,ASIA ASSET,19-NOV-21,      8.00,      7.80,      7.80,      7.80,12,11340,88498.8
AAF,N,0000,ASIA ASSET,22-NOV-21,      8.20,      7.90,      8.00,      8.00,30,25624,205243.6
AAF,N,0000,ASIA ASSET,23-NOV-21,      8.10,      7.90,      8.00,      7.90,7,6858,54385.3
AAF,N,0000,ASIA ASSET,24-NOV-21,      8.00,      7.80,      7.80,      8.00,7,5105,39840
AAF,N,0000,ASIA ASSET,25-NOV-21,      8.00,      7.70,      7.80,      8.00,19,19559,152087
AAF,N,0000,ASIA ASSET,26-NOV-21,      8.00,      7.80,      7.80,      7.90,13,15092,117947.5
AAF,N,0000,ASIA ASSET,29-NOV-21,      8.00,      7.80,      7.80,      7.80,13,28942,226182.4
AAF,N,0000,ASIA ASSET,30-NOV-21,      7.90,      7.80,      7.80,      7.80,9,38286,298737.8
AAF,N,0000,ASIA ASSET,01-DEC-21,      8.20,      7.70,      8.00,      7.70,23,23629,189099.4
AAF,N,0000,ASIA ASSET,02-DEC-21,      9.40,      8.10,      8.60,      8.10,293,1120284,9989664.4
AAF,N,0000,ASIA ASSET,03-DEC-21,      8.70,      8.20,      8.40,      8.70,27,57974,484887.2
AAF,N,0000,ASIA ASSET,06-DEC-21,      8.50,      8.20,      8.30,      8.50,6,653,5460
AAF,N,0000,ASIA ASSET,07-DEC-21,      8.30,      7.90,      7.90,      8.30,57,44459,353276
AAF,N,0000,ASIA ASSET,08-DEC-21,      8.20,      7.70,      7.80,      7.90,39,77601,602744.9
AAF,N,0000,ASIA ASSET,09-DEC-21,      8.10,      7.70,      7.80,      8.10,40,166961,1302046.3
AAF,N,0000,ASIA ASSET,10-DEC-21,      8.00,      7.80,      7.90,      7.80,44,70502,555026.8
AAF,N,0000,ASIA ASSET,13-DEC-21,      8.10,      7.70,      7.80,      7.80,32,92051,715671.7
AAF,N,0000,ASIA ASSET,14-DEC-21,      8.90,      7.80,      8.10,      7.80,84,141103,1170190.7
AAF,N,0000,ASIA ASSET,15-DEC-21,      8.30,      8.00,      8.10,      8.30,13,13800,111540.1
AAF,N,0000,ASIA ASSET,16-DEC-21,      8.30,      8.00,      8.00,      8.30,10,7950,63635.4
AAF,N,0000,ASIA ASSET,17-DEC-21,      8.30,      7.90,      8.10,      8.30,17,18051,144800.5
AAF,N,0000,ASIA ASSET,20-DEC-21,      8.00,      7.90,      7.90,      7.90,12,17640,139365
AAF,N,0000,ASIA ASSET,21-DEC-21,      8.20,      7.80,      8.20,      7.90,10,20160,159848
AAF,N,0000,ASIA ASSET,22-DEC-21,      8.20,      8.00,      8.10,      8.00,18,24153,195688.4
AAF,N,0000,ASIA ASSET,23-DEC-21,      8.20,      7.80,      8.10,      7.90,23,40968,322065.6
AAF,N,0000,ASIA ASSET,24-DEC-21,      8.20,      8.20,      8.20,      8.20,2,2505,20541
AAF,N,0000,ASIA ASSET,27-DEC-21,      8.50,      8.20,      8.30,      8.20,49,119162,1003475.7
AAF,N,0000,ASIA ASSET,28-DEC-21,      8.30,      8.00,      8.30,      8.30,5,8002,66116.6
AAF,N,0000,ASIA ASSET,29-DEC-21,      8.30,      8.00,      8.10,      8.30,6,14972,121567.6
AAF,N,0000,ASIA ASSET,30-DEC-21,      8.40,      8.00,      8.30,      8.30,36,28767,235872.5
AAF,N,0000,ASIA ASSET,31-DEC-21,      8.50,      8.30,      8.40,      8.30,38,247706,2104046.6
AAF,P,0000,ASIA ASSET,01-OCT-21,     11.00,     10.50,     10.70,     10.50,19,5181,55272.5
AAF,P,0000,ASIA ASSET,04-OCT-21,     10.50,      9.90,     10.00,     10.50,14,4239,42504.5
AAF,P,0000,ASIA ASSET,05-OCT-21,     10.10,     10.10,     10.00,     10.10,1,10,101
AAF,P,0000,ASIA ASSET,13-OCT-21,      9.20,      9.00,      9.10,      9.20,35,8000,72450.4
AAF,P,0000,ASIA ASSET,14-OCT-21,      9.60,      8.90,      8.90,      9.60,15,2216,19793.6
AAF,P,0000,ASIA ASSET,15-OCT-21,      9.90,      9.40,      9.90,      9.90,5,310,3064
AAF,P,0000,ASIA ASSET,21-OCT-21,      9.70,      9.70,      9.90,      9.70,1,3,29.1
AAF,P,0000,ASIA ASSET,22-OCT-21,      9.80,      9.70,      9.70,      9.80,2,101,979.8
AAF,P,0000,ASIA ASSET,26-OCT-21,      9.50,      9.50,      9.70,      9.50,2,16,152
AAF,P,0000,ASIA ASSET,28-OCT-21,      9.20,      9.20,      9.20,      9.20,1,100,920
AAF,P,0000,ASIA ASSET,29-OCT-21,     10.70,     10.70,      9.20,     10.70,1,1,10.7
AAF,P,0000,ASIA ASSET,01-NOV-21,      9.20,      9.20,      9.20,      9.20,1,100,920
AAF,P,0000,ASIA ASSET,02-NOV-21,     10.00,     10.00,     10.00,     10.00,1,100,1000
AAF,P,0000,ASIA ASSET,08-NOV-21,      9.20,      8.90,      9.20,      8.90,3,658,6008.9
AAF,P,0000,ASIA ASSET,09-NOV-21,      9.50,      9.50,      9.50,      9.50,1,489,4645.5
AAF,P,0000,ASIA ASSET,11-NOV-21,      9.30,      9.10,      9.10,      9.30,3,1130,10309
AAF,P,0000,ASIA ASSET,16-NOV-21,      9.20,      9.20,      9.20,      9.20,1,134,1232.8
AAF,P,0000,ASIA ASSET,17-NOV-21,      9.40,      9.10,      9.30,      9.10,6,950,8753.4
AAF,P,0000,ASIA ASSET,26-NOV-21,     10.10,      8.50,      9.30,     10.10,2,11,109.5
AAF,P,0000,ASIA ASSET,02-DEC-21,     10.00,      9.80,     10.00,      9.80,7,5122,51195.6
AAF,P,0000,ASIA ASSET,06-DEC-21,     10.00,      9.00,      9.80,      9.00,4,139,1355.9
AAF,P,0000,ASIA ASSET,07-DEC-21,     10.00,      9.80,      9.80,     10.00,3,1001,9810
AAF,P,0000,ASIA ASSET,08-DEC-21,     10.00,      9.00,      9.00,     10.00,4,1006,9060
AAF,P,0000,ASIA ASSET,09-DEC-21,      9.00,      9.00,      9.00,      9.00,1,25,225
AAF,P,0000,ASIA ASSET,14-DEC-21,     10.20,     10.20,     10.20,     10.20,4,3006,30661.2
AAF,P,0000,ASIA ASSET,15-DEC-21,     10.20,     10.20,     10.20,     10.20,2,1500,15300
AAF,P,0000,ASIA ASSET,17-DEC-21,     10.00,      9.20,      9.20,      9.20,2,101,930
AAF,P,0000,ASIA ASSET,23-DEC-21,      9.10,      9.10,      9.20,      9.10,1,1,9.1
AAF,P,0000,ASIA ASSET,27-DEC-21,      9.50,      9.50,      9.50,      9.50,2,1994,18943
AAF,P,0000,ASIA ASSET,28-DEC-21,      9.50,      9.50,      9.50,      9.50,1,200,1900
AAF,P,0000,ASIA ASSET,31-DEC-21,     10.10,     10.10,     10.10,     10.10,8,600,6060
AAIC,N,0000,Softlogic Life,01-OCT-21,     30.50,     29.90,     30.00,     30.30,76,50014,1508618.1
AAIC,N,0000,Softlogic Life,04-OCT-21,     30.40,     30.00,     30.10,     30.40,7,642,19365.9
AAIC,N,0000,Softlogic Life,05-OCT-21,     30.40,     29.90,     30.00,     30.00,60,132930,3987711.4
AAIC,N,0000,Softlogic Life,06-OCT-21,     30.10,     29.80,     29.90,     30.10,68,52316,1566322.4
AAIC,N,0000,Softlogic Life,07-OCT-21,     30.50,     29.90,     30.00,     30.10,56,121209,3636319.7
AAIC,N,0000,Softlogic Life,08-OCT-21,     30.70,     30.00,     30.70,     30.00,52,141511,4264831.4
AAIC,N,0000,Softlogic Life,11-OCT-21,     30.60,     29.90,     30.00,     30.60,86,118807,3564579.7
AAIC,N,0000,Softlogic Life,12-OCT-21,     30.00,     29.90,     30.00,     30.00,72,50363,1510181.2
AAIC,N,0000,Softlogic Life,13-OCT-21,     30.30,     29.90,     30.00,     30.00,34,9838,295031.7
AAIC,N,0000,Softlogic Life,14-OCT-21,     31.00,     30.00,     30.00,     30.60,62,39014,1182867.2
AAIC,N,0000,Softlogic Life,15-OCT-21,     30.80,     30.00,     30.10,     30.00,33,10969,329956.6
AAIC,N,0000,Softlogic Life,18-OCT-21,     31.00,     30.00,     30.30,     30.80,33,30201,911242.3
AAIC,N,0000,Softlogic Life,21-OCT-21,     31.00,     30.30,     30.30,     31.00,10,2636,79908
AAIC,N,0000,Softlogic Life,22-OCT-21,     31.50,     30.50,     31.20,     30.70,76,118550,3681328.1
AAIC,N,0000,Softlogic Life,25-OCT-21,     31.40,     30.30,     31.10,     31.00,50,21449,658843.6
AAIC,N,0000,Softlogic Life,26-OCT-21,     31.10,     30.10,     30.20,     31.10,70,39776,1202565.3
AAIC,N,0000,Softlogic Life,27-OCT-21,     31.00,     30.00,     30.40,     31.00,61,114359,3470241.1
AAIC,N,0000,Softlogic Life,28-OCT-21,     31.20,     30.20,     31.00,     31.00,87,71104,2205220.2
AAIC,N,0000,Softlogic Life,29-OCT-21,     31.30,     30.30,     31.10,     30.50,38,100767,3087385.3
AAIC,N,0000,Softlogic Life,01-NOV-21,     31.20,     30.50,     30.80,     31.10,27,24143,744472.9
AAIC,N,0000,Softlogic Life,02-NOV-21,     32.00,     30.50,     31.00,     30.50,54,102734,3225732.8
AAIC,N,0000,Softlogic Life,03-NOV-21,     31.70,     31.00,     31.20,     31.70,13,5037,156195.1
AAIC,N,0000,Softlogic Life,05-NOV-21,     31.50,     30.40,     30.50,     31.00,40,15773,483093
AAIC,N,0000,Softlogic Life,08-NOV-21,     31.60,     30.10,     30.30,     31.60,54,20852,631208.7
AAIC,N,0000,Softlogic Life,09-NOV-21,     31.00,     30.00,     30.30,     30.30,67,28420,857097.5
AAIC,N,0000,Softlogic Life,10-NOV-21,     31.00,     29.80,     30.10,     31.00,89,51387,1539640.8
AAIC,N,0000,Softlogic Life,11-NOV-21,     31.50,     30.40,     31.00,     31.00,31,20404,632378.5
AAIC,N,0000,Softlogic Life,12-NOV-21,     31.50,     30.20,     30.40,     31.00,53,43006,1313314.6
AAIC,N,0000,Softlogic Life,15-NOV-21,     31.30,     29.80,     31.00,     29.80,48,26293,805251.7
AAIC,N,0000,Softlogic Life,16-NOV-21,     31.20,     30.50,     30.50,     31.00,38,52229,1618784.4
