"DAILY HIGH, LOW AND CLOSING PRICES 2021 (January to March)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
RGEM,N,0000,RADIANT GEMS,02-FEB-21,     29.80,     27.50,     28.40,     28.40,37,6009,171321.8
RGEM,N,0000,RADIANT GEMS,03-FEB-21,     29.50,     27.20,     29.10,     29.10,20,4212,118937.5
RGEM,N,0000,RADIANT GEMS,05-FEB-21,     29.90,     29.50,     29.60,     29.60,5,1378,40771
RGEM,N,0000,RADIANT GEMS,08-FEB-21,     32.00,     28.00,     29.70,     29.70,64,21597,649323.9
RGEM,N,0000,RADIANT GEMS,09-FEB-21,     30.00,     28.00,     29.00,     29.00,6,800,22700
RGEM,N,0000,RADIANT GEMS,10-FEB-21,     29.00,     26.50,     27.10,     27.10,11,1050,28845
RGEM,N,0000,RADIANT GEMS,11-FEB-21,     29.90,     28.20,     28.50,     28.50,9,1020,29034
RGEM,N,0000,RADIANT GEMS,12-FEB-21,     30.00,     29.70,     29.70,     29.70,4,161,4784.8
RGEM,N,0000,RADIANT GEMS,15-FEB-21,     30.80,     30.00,     30.20,     30.20,11,4750,143535.8
RGEM,N,0000,RADIANT GEMS,16-FEB-21,     30.00,     26.00,     28.50,     28.50,29,8895,243560.8
RGEM,N,0000,RADIANT GEMS,17-FEB-21,     30.00,     26.20,     29.80,     29.80,3,326,9726.2
RGEM,N,0000,RADIANT GEMS,18-FEB-21,     28.00,     27.90,     27.90,     27.90,3,102,2846
RGEM,N,0000,RADIANT GEMS,19-FEB-21,     28.00,     27.00,     27.10,     27.10,9,950,25786
RGEM,N,0000,RADIANT GEMS,22-FEB-21,     28.00,     28.00,     27.10,     27.10,1,20,560
RGEM,N,0000,RADIANT GEMS,23-FEB-21,     28.00,     26.20,     26.40,     26.40,6,969,25788.8
RGEM,N,0000,RADIANT GEMS,24-FEB-21,     29.90,     27.70,     29.40,     29.40,9,471,13435.4
RGEM,N,0000,RADIANT GEMS,25-FEB-21,     29.50,     25.30,     29.40,     29.40,7,458,12651
RGEM,N,0000,RADIANT GEMS,01-MAR-21,     29.60,     29.50,     29.50,     29.50,3,2054,60669.4
RGEM,N,0000,RADIANT GEMS,02-MAR-21,     29.50,     28.00,     29.50,     29.50,24,5224,153948
RGEM,N,0000,RADIANT GEMS,03-MAR-21,     25.20,     25.20,     29.50,     29.50,1,9,226.8
RGEM,N,0000,RADIANT GEMS,04-MAR-21,     29.50,     28.80,     29.40,     29.40,4,970,28480
RGEM,N,0000,RADIANT GEMS,05-MAR-21,     33.90,     28.10,     28.10,     28.10,11,1403,41333
RGEM,N,0000,RADIANT GEMS,09-MAR-21,     29.50,     29.00,     29.40,     29.40,4,939,27625.5
RGEM,N,0000,RADIANT GEMS,10-MAR-21,     27.60,     27.50,     27.50,     27.50,2,620,17062
RGEM,N,0000,RADIANT GEMS,12-MAR-21,     29.00,     28.60,     28.60,     28.60,2,120,3432.4
RGEM,N,0000,RADIANT GEMS,17-MAR-21,     27.00,     26.00,     28.60,     28.60,3,30,797.5
RGEM,N,0000,RADIANT GEMS,18-MAR-21,     25.10,     21.50,     21.70,     21.70,19,16152,351232
RGEM,N,0000,RADIANT GEMS,19-MAR-21,     23.70,     21.50,     21.80,     21.80,10,912,19822.1
RGEM,N,0000,RADIANT GEMS,22-MAR-21,     24.50,     21.00,     21.30,     21.30,27,3651,78152.3
RGEM,N,0000,RADIANT GEMS,23-MAR-21,     22.20,     21.10,     21.40,     21.40,10,2025,43303.5
RGEM,N,0000,RADIANT GEMS,24-MAR-21,     23.00,     22.00,     22.00,     22.00,3,601,13473
