"DAILY HIGH, LOW AND CLOSING PRICES 2022 (April to June ) ",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
ODEL,N,0000,ODEL PLC,05-APR-22,     21.70,     20.00,     21.60,     21.70,3,380,8195
ODEL,N,0000,ODEL PLC,06-APR-22,     22.00,     20.00,     20.00,     20.00,4,133,2662
ODEL,N,0000,ODEL PLC,07-APR-22,     20.00,     20.00,     20.00,     20.00,1,15,300
ODEL,N,0000,ODEL PLC,08-APR-22,     20.00,     19.80,     20.00,     20.00,3,5016,100316.8
ODEL,N,0000,ODEL PLC,26-APR-22,     17.00,     16.50,     20.00,     17.00,3,31,524
ODEL,N,0000,ODEL PLC,27-APR-22,     19.10,     17.00,     17.10,     17.00,3,1030,17573
ODEL,N,0000,ODEL PLC,28-APR-22,     19.10,     16.00,     17.00,     17.00,12,4346,73716.1
ODEL,N,0000,ODEL PLC,29-APR-22,     19.10,     17.50,     17.50,     19.10,2,305,5345.5
ODEL,N,0000,ODEL PLC,04-MAY-22,     17.50,     17.50,     17.50,     17.50,2,380,6650
ODEL,N,0000,ODEL PLC,06-MAY-22,     18.00,     18.00,     18.00,     18.00,3,120,2160
ODEL,N,0000,ODEL PLC,09-MAY-22,     17.90,     17.50,     17.70,     17.90,2,141,2491.9
ODEL,N,0000,ODEL PLC,12-MAY-22,     17.50,     17.50,     17.70,     17.50,1,30,525
ODEL,N,0000,ODEL PLC,13-MAY-22,     20.00,     17.50,     20.00,     17.50,3,2012,40215
ODEL,N,0000,ODEL PLC,17-MAY-22,     20.90,     17.60,     17.60,     17.60,2,101,1780.9
ODEL,N,0000,ODEL PLC,18-MAY-22,     19.00,     19.00,     19.00,     19.00,4,1011,19209
ODEL,N,0000,ODEL PLC,19-MAY-22,     19.00,     19.00,     19.00,     19.00,3,1007,19133
ODEL,N,0000,ODEL PLC,20-MAY-22,     20.00,     19.00,     19.00,     20.00,4,60,1190
ODEL,N,0000,ODEL PLC,23-MAY-22,     21.00,     19.00,     20.20,     19.00,7,2278,45986
ODEL,N,0000,ODEL PLC,26-MAY-22,     20.80,     20.80,     20.20,     20.80,1,4,83.2
ODEL,N,0000,ODEL PLC,27-MAY-22,     19.50,     19.50,     20.20,     19.50,1,49,955.5
