Company Id :,AAF,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name :,ASIA ASSET,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
2013-10-07 00:00:00,2013-10-07 00:00:00,2.2,2013-10-07 00:00:00,2,2.1,54,213565,452778.2,2013-10-07 00:00:00,1
2013-10-08 00:00:00,2013-10-08 00:00:00,2.1,2013-10-08 00:00:00,2,2.1,42,241449,506428.1,2013-10-08 00:00:00,1
2013-10-09 00:00:00,2013-10-09 00:00:00,2.3,2013-10-09 00:00:00,2,2.2,109,983914,2136337.2,2013-10-09 00:00:00,1
2013-10-10 00:00:00,2013-10-10 00:00:00,2.4,2013-10-10 00:00:00,2,2.3,527,9333254,20299138.5,2013-10-10 00:00:00,1
2013-10-11 00:00:00,2013-10-11 00:00:00,2.4,2013-10-11 00:00:00,2.1,2.2,232,2449860,5496875.2,2013-10-11 00:00:00,1
2013-10-14 00:00:00,2013-10-14 00:00:00,2.3,2013-10-14 00:00:00,2.1,2.2,49,158022,340878.4,2013-10-14 00:00:00,1
2013-10-15 00:00:00,2013-10-15 00:00:00,2.3,2013-10-15 00:00:00,2.1,2.1,22,107222,228847,2013-10-15 00:00:00,1
2013-10-17 00:00:00,2013-10-17 00:00:00,2.3,2013-10-17 00:00:00,2.1,2.2,30,140907,309996.1,2013-10-17 00:00:00,1
2013-10-21 00:00:00,2013-10-21 00:00:00,2.2,2013-10-21 00:00:00,2.1,2.2,17,89000,195600,2013-10-21 00:00:00,1
2013-10-22 00:00:00,2013-10-22 00:00:00,2.2,2013-10-22 00:00:00,2.1,2.1,19,161420,351514,2013-10-22 00:00:00,1
2013-10-23 00:00:00,2013-10-23 00:00:00,2.2,2013-10-23 00:00:00,2.1,2.1,42,250412,526585.2,2013-10-23 00:00:00,1
2013-10-24 00:00:00,2013-10-24 00:00:00,2.3,2013-10-24 00:00:00,2.1,2.2,75,441080,960525.4,2013-10-24 00:00:00,1
2013-10-25 00:00:00,2013-10-25 00:00:00,2.2,2013-10-25 00:00:00,2.1,2.1,20,113801,238982.2,2013-10-25 00:00:00,1
2013-10-28 00:00:00,2013-10-28 00:00:00,2.1,2013-10-28 00:00:00,2.1,2.1,6,11502,24154.2,2013-10-28 00:00:00,1
2013-10-29 00:00:00,2013-10-29 00:00:00,2.2,2013-10-29 00:00:00,2.1,2.1,13,85522,179606.2,2013-10-29 00:00:00,1
2013-10-30 00:00:00,2013-10-30 00:00:00,2.2,2013-10-30 00:00:00,2.1,2.1,38,194125,407662.6,2013-10-30 00:00:00,1
2013-10-31 00:00:00,2013-10-31 00:00:00,2.1,2013-10-31 00:00:00,2,2.1,19,80596,168220.5,2013-10-31 00:00:00,1
2013-11-01 00:00:00,2013-11-01 00:00:00,2.2,2013-11-01 00:00:00,2,2.1,24,94590,198678.9,2013-11-01 00:00:00,1
2013-11-04 00:00:00,2013-11-04 00:00:00,2.2,2013-11-04 00:00:00,2,2.1,12,25242,52908.3,2013-11-04 00:00:00,1
2013-11-05 00:00:00,2013-11-05 00:00:00,2.1,2013-11-05 00:00:00,2,2.1,16,68947,143137.5,2013-11-05 00:00:00,1
2013-11-06 00:00:00,2013-11-06 00:00:00,2.1,2013-11-06 00:00:00,2,2,7,25700,51410,2013-11-06 00:00:00,1
2013-11-07 00:00:00,2013-11-07 00:00:00,2.1,2013-11-07 00:00:00,2,2.1,31,126192,259484,2013-11-07 00:00:00,1
2013-11-08 00:00:00,2013-11-08 00:00:00,2.1,2013-11-08 00:00:00,2,2,13,56686,113482,2013-11-08 00:00:00,1
2013-11-11 00:00:00,2013-11-11 00:00:00,2,2013-11-11 00:00:00,2,2,17,73000,146000,2013-11-11 00:00:00,1
2013-11-12 00:00:00,2013-11-12 00:00:00,2,2013-11-12 00:00:00,1.9,2,21,81665,163230,2013-11-12 00:00:00,1
2013-11-13 00:00:00,2013-11-13 00:00:00,2.1,2013-11-13 00:00:00,2,2,34,269387,538774.3,2013-11-13 00:00:00,1
2013-11-14 00:00:00,2013-11-14 00:00:00,2,2013-11-14 00:00:00,2,2,9,27600,55200,2013-11-14 00:00:00,1
2013-11-15 00:00:00,2013-11-15 00:00:00,2,2013-11-15 00:00:00,1.9,1.9,5,4450,8620,2013-11-15 00:00:00,1
2013-11-18 00:00:00,2013-11-18 00:00:00,1.9,2013-11-18 00:00:00,1.9,1.9,20,141900,269610,2013-11-18 00:00:00,1
2013-11-19 00:00:00,2013-11-19 00:00:00,2,2013-11-19 00:00:00,1.9,1.9,10,102601,194942,2013-11-19 00:00:00,1
2013-11-20 00:00:00,2013-11-20 00:00:00,1.9,2013-11-20 00:00:00,1.8,1.9,25,172101,318527.3,2013-11-20 00:00:00,1
2013-11-21 00:00:00,2013-11-21 00:00:00,2.1,2013-11-21 00:00:00,1.9,2,91,625580,1258004.9,2013-11-21 00:00:00,1
2013-11-22 00:00:00,2013-11-22 00:00:00,2.1,2013-11-22 00:00:00,1.9,1.9,10,23601,46852.1,2013-11-22 00:00:00,1
2013-11-25 00:00:00,2013-11-25 00:00:00,2,2013-11-25 00:00:00,1.9,1.9,7,27250,52000,2013-11-25 00:00:00,1
2013-11-26 00:00:00,2013-11-26 00:00:00,2,2013-11-26 00:00:00,1.9,1.9,47,112201,213182,2013-11-26 00:00:00,1
2013-11-27 00:00:00,2013-11-27 00:00:00,2,2013-11-27 00:00:00,1.8,1.9,23,73930,140178,2013-11-27 00:00:00,1
2013-11-28 00:00:00,2013-11-28 00:00:00,2.1,2013-11-28 00:00:00,1.9,2,67,352053,702455.8,2013-11-28 00:00:00,1
2013-11-29 00:00:00,2013-11-29 00:00:00,2,2013-11-29 00:00:00,1.9,1.9,5,56000,106500,2013-11-29 00:00:00,1
2013-12-02 00:00:00,2013-12-02 00:00:00,1.9,2013-12-02 00:00:00,1.9,1.9,8,50339,95644.1,2013-12-02 00:00:00,1
2013-12-03 00:00:00,2013-12-03 00:00:00,2.1,2013-12-03 00:00:00,1.8,1.9,37,212532,417170.5,2013-12-03 00:00:00,1
2013-12-04 00:00:00,2013-12-04 00:00:00,2,2013-12-04 00:00:00,1.8,1.9,9,38001,69202,2013-12-04 00:00:00,1
2013-12-05 00:00:00,2013-12-05 00:00:00,1.9,2013-12-05 00:00:00,1.9,1.9,12,184826,351169.4,2013-12-05 00:00:00,1
2013-12-06 00:00:00,2013-12-06 00:00:00,1.9,2013-12-06 00:00:00,1.8,1.9,14,24913,46563.4,2013-12-06 00:00:00,1
2013-12-09 00:00:00,2013-12-09 00:00:00,1.9,2013-12-09 00:00:00,1.8,1.8,19,90000,163000,2013-12-09 00:00:00,1
2013-12-10 00:00:00,2013-12-10 00:00:00,1.9,2013-12-10 00:00:00,1.8,1.9,6,17201,31381.8,2013-12-10 00:00:00,1
2013-12-11 00:00:00,2013-12-11 00:00:00,1.8,2013-12-11 00:00:00,1.8,1.8,16,183600,330480,2013-12-11 00:00:00,1
2013-12-12 00:00:00,2013-12-12 00:00:00,1.9,2013-12-12 00:00:00,1.8,1.8,26,188177,338818.7,2013-12-12 00:00:00,1
2013-12-13 00:00:00,2013-12-13 00:00:00,2,2013-12-13 00:00:00,1.8,1.9,34,293877,558066.3,2013-12-13 00:00:00,1
2013-12-17 00:00:00,2013-12-17 00:00:00,1.9,2013-12-17 00:00:00,1.9,1.9,7,60142,114269.8,2013-12-17 00:00:00,1
2013-12-18 00:00:00,2013-12-18 00:00:00,1.9,2013-12-18 00:00:00,1.8,1.8,5,10768,19862.4,2013-12-18 00:00:00,1
2013-12-19 00:00:00,2013-12-19 00:00:00,2,2013-12-19 00:00:00,1.9,1.9,31,517552,983358.8,2013-12-19 00:00:00,1
2013-12-20 00:00:00,2013-12-20 00:00:00,1.9,2013-12-20 00:00:00,1.9,1.9,16,169000,321100,2013-12-20 00:00:00,1
2013-12-23 00:00:00,2013-12-23 00:00:00,1.9,2013-12-23 00:00:00,1.8,1.9,9,100683,191247.7,2013-12-23 00:00:00,1
2013-12-26 00:00:00,2013-12-26 00:00:00,2,2013-12-26 00:00:00,1.9,1.9,9,206001,391402,2013-12-26 00:00:00,1
2013-12-27 00:00:00,2013-12-27 00:00:00,1.9,2013-12-27 00:00:00,1.9,1.9,6,4040,7676,2013-12-27 00:00:00,1
2013-12-30 00:00:00,2013-12-30 00:00:00,1.9,2013-12-30 00:00:00,1.9,1.9,10,77200,146680,2013-12-30 00:00:00,1
2013-12-31 00:00:00,2013-12-31 00:00:00,2,2013-12-31 00:00:00,1.8,1.9,19,166350,315405,2013-12-31 00:00:00,1
Company Id :,AAIC,Security,Type :  N,Sub Type, :  0000,,,,,
Short Name :,ASIAN ALLIANCE,,,,,,,,,
2013-01-02 00:00:00,2013-01-02 00:00:00,92.9,2013-01-02 00:00:00,90,92.7,35,20130,1847169.5,2013-01-02 00:00:00,1
2013-01-03 00:00:00,2013-01-03 00:00:00,93,2013-01-03 00:00:00,88,90,22,9633,882985,2013-01-03 00:00:00,1
2013-01-04 00:00:00,2013-01-04 00:00:00,90,2013-01-04 00:00:00,90,90,5,1800,162000,2013-01-04 00:00:00,1
2013-01-07 00:00:00,2013-01-07 00:00:00,90,2013-01-07 00:00:00,87.1,89.3,6,1300,116134,2013-01-07 00:00:00,1
2013-01-08 00:00:00,2013-01-08 00:00:00,91,2013-01-08 00:00:00,89.9,90.1,10,4252,383212,2013-01-08 00:00:00,1
2013-01-10 00:00:00,2013-01-10 00:00:00,87.2,2013-01-10 00:00:00,87.2,87.2,2,124,10812.8,2013-01-10 00:00:00,1
2013-01-11 00:00:00,2013-01-11 00:00:00,90,2013-01-11 00:00:00,88.9,88.9,6,61996,5512764.4,2013-01-11 00:00:00,1
2013-01-15 00:00:00,2013-01-15 00:00:00,88.1,2013-01-15 00:00:00,88,88,7,1014,89282,2013-01-15 00:00:00,1
2013-01-16 00:00:00,2013-01-16 00:00:00,90,2013-01-16 00:00:00,88,89.7,8,1981,174642.4,2013-01-16 00:00:00,1
2013-01-17 00:00:00,2013-01-17 00:00:00,91,2013-01-17 00:00:00,89.9,90,12,19902,1790230,2013-01-17 00:00:00,1
2013-01-18 00:00:00,2013-01-18 00:00:00,88.5,2013-01-18 00:00:00,88,88,2,500,44012.5,2013-01-18 00:00:00,1
2013-01-21 00:00:00,2013-01-21 00:00:00,88,2013-01-21 00:00:00,88,88,6,251,22088,2013-01-21 00:00:00,1
2013-01-22 00:00:00,2013-01-22 00:00:00,90,2013-01-22 00:00:00,86.3,87.1,8,2410,210467,2013-01-22 00:00:00,1
2013-01-23 00:00:00,2013-01-23 00:00:00,89.6,2013-01-23 00:00:00,85.3,87,21,5300,461240,2013-01-23 00:00:00,1
2013-01-24 00:00:00,2013-01-24 00:00:00,89.9,2013-01-24 00:00:00,85.5,85.5,10,2919,252210.4,2013-01-24 00:00:00,1
2013-01-28 00:00:00,2013-01-28 00:00:00,88,2013-01-28 00:00:00,85.5,86,5,1101,94638,2013-01-28 00:00:00,1
2013-01-29 00:00:00,2013-01-29 00:00:00,86.9,2013-01-29 00:00:00,84.5,84.9,13,5548,475919,2013-01-29 00:00:00,1
2013-01-30 00:00:00,2013-01-30 00:00:00,85,2013-01-30 00:00:00,84.2,85,9,992,84165.5,2013-01-30 00:00:00,1
2013-01-31 00:00:00,2013-01-31 00:00:00,85,2013-01-31 00:00:00,82.9,83,19,25002,2075114.8,2013-01-31 00:00:00,1
2013-02-01 00:00:00,2013-02-01 00:00:00,87.4,2013-02-01 00:00:00,84,85.5,11,16701,1458375.8,2013-02-01 00:00:00,1
2013-02-05 00:00:00,2013-02-05 00:00:00,85,2013-02-05 00:00:00,83,83,3,105,8911,2013-02-05 00:00:00,1
2013-02-06 00:00:00,2013-02-06 00:00:00,82.5,2013-02-06 00:00:00,81.7,82.2,2,340,27938,2013-02-06 00:00:00,1
2013-02-07 00:00:00,2013-02-07 00:00:00,85.8,2013-02-07 00:00:00,85.8,85.8,1,1,85.8,2013-02-07 00:00:00,1
2013-02-08 00:00:00,2013-02-08 00:00:00,85.5,2013-02-08 00:00:00,81.5,82.3,13,6591,545764.5,2013-02-08 00:00:00,1
2013-02-11 00:00:00,2013-02-11 00:00:00,85,2013-02-11 00:00:00,82.5,82.6,5,203,16782.5,2013-02-11 00:00:00,1
2013-02-12 00:00:00,2013-02-12 00:00:00,82.5,2013-02-12 00:00:00,82.5,82.5,10,1260,103950,2013-02-12 00:00:00,1
2013-02-13 00:00:00,2013-02-13 00:00:00,82.6,2013-02-13 00:00:00,82.5,82.5,3,529,43652.5,2013-02-13 00:00:00,1
2013-02-14 00:00:00,2013-02-14 00:00:00,82.6,2013-02-14 00:00:00,82.6,82.6,1,5000,413000,2013-02-14 00:00:00,1
2013-02-15 00:00:00,2013-02-15 00:00:00,84.6,2013-02-15 00:00:00,82.5,82.5,3,176,14522.1,2013-02-15 00:00:00,1
2013-02-18 00:00:00,2013-02-18 00:00:00,82.5,2013-02-18 00:00:00,82.5,82.5,1,162,13365,2013-02-18 00:00:00,1
2013-02-19 00:00:00,2013-02-19 00:00:00,80,2013-02-19 00:00:00,80,80,1,500,40000,2013-02-19 00:00:00,1
2013-02-20 00:00:00,2013-02-20 00:00:00,82.2,2013-02-20 00:00:00,79.1,82.2,2,150,12020,2013-02-20 00:00:00,1
2013-02-21 00:00:00,2013-02-21 00:00:00,80.1,2013-02-21 00:00:00,80,80.1,4,691,55299.6,2013-02-21 00:00:00,1
2013-02-22 00:00:00,2013-02-22 00:00:00,83,2013-02-22 00:00:00,80,80,8,1231,98539.5,2013-02-22 00:00:00,1
2013-02-26 00:00:00,2013-02-26 00:00:00,82.9,2013-02-26 00:00:00,80,80,20,2660,214360,2013-02-26 00:00:00,1
2013-02-27 00:00:00,2013-02-27 00:00:00,84,2013-02-27 00:00:00,80,83,36,15982,1302575.2,2013-02-27 00:00:00,1
2013-02-28 00:00:00,2013-02-28 00:00:00,82,2013-02-28 00:00:00,80.5,82,6,2181,178556.7,2013-02-28 00:00:00,1
2013-03-01 00:00:00,2013-03-01 00:00:00,84.9,2013-03-01 00:00:00,80,81.6,2,300,24490,2013-03-01 00:00:00,1
2013-03-04 00:00:00,2013-03-04 00:00:00,81,2013-03-04 00:00:00,81,81,1,100,8100,2013-03-04 00:00:00,1
2013-03-05 00:00:00,2013-03-05 00:00:00,81.5,2013-03-05 00:00:00,76,81,7,3002,243155.9,2013-03-05 00:00:00,1
2013-03-06 00:00:00,2013-03-06 00:00:00,82,2013-03-06 00:00:00,79.1,82,5,950,76980,2013-03-06 00:00:00,1
2013-03-07 00:00:00,2013-03-07 00:00:00,88.5,2013-03-07 00:00:00,82,84.4,108,14294466,1827797191.7,2013-03-07 00:00:00,1
2013-03-08 00:00:00,2013-03-08 00:00:00,84,2013-03-08 00:00:00,84,84,2,209,17556,2013-03-08 00:00:00,1
2013-03-11 00:00:00,2013-03-11 00:00:00,82.2,2013-03-11 00:00:00,80.1,80.7,10,3630,296313,2013-03-11 00:00:00,1
2013-03-12 00:00:00,2013-03-12 00:00:00,80.9,2013-03-12 00:00:00,80,80.9,7,13282,1063623.8,2013-03-12 00:00:00,1
2013-03-13 00:00:00,2013-03-13 00:00:00,81,2013-03-13 00:00:00,76.1,79.3,6,315,25067.4,2013-03-13 00:00:00,1
2013-03-14 00:00:00,2013-03-14 00:00:00,80,2013-03-14 00:00:00,79.6,79.9,9,2000,159720.4,2013-03-14 00:00:00,1
2013-03-15 00:00:00,2013-03-15 00:00:00,80,2013-03-15 00:00:00,79.9,80,4,1499,119850,2013-03-15 00:00:00,1
2013-03-18 00:00:00,2013-03-18 00:00:00,80.9,2013-03-18 00:00:00,80,80,11,4710,376989,2013-03-18 00:00:00,1
2013-03-20 00:00:00,2013-03-20 00:00:00,80,2013-03-20 00:00:00,78.2,78.4,5,920,72906,2013-03-20 00:00:00,1
2013-03-21 00:00:00,2013-03-21 00:00:00,80.5,2013-03-21 00:00:00,80,80.5,4,1652,132733.5,2013-03-21 00:00:00,1
2013-03-22 00:00:00,2013-03-22 00:00:00,80,2013-03-22 00:00:00,78.2,80,9,1502,117586.8,2013-03-22 00:00:00,1
2013-03-25 00:00:00,2013-03-25 00:00:00,81,2013-03-25 00:00:00,80,80,26,8711,696900.5,2013-03-25 00:00:00,1
2013-03-27 00:00:00,2013-03-27 00:00:00,81,2013-03-27 00:00:00,80,80,10,2299,184421,2013-03-27 00:00:00,1
2013-03-28 00:00:00,2013-03-28 00:00:00,80,2013-03-28 00:00:00,80,80,6,2125,170000,2013-03-28 00:00:00,1
2013-04-01 00:00:00,2013-04-01 00:00:00,80,2013-04-01 00:00:00,79.5,79.7,7,21290,1703000,2013-04-01 00:00:00,1
2013-04-02 00:00:00,2013-04-02 00:00:00,80,2013-04-02 00:00:00,78,79,12,10894,869522,2013-04-02 00:00:00,1
2013-04-03 00:00:00,2013-04-03 00:00:00,83,2013-04-03 00:00:00,80,82.2,36,36852,2966023.8,2013-04-03 00:00:00,1
2013-04-04 00:00:00,2013-04-04 00:00:00,83,2013-04-04 00:00:00,81.5,81.5,8,1810,148216,2013-04-04 00:00:00,1
2013-04-05 00:00:00,2013-04-05 00:00:00,83,2013-04-05 00:00:00,80.2,83,12,27652,2294513.1,2013-04-05 00:00:00,1
2013-04-08 00:00:00,2013-04-08 00:00:00,81,2013-04-08 00:00:00,81,81,1,100,8100,2013-04-08 00:00:00,1
2013-04-11 00:00:00,2013-04-11 00:00:00,81,2013-04-11 00:00:00,80,80,4,617,49372,2013-04-11 00:00:00,1
2013-04-12 00:00:00,2013-04-12 00:00:00,81,2013-04-12 00:00:00,80,80,8,2100,168100,2013-04-12 00:00:00,1
2013-04-16 00:00:00,2013-04-16 00:00:00,90,2013-04-16 00:00:00,82,84,8,1229,104808.8,2013-04-16 00:00:00,1
2013-04-17 00:00:00,2013-04-17 00:00:00,81,2013-04-17 00:00:00,80,80.1,24,35144,2814158.2,2013-04-17 00:00:00,1
2013-04-18 00:00:00,2013-04-18 00:00:00,83.9,2013-04-18 00:00:00,81.6,83,23,12144,1008711.9,2013-04-18 00:00:00,1
2013-04-19 00:00:00,2013-04-19 00:00:00,83.8,2013-04-19 00:00:00,83,83.6,29,26843,2244509,2013-04-19 00:00:00,1
2013-04-22 00:00:00,2013-04-22 00:00:00,84,2013-04-22 00:00:00,82,83.3,8,987,82117.6,2013-04-22 00:00:00,1
2013-04-23 00:00:00,2013-04-23 00:00:00,83.5,2013-04-23 00:00:00,82,82.1,10,12900,1058595,2013-04-23 00:00:00,1
2013-04-24 00:00:00,2013-04-24 00:00:00,83.5,2013-04-24 00:00:00,83,83.1,4,1081,89743.5,2013-04-24 00:00:00,1
2013-04-26 00:00:00,2013-04-26 00:00:00,88,2013-04-26 00:00:00,83.1,84.8,60,26953,2296632.9,2013-04-26 00:00:00,1
2013-04-29 00:00:00,2013-04-29 00:00:00,88,2013-04-29 00:00:00,83,83.2,10,10505,906979.6,2013-04-29 00:00:00,1
2013-04-30 00:00:00,2013-04-30 00:00:00,87.7,2013-04-30 00:00:00,83.1,83.1,7,2220,192734,2013-04-30 00:00:00,1
2013-05-02 00:00:00,2013-05-02 00:00:00,87.5,2013-05-02 00:00:00,82.3,87,37,74268,6399422.1,2013-05-02 00:00:00,1
2013-05-03 00:00:00,2013-05-03 00:00:00,94,2013-05-03 00:00:00,87.4,92.9,217,182458,16607905.7,2013-05-03 00:00:00,1
2013-05-06 00:00:00,2013-05-06 00:00:00,92.4,2013-05-06 00:00:00,90.2,91.3,21,9286,851352,2013-05-06 00:00:00,1
2013-05-07 00:00:00,2013-05-07 00:00:00,91.9,2013-05-07 00:00:00,89.5,90.8,17,12075,1097420.3,2013-05-07 00:00:00,1
2013-05-08 00:00:00,2013-05-08 00:00:00,93.5,2013-05-08 00:00:00,89,93.3,41,38005,3425689.4,2013-05-08 00:00:00,1
2013-05-09 00:00:00,2013-05-09 00:00:00,97,2013-05-09 00:00:00,90.3,94.1,68,47323,4500473.9,2013-05-09 00:00:00,1
2013-05-10 00:00:00,2013-05-10 00:00:00,97,2013-05-10 00:00:00,92.3,92.3,58,47486,4516255.1,2013-05-10 00:00:00,1
2013-05-13 00:00:00,2013-05-13 00:00:00,94,2013-05-13 00:00:00,90.2,90.4,13,3161,287183.8,2013-05-13 00:00:00,1
2013-05-14 00:00:00,2013-05-14 00:00:00,90.1,2013-05-14 00:00:00,87.1,87.7,6,1018,90986.8,2013-05-14 00:00:00,1
2013-05-15 00:00:00,2013-05-15 00:00:00,96.5,2013-05-15 00:00:00,92,94,43,75851,7283772.9,2013-05-15 00:00:00,1
2013-05-16 00:00:00,2013-05-16 00:00:00,106.8,2013-05-16 00:00:00,95,104.7,196,86919,8737128.3,2013-05-16 00:00:00,1
2013-05-17 00:00:00,2013-05-17 00:00:00,107,2013-05-17 00:00:00,100,102,32,15160,1552998,2013-05-17 00:00:00,1
2013-05-20 00:00:00,2013-05-20 00:00:00,105,2013-05-20 00:00:00,101,105,43,140268,14713340.7,2013-05-20 00:00:00,1
2013-05-21 00:00:00,2013-05-21 00:00:00,104.9,2013-05-21 00:00:00,100,100.2,12,7160,735304.7,2013-05-21 00:00:00,1
2013-05-22 00:00:00,2013-05-22 00:00:00,107,2013-05-22 00:00:00,103,105.6,30,69872,7332985.9,2013-05-22 00:00:00,1
2013-05-23 00:00:00,2013-05-23 00:00:00,106,2013-05-23 00:00:00,102,102,6,29751,3036401,2013-05-23 00:00:00,1
2013-05-27 00:00:00,2013-05-27 00:00:00,105,2013-05-27 00:00:00,101.5,101.8,20,17384,1768300.7,2013-05-27 00:00:00,1
2013-05-28 00:00:00,2013-05-28 00:00:00,103,2013-05-28 00:00:00,101,101,23,6767,683973,2013-05-28 00:00:00,1
2013-05-29 00:00:00,2013-05-29 00:00:00,105,2013-05-29 00:00:00,101,104.8,100,150320,15750703.9,2013-05-29 00:00:00,1
2013-05-30 00:00:00,2013-05-30 00:00:00,105,2013-05-30 00:00:00,105,105,7,2501,262605,2013-05-30 00:00:00,1
2013-06-04 00:00:00,2013-06-04 00:00:00,103.4,2013-06-04 00:00:00,101.6,101.7,4,2001,203403.4,2013-06-04 00:00:00,1
2013-06-05 00:00:00,2013-06-05 00:00:00,103,2013-06-05 00:00:00,101,101.1,12,4508,457263,2013-06-05 00:00:00,1
2013-06-06 00:00:00,2013-06-06 00:00:00,101,2013-06-06 00:00:00,100.1,100.1,8,4600,464330,2013-06-06 00:00:00,1
2013-06-07 00:00:00,2013-06-07 00:00:00,103,2013-06-07 00:00:00,100,100.4,6,2001,200900,2013-06-07 00:00:00,1
2013-06-12 00:00:00,2013-06-12 00:00:00,103.5,2013-06-12 00:00:00,103.5,103.5,1,1,103.5,2013-06-12 00:00:00,1
2013-06-13 00:00:00,2013-06-13 00:00:00,99.9,2013-06-13 00:00:00,99.5,99.8,2,1500,149650,2013-06-13 00:00:00,1
2013-06-14 00:00:00,2013-06-14 00:00:00,100,2013-06-14 00:00:00,91.2,100,8,2800,279077.3,2013-06-14 00:00:00,1
2013-06-17 00:00:00,2013-06-17 00:00:00,101.9,2013-06-17 00:00:00,101.9,101.9,2,20,2038,2013-06-17 00:00:00,1
2013-06-18 00:00:00,2013-06-18 00:00:00,99.9,2013-06-18 00:00:00,95,95,5,509,49378.2,2013-06-18 00:00:00,1
2013-06-19 00:00:00,2013-06-19 00:00:00,95.1,2013-06-19 00:00:00,95,95.1,5,2190,208080,2013-06-19 00:00:00,1
2013-06-20 00:00:00,2013-06-20 00:00:00,101,2013-06-20 00:00:00,99.9,100.5,2,2,200.9,2013-06-20 00:00:00,1
2013-06-26 00:00:00,2013-06-26 00:00:00,105,2013-06-26 00:00:00,99.2,104,54,74599,7506124.5,2013-06-26 00:00:00,1
2013-06-27 00:00:00,2013-06-27 00:00:00,103.5,2013-06-27 00:00:00,100,103.5,3,1101,110103.5,2013-06-27 00:00:00,1
2013-06-28 00:00:00,2013-06-28 00:00:00,105,2013-06-28 00:00:00,104.9,105,5,5500,577470,2013-06-28 00:00:00,1
2013-07-01 00:00:00,2013-07-01 00:00:00,105,2013-07-01 00:00:00,98,103.7,22,36400,3772957.4,2013-07-01 00:00:00,1
2013-07-03 00:00:00,2013-07-03 00:00:00,102,2013-07-03 00:00:00,98,100.7,7,4765,476062,2013-07-03 00:00:00,1
2013-07-04 00:00:00,2013-07-04 00:00:00,102,2013-07-04 00:00:00,100,100,3,3038,303860,2013-07-04 00:00:00,1
2013-07-05 00:00:00,2013-07-05 00:00:00,99,2013-07-05 00:00:00,99,99,1,17,1683,2013-07-05 00:00:00,1
2013-07-08 00:00:00,2013-07-08 00:00:00,100,2013-07-08 00:00:00,99,100,6,2970,296967,2013-07-08 00:00:00,1
2013-07-09 00:00:00,2013-07-09 00:00:00,99,2013-07-09 00:00:00,99,99,3,4557,451143,2013-07-09 00:00:00,1
2013-07-10 00:00:00,2013-07-10 00:00:00,99,2013-07-10 00:00:00,99,99,4,378,37422,2013-07-10 00:00:00,1
2013-07-11 00:00:00,2013-07-11 00:00:00,99,2013-07-11 00:00:00,99,99,2,100,9900,2013-07-11 00:00:00,1
2013-07-12 00:00:00,2013-07-12 00:00:00,99,2013-07-12 00:00:00,99,99,3,216,21384,2013-07-12 00:00:00,1
2013-07-23 00:00:00,2013-07-23 00:00:00,99,2013-07-23 00:00:00,91.1,98.9,4,108,10683.4,2013-07-23 00:00:00,1
2013-07-24 00:00:00,2013-07-24 00:00:00,92,2013-07-24 00:00:00,92,92,1,3,276,2013-07-24 00:00:00,1
2013-07-26 00:00:00,2013-07-26 00:00:00,98.9,2013-07-26 00:00:00,96,98.9,3,101,9698.9,2013-07-26 00:00:00,1
2013-07-30 00:00:00,2013-07-30 00:00:00,99,2013-07-30 00:00:00,97.5,98.8,4,2333,230583.7,2013-07-30 00:00:00,1
2013-07-31 00:00:00,2013-07-31 00:00:00,104.2,2013-07-31 00:00:00,98,103.7,49,24013,2476843.6,2013-07-31 00:00:00,1
2013-08-01 00:00:00,2013-08-01 00:00:00,103.6,2013-08-01 00:00:00,103.6,103.6,1,100,10360,2013-08-01 00:00:00,1
2013-08-05 00:00:00,2013-08-05 00:00:00,103,2013-08-05 00:00:00,103,103,1,1,103,2013-08-05 00:00:00,1
2013-08-06 00:00:00,2013-08-06 00:00:00,96.1,2013-08-06 00:00:00,96,96.1,5,800,76861.5,2013-08-06 00:00:00,1
2013-08-07 00:00:00,2013-08-07 00:00:00,96,2013-08-07 00:00:00,96,96,1,1,96,2013-08-07 00:00:00,1
2013-08-08 00:00:00,2013-08-08 00:00:00,96.1,2013-08-08 00:00:00,96,96.1,2,3,288.1,2013-08-08 00:00:00,1
2013-08-13 00:00:00,2013-08-13 00:00:00,96,2013-08-13 00:00:00,96,96,2,1100,105600,2013-08-13 00:00:00,1
2013-08-15 00:00:00,2013-08-15 00:00:00,96,2013-08-15 00:00:00,96,96,1,100,9600,2013-08-15 00:00:00,1
2013-08-21 00:00:00,2013-08-21 00:00:00,95.8,2013-08-21 00:00:00,90.5,91.1,9,621,56557.4,2013-08-21 00:00:00,1
2013-08-22 00:00:00,2013-08-22 00:00:00,91.1,2013-08-22 00:00:00,91.1,91.1,3,1002,91282.2,2013-08-22 00:00:00,1
2013-08-23 00:00:00,2013-08-23 00:00:00,95.8,2013-08-23 00:00:00,95.8,95.8,1,13,1245.4,2013-08-23 00:00:00,1
2013-08-26 00:00:00,2013-08-26 00:00:00,100,2013-08-26 00:00:00,86,98.7,10,3400,333584.6,2013-08-26 00:00:00,1
2013-08-28 00:00:00,2013-08-28 00:00:00,88.1,2013-08-28 00:00:00,85.4,85.7,4,362,31007.5,2013-08-28 00:00:00,1
