Daily High Low and Closing Share Prices - 2011,,,,,,,,,,
Company Id :  AAIC,,Security Type :  N,,Sub Type :  0000,,,,,,
Short Name :  ASIAN ALLIANCE,,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2011-05-04 00:00:00,2011-05-04 00:00:00,149,2011-05-04 00:00:00,145,145.7,26,30400,4437060,2011-05-04 00:00:00,1
2011-05-05 00:00:00,2011-05-05 00:00:00,159.2,2011-05-05 00:00:00,145,146.5,11,3500,525520,2011-05-05 00:00:00,1
2011-05-09 00:00:00,2011-05-09 00:00:00,164.5,2011-05-09 00:00:00,153,156.4,37,12000,1893510,2011-05-09 00:00:00,1
2011-05-10 00:00:00,2011-05-10 00:00:00,159,2011-05-10 00:00:00,155,157.2,4,2200,345800,2011-05-10 00:00:00,1
2011-05-12 00:00:00,2011-05-12 00:00:00,160,2011-05-12 00:00:00,155,156.9,19,6000,944060,2011-05-12 00:00:00,1
2011-05-13 00:00:00,2011-05-13 00:00:00,157,2011-05-13 00:00:00,150,152.3,9,4300,654700,2011-05-13 00:00:00,1
2011-05-19 00:00:00,2011-05-19 00:00:00,158.9,2011-05-19 00:00:00,148,149.9,4,600,89940,2011-05-19 00:00:00,1
2011-05-20 00:00:00,2011-05-20 00:00:00,147,2011-05-20 00:00:00,147,147,1,100,14700,2011-05-20 00:00:00,1
2011-05-23 00:00:00,2011-05-23 00:00:00,162.9,2011-05-23 00:00:00,148,150.4,7,2900,437390,2011-05-23 00:00:00,1
2011-05-24 00:00:00,2011-05-24 00:00:00,148,2011-05-24 00:00:00,147,148,9,3000,443430,2011-05-24 00:00:00,1
2011-05-25 00:00:00,2011-05-25 00:00:00,153,2011-05-25 00:00:00,153,153,1,100,15300,2011-05-25 00:00:00,1
2011-05-26 00:00:00,2011-05-26 00:00:00,147,2011-05-26 00:00:00,144.6,145.3,15,9100,1324040,2011-05-26 00:00:00,1
2011-05-27 00:00:00,2011-05-27 00:00:00,144.7,2011-05-27 00:00:00,135,138.8,33,20000,2761930,2011-05-27 00:00:00,1
2011-05-30 00:00:00,2011-05-30 00:00:00,140,2011-05-30 00:00:00,140,140,8,15500,2170000,2011-05-30 00:00:00,1
2011-05-31 00:00:00,2011-05-31 00:00:00,140,2011-05-31 00:00:00,138,140,4,15400,2155230,2011-05-31 00:00:00,1
2011-06-01 00:00:00,2011-06-01 00:00:00,138,2011-06-01 00:00:00,138,138,2,1700,234600,2011-06-01 00:00:00,1
2011-06-02 00:00:00,2011-06-02 00:00:00,137.1,2011-06-02 00:00:00,137.1,137.1,1,1000,137100,2011-06-02 00:00:00,1
2011-06-03 00:00:00,2011-06-03 00:00:00,137,2011-06-03 00:00:00,135,135,18,26800,3621050,2011-06-03 00:00:00,1
2011-06-06 00:00:00,2011-06-06 00:00:00,134.1,2011-06-06 00:00:00,134,134,2,300,40210,2011-06-06 00:00:00,1
2011-06-07 00:00:00,2011-06-07 00:00:00,135,2011-06-07 00:00:00,135,135,3,8000,1080000,2011-06-07 00:00:00,1
2011-06-08 00:00:00,2011-06-08 00:00:00,135,2011-06-08 00:00:00,130,130.8,8,3600,472650,2011-06-08 00:00:00,1
2011-06-09 00:00:00,2011-06-09 00:00:00,131.5,2011-06-09 00:00:00,129,130,4,2300,298300,2011-06-09 00:00:00,1
2011-06-13 00:00:00,2011-06-13 00:00:00,126.2,2011-06-13 00:00:00,110.1,114.6,23,9300,1115130,2011-06-13 00:00:00,1
2011-06-14 00:00:00,2011-06-14 00:00:00,125,2011-06-14 00:00:00,113.5,115,11,2900,355930,2011-06-14 00:00:00,1
2011-06-16 00:00:00,2011-06-16 00:00:00,129.9,2011-06-16 00:00:00,124,126.7,6,1700,215440,2011-06-16 00:00:00,1
2011-06-17 00:00:00,2011-06-17 00:00:00,126.1,2011-06-17 00:00:00,126,126,3,12100,1524610,2011-06-17 00:00:00,1
2011-06-20 00:00:00,2011-06-20 00:00:00,138,2011-06-20 00:00:00,125,129.7,3,300,38900,2011-06-20 00:00:00,1
2011-06-21 00:00:00,2011-06-21 00:00:00,127,2011-06-21 00:00:00,113.6,115.9,7,5000,578960,2011-06-21 00:00:00,1
2011-06-22 00:00:00,2011-06-22 00:00:00,120,2011-06-22 00:00:00,114,114.3,12,13900,1587980,2011-06-22 00:00:00,1
2011-06-23 00:00:00,2011-06-23 00:00:00,119,2011-06-23 00:00:00,115,119,3,1000,117000,2011-06-23 00:00:00,1
2011-06-24 00:00:00,2011-06-24 00:00:00,113.7,2011-06-24 00:00:00,113.7,113.7,2,200,22740,2011-06-24 00:00:00,1
2011-06-27 00:00:00,2011-06-27 00:00:00,119,2011-06-27 00:00:00,119,119,1,100,11900,2011-06-27 00:00:00,1
2011-06-28 00:00:00,2011-06-28 00:00:00,115,2011-06-28 00:00:00,114,115,2,1100,126400,2011-06-28 00:00:00,1
2011-06-30 00:00:00,2011-06-30 00:00:00,113.9,2011-06-30 00:00:00,110,110.8,9,1900,210470,2011-06-30 00:00:00,1
2011-07-01 00:00:00,2011-07-01 00:00:00,110,2011-07-01 00:00:00,110,110,1,200,22000,2011-07-01 00:00:00,1
2011-07-04 00:00:00,2011-07-04 00:00:00,149,2011-07-04 00:00:00,110,125.2,76,32300,4029120,2011-07-04 00:00:00,1
2011-07-05 00:00:00,2011-07-05 00:00:00,146,2011-07-05 00:00:00,121,125.5,91,80100,10650440,2011-07-05 00:00:00,1
2011-07-06 00:00:00,2011-07-06 00:00:00,131.9,2011-07-06 00:00:00,126.5,126.8,5,1000,127830,2011-07-06 00:00:00,1
2011-07-07 00:00:00,2011-07-07 00:00:00,131,2011-07-07 00:00:00,123.5,123.7,4,600,75690,2011-07-07 00:00:00,1
2011-07-08 00:00:00,2011-07-08 00:00:00,142.9,2011-07-08 00:00:00,129,130,36,7400,1009600,2011-07-08 00:00:00,1
2011-07-11 00:00:00,2011-07-11 00:00:00,132,2011-07-11 00:00:00,130,130,16,4000,523400,2011-07-11 00:00:00,1
2011-07-12 00:00:00,2011-07-12 00:00:00,120.6,2011-07-12 00:00:00,120.5,120.5,5,2000,241020,2011-07-12 00:00:00,1
2011-07-13 00:00:00,2011-07-13 00:00:00,125,2011-07-13 00:00:00,120.1,124,6,7500,930310,2011-07-13 00:00:00,1
2011-07-18 00:00:00,2011-07-18 00:00:00,126.8,2011-07-18 00:00:00,124,124,3,4300,543000,2011-07-18 00:00:00,1
2011-07-19 00:00:00,2011-07-19 00:00:00,128,2011-07-19 00:00:00,120,123,5,1200,147610,2011-07-19 00:00:00,1
2011-07-21 00:00:00,2011-07-21 00:00:00,123,2011-07-21 00:00:00,105.1,115.1,8,2300,261800,2011-07-21 00:00:00,1
2011-07-22 00:00:00,2011-07-22 00:00:00,107.1,2011-07-22 00:00:00,107.1,107.1,3,2500,267750,2011-07-22 00:00:00,1
2011-07-25 00:00:00,2011-07-25 00:00:00,120,2011-07-25 00:00:00,118,118.3,2,600,71000,2011-07-25 00:00:00,1
2011-07-26 00:00:00,2011-07-26 00:00:00,117.9,2011-07-26 00:00:00,107.5,107.9,10,3300,356920,2011-07-26 00:00:00,1
2011-07-27 00:00:00,2011-07-27 00:00:00,120,2011-07-27 00:00:00,116,118.4,3,800,94700,2011-07-27 00:00:00,1
2011-07-28 00:00:00,2011-07-28 00:00:00,115,2011-07-28 00:00:00,108.7,110.7,5,1000,110320,2011-07-28 00:00:00,1
2011-07-29 00:00:00,2011-07-29 00:00:00,121,2011-07-29 00:00:00,115.1,119.5,19,10000,1171950,2011-07-29 00:00:00,1
2011-08-02 00:00:00,2011-08-02 00:00:00,120,2011-08-02 00:00:00,115,118,12,27200,3250920,2011-08-02 00:00:00,1
2011-08-03 00:00:00,2011-08-03 00:00:00,118.2,2011-08-03 00:00:00,118.2,118.2,2,400,47280,2011-08-03 00:00:00,1
2011-08-04 00:00:00,2011-08-04 00:00:00,119,2011-08-04 00:00:00,119,119,4,700,83300,2011-08-04 00:00:00,1
2011-08-05 00:00:00,2011-08-05 00:00:00,118,2011-08-05 00:00:00,112.5,116.6,7,3000,349700,2011-08-05 00:00:00,1
2011-08-08 00:00:00,2011-08-08 00:00:00,120,2011-08-08 00:00:00,119,119.1,3,1600,190500,2011-08-08 00:00:00,1
2011-08-09 00:00:00,2011-08-09 00:00:00,121,2011-08-09 00:00:00,121,121,1,100,12100,2011-08-09 00:00:00,1
2011-08-10 00:00:00,2011-08-10 00:00:00,135,2011-08-10 00:00:00,116,122,12,12000,1463090,2011-08-10 00:00:00,1
2011-08-12 00:00:00,2011-08-12 00:00:00,121,2011-08-12 00:00:00,121,121,1,700,84700,2011-08-12 00:00:00,1
2011-08-15 00:00:00,2011-08-15 00:00:00,120,2011-08-15 00:00:00,120,120,2,1000,120000,2011-08-15 00:00:00,1
2011-08-16 00:00:00,2011-08-16 00:00:00,133.9,2011-08-16 00:00:00,123,129.6,40,45200,5753280,2011-08-16 00:00:00,1
2011-08-17 00:00:00,2011-08-17 00:00:00,132.5,2011-08-17 00:00:00,129,129,5,1600,208850,2011-08-17 00:00:00,1
2011-08-18 00:00:00,2011-08-18 00:00:00,129,2011-08-18 00:00:00,129,129,2,200,25800,2011-08-18 00:00:00,1
2011-08-19 00:00:00,2011-08-19 00:00:00,133,2011-08-19 00:00:00,120,129.6,16,20300,2630170,2011-08-19 00:00:00,1
2011-08-22 00:00:00,2011-08-22 00:00:00,127,2011-08-22 00:00:00,120,122.7,5,8800,1080150,2011-08-22 00:00:00,1
2011-08-24 00:00:00,2011-08-24 00:00:00,122,2011-08-24 00:00:00,115.5,122,2,200,23750,2011-08-24 00:00:00,1
2011-08-25 00:00:00,2011-08-25 00:00:00,128.5,2011-08-25 00:00:00,128.5,128.5,1,100,12850,2011-08-25 00:00:00,1
2011-08-26 00:00:00,2011-08-26 00:00:00,124,2011-08-26 00:00:00,124,124,2,200,24800,2011-08-26 00:00:00,1
2011-08-29 00:00:00,2011-08-29 00:00:00,120,2011-08-29 00:00:00,120,120,1,100,12000,2011-08-29 00:00:00,1
2011-09-01 00:00:00,2011-09-01 00:00:00,129,2011-09-01 00:00:00,116.1,121.1,3,300,36330,2011-09-01 00:00:00,1
2011-09-06 00:00:00,2011-09-06 00:00:00,120,2011-09-06 00:00:00,120,120,1,300,36000,2011-09-06 00:00:00,1
2011-09-08 00:00:00,2011-09-08 00:00:00,120,2011-09-08 00:00:00,120,120,1,1000,120000,2011-09-08 00:00:00,1
2011-09-09 00:00:00,2011-09-09 00:00:00,122,2011-09-09 00:00:00,122,122,2,1100,134200,2011-09-09 00:00:00,1
2011-09-13 00:00:00,2011-09-13 00:00:00,118.1,2011-09-13 00:00:00,118.1,118.1,1,100,11810,2011-09-13 00:00:00,1
2011-09-14 00:00:00,2011-09-14 00:00:00,118,2011-09-14 00:00:00,117,117.6,2,800,94100,2011-09-14 00:00:00,1
2011-09-15 00:00:00,2011-09-15 00:00:00,117,2011-09-15 00:00:00,117,117,1,100,11700,2011-09-15 00:00:00,1
2011-09-21 00:00:00,2011-09-21 00:00:00,117,2011-09-21 00:00:00,116.1,116.9,3,1200,140310,2011-09-21 00:00:00,1
2011-09-22 00:00:00,2011-09-22 00:00:00,128,2011-09-22 00:00:00,110,128,2,200,23800,2011-09-22 00:00:00,1
2011-09-26 00:00:00,2011-09-26 00:00:00,134,2011-09-26 00:00:00,120,124.5,10,3100,401050,2011-09-26 00:00:00,1
2011-09-27 00:00:00,2011-09-27 00:00:00,129,2011-09-27 00:00:00,116,122.5,3,1200,147000,2011-09-27 00:00:00,1
2011-09-28 00:00:00,2011-09-28 00:00:00,128.5,2011-09-28 00:00:00,117,122.8,2,400,49100,2011-09-28 00:00:00,1
2011-09-30 00:00:00,2011-09-30 00:00:00,129,2011-09-30 00:00:00,117.2,118.3,16,4300,511880,2011-09-30 00:00:00,1
2011-10-05 00:00:00,2011-10-05 00:00:00,120,2011-10-05 00:00:00,120,120,2,300,36000,2011-10-05 00:00:00,1
2011-10-06 00:00:00,2011-10-06 00:00:00,120,2011-10-06 00:00:00,120,120,1,200,24000,2011-10-06 00:00:00,1
2011-10-07 00:00:00,2011-10-07 00:00:00,124.9,2011-10-07 00:00:00,120,124.9,6,900,109510,2011-10-07 00:00:00,1
2011-10-10 00:00:00,2011-10-10 00:00:00,120,2011-10-10 00:00:00,120,120,2,300,36000,2011-10-10 00:00:00,1
2011-10-12 00:00:00,2011-10-12 00:00:00,120,2011-10-12 00:00:00,120,120,2,900,108000,2011-10-12 00:00:00,1
2011-10-13 00:00:00,2011-10-13 00:00:00,120,2011-10-13 00:00:00,120,120,5,5100,612000,2011-10-13 00:00:00,1
2011-10-17 00:00:00,2011-10-17 00:00:00,120,2011-10-17 00:00:00,120,120,1,200,24000,2011-10-17 00:00:00,1
2011-10-18 00:00:00,2011-10-18 00:00:00,117.5,2011-10-18 00:00:00,115,115,7,1200,140250,2011-10-18 00:00:00,1
2011-10-19 00:00:00,2011-10-19 00:00:00,115,2011-10-19 00:00:00,115,115,2,400,46000,2011-10-19 00:00:00,1
2011-10-20 00:00:00,2011-10-20 00:00:00,115,2011-10-20 00:00:00,115,115,1,100,11500,2011-10-20 00:00:00,1
2011-10-21 00:00:00,2011-10-21 00:00:00,115,2011-10-21 00:00:00,115,115,1,500,57500,2011-10-21 00:00:00,1
2011-10-24 00:00:00,2011-10-24 00:00:00,119,2011-10-24 00:00:00,110.1,111,3,1100,122090,2011-10-24 00:00:00,1
2011-10-27 00:00:00,2011-10-27 00:00:00,128,2011-10-27 00:00:00,114.3,114.3,16,5500,697030,2011-10-27 00:00:00,1
2011-10-31 00:00:00,2011-10-31 00:00:00,127.8,2011-10-31 00:00:00,112.4,120.1,2,2000,240200,2011-10-31 00:00:00,1
2011-11-01 00:00:00,2011-11-01 00:00:00,115,2011-11-01 00:00:00,115,115,1,500,57500,2011-11-01 00:00:00,1
2011-11-02 00:00:00,2011-11-02 00:00:00,125,2011-11-02 00:00:00,112,120,12,5900,672920,2011-11-02 00:00:00,1
2011-11-04 00:00:00,2011-11-04 00:00:00,124.2,2011-11-04 00:00:00,115,123.7,3,3000,353950,2011-11-04 00:00:00,1
2011-11-14 00:00:00,2011-11-14 00:00:00,108,2011-11-14 00:00:00,108,108,2,200,21600,2011-11-14 00:00:00,1
2011-11-15 00:00:00,2011-11-15 00:00:00,117.5,2011-11-15 00:00:00,106,111.8,3,2000,223500,2011-11-15 00:00:00,1
2011-11-16 00:00:00,2011-11-16 00:00:00,106,2011-11-16 00:00:00,105,106,4,1400,147210,2011-11-16 00:00:00,1
2011-11-22 00:00:00,2011-11-22 00:00:00,119,2011-11-22 00:00:00,101,112.8,8,4200,473620,2011-11-22 00:00:00,1
2011-11-25 00:00:00,2011-11-25 00:00:00,104.3,2011-11-25 00:00:00,102,102,2,5100,520430,2011-11-25 00:00:00,1
2011-11-29 00:00:00,2011-11-29 00:00:00,108,2011-11-29 00:00:00,108,108,2,700,75600,2011-11-29 00:00:00,1
2011-12-01 00:00:00,2011-12-01 00:00:00,119,2011-12-01 00:00:00,114,117.1,12,4100,480090,2011-12-01 00:00:00,1
2011-12-08 00:00:00,2011-12-08 00:00:00,122,2011-12-08 00:00:00,122,122,1,200,24400,2011-12-08 00:00:00,1
2011-12-28 00:00:00,2011-12-28 00:00:00,122,2011-12-28 00:00:00,122,122,1,1000,122000,2011-12-28 00:00:00,1
2011-12-29 00:00:00,2011-12-29 00:00:00,124.9,2011-12-29 00:00:00,124,124.5,2,200,24890,2011-12-29 00:00:00,1
Company Id,:  KGAL,Security,Type :  N,Sub Type :  0000,,,,,,
Short Name,:  KEGALLE,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2011-01-03 00:00:00,2011-01-03 00:00:00,175,2011-01-03 00:00:00,161,169.5,127,167700,28445900,2011-01-03 00:00:00,1
2011-01-04 00:00:00,2011-01-04 00:00:00,174.5,2011-01-04 00:00:00,169,172.8,87,139400,24017740,2011-01-04 00:00:00,1
2011-01-05 00:00:00,2011-01-05 00:00:00,182,2011-01-05 00:00:00,173,179.9,154,227500,40447550,2011-01-05 00:00:00,1
2011-01-06 00:00:00,2011-01-06 00:00:00,197,2011-01-06 00:00:00,181,193.7,275,429500,81270480,2011-01-06 00:00:00,1
2011-01-07 00:00:00,2011-01-07 00:00:00,205,2011-01-07 00:00:00,195,198.5,219,307300,61463840,2011-01-07 00:00:00,1
2011-01-10 00:00:00,2011-01-10 00:00:00,205,2011-01-10 00:00:00,190,193.3,160,229900,45242750,2011-01-10 00:00:00,1
2011-01-11 00:00:00,2011-01-11 00:00:00,199.8,2011-01-11 00:00:00,190,193.3,82,116400,22539020,2011-01-11 00:00:00,1
2011-01-12 00:00:00,2011-01-12 00:00:00,200,2011-01-12 00:00:00,194,197.1,130,339600,67660890,2011-01-12 00:00:00,1
2011-01-13 00:00:00,2011-01-13 00:00:00,201,2011-01-13 00:00:00,193,195,38,50300,9871870,2011-01-13 00:00:00,1
2011-01-14 00:00:00,2011-01-14 00:00:00,196,2011-01-14 00:00:00,192,195.1,18,11300,2201250,2011-01-14 00:00:00,1
2011-01-17 00:00:00,2011-01-17 00:00:00,196,2011-01-17 00:00:00,190.5,192.8,30,17100,3296950,2011-01-17 00:00:00,1
2011-01-18 00:00:00,2011-01-18 00:00:00,193,2011-01-18 00:00:00,183.1,191.3,22,8100,1551750,2011-01-18 00:00:00,1
2011-01-20 00:00:00,2011-01-20 00:00:00,201,2011-01-20 00:00:00,191,199.9,108,216100,42796630,2011-01-20 00:00:00,1
2011-01-21 00:00:00,2011-01-21 00:00:00,205,2011-01-21 00:00:00,196.1,204.8,70,136000,27302920,2011-01-21 00:00:00,1
2011-01-24 00:00:00,2011-01-24 00:00:00,207,2011-01-24 00:00:00,200,205.8,55,44300,9105210,2011-01-24 00:00:00,1
2011-01-25 00:00:00,2011-01-25 00:00:00,220,2011-01-25 00:00:00,201.5,211.6,90,68400,14323750,2011-01-25 00:00:00,1
2011-01-26 00:00:00,2011-01-26 00:00:00,246,2011-01-26 00:00:00,220,239.7,328,522800,120663750,2011-01-26 00:00:00,1
2011-01-27 00:00:00,2011-01-27 00:00:00,249,2011-01-27 00:00:00,230,234.2,145,258800,62690610,2011-01-27 00:00:00,1
2011-01-28 00:00:00,2011-01-28 00:00:00,235,2011-01-28 00:00:00,218,227.6,51,52100,11971210,2011-01-28 00:00:00,1
2011-01-31 00:00:00,2011-01-31 00:00:00,234,2011-01-31 00:00:00,223,230,78,163400,37398180,2011-01-31 00:00:00,1
2011-02-01 00:00:00,2011-02-01 00:00:00,236,2011-02-01 00:00:00,225,229.8,46,63200,14653420,2011-02-01 00:00:00,1
2011-02-02 00:00:00,2011-02-02 00:00:00,239,2011-02-02 00:00:00,224,233.4,59,80400,18748880,2011-02-02 00:00:00,1
2011-02-03 00:00:00,2011-02-03 00:00:00,265,2011-02-03 00:00:00,235,249.8,261,269800,67243940,2011-02-03 00:00:00,1
2011-02-07 00:00:00,2011-02-07 00:00:00,275,2011-02-07 00:00:00,253,272.7,298,265700,70793180,2011-02-07 00:00:00,1
2011-02-08 00:00:00,2011-02-08 00:00:00,285,2011-02-08 00:00:00,265,268.6,208,166900,45602470,2011-02-08 00:00:00,1
2011-02-09 00:00:00,2011-02-09 00:00:00,270,2011-02-09 00:00:00,259,269.3,73,81800,21834360,2011-02-09 00:00:00,1
2011-02-10 00:00:00,2011-02-10 00:00:00,274,2011-02-10 00:00:00,252.2,268.5,64,68200,18336000,2011-02-10 00:00:00,1
2011-02-11 00:00:00,2011-02-11 00:00:00,280,2011-02-11 00:00:00,258,260.1,161,129300,34714110,2011-02-11 00:00:00,1
2011-02-14 00:00:00,2011-02-14 00:00:00,260.2,2011-02-14 00:00:00,243,245.3,138,151700,37652790,2011-02-14 00:00:00,1
2011-02-15 00:00:00,2011-02-15 00:00:00,258,2011-02-15 00:00:00,235,239.1,120,112200,26886500,2011-02-15 00:00:00,1
2011-02-18 00:00:00,2011-02-18 00:00:00,259,2011-02-18 00:00:00,237.5,251.6,61,35700,9051680,2011-02-18 00:00:00,1
2011-02-21 00:00:00,2011-02-21 00:00:00,250.1,2011-02-21 00:00:00,239.9,240,30,20500,4965760,2011-02-21 00:00:00,1
2011-02-22 00:00:00,2011-02-22 00:00:00,239.8,2011-02-22 00:00:00,230,230.5,55,32300,7553320,2011-02-22 00:00:00,1
2011-02-23 00:00:00,2011-02-23 00:00:00,230,2011-02-23 00:00:00,220,225.9,61,38900,8786490,2011-02-23 00:00:00,1
2011-02-24 00:00:00,2011-02-24 00:00:00,225.9,2011-02-24 00:00:00,220.4,221.1,22,5700,1262660,2011-02-24 00:00:00,1
2011-02-25 00:00:00,2011-02-25 00:00:00,228,2011-02-25 00:00:00,222,225.3,43,38700,8707500,2011-02-25 00:00:00,1
2011-02-28 00:00:00,2011-02-28 00:00:00,225,2011-02-28 00:00:00,220,220.8,34,21400,4728880,2011-02-28 00:00:00,1
2011-03-01 00:00:00,2011-03-01 00:00:00,233,2011-03-01 00:00:00,220,221.2,46,33800,7568580,2011-03-01 00:00:00,1
2011-03-03 00:00:00,2011-03-03 00:00:00,225,2011-03-03 00:00:00,216.6,217.4,22,18300,4034890,2011-03-03 00:00:00,1
2011-03-04 00:00:00,2011-03-04 00:00:00,229,2011-03-04 00:00:00,219,220.5,31,21700,4837870,2011-03-04 00:00:00,1
2011-03-07 00:00:00,2011-03-07 00:00:00,220,2011-03-07 00:00:00,205,207.7,43,20600,4389330,2011-03-07 00:00:00,1
2011-03-08 00:00:00,2011-03-08 00:00:00,210,2011-03-08 00:00:00,200,204.2,71,54100,11029490,2011-03-08 00:00:00,1
2011-03-09 00:00:00,2011-03-09 00:00:00,203,2011-03-09 00:00:00,200,201.5,35,22900,4584870,2011-03-09 00:00:00,1
2011-03-10 00:00:00,2011-03-10 00:00:00,215,2011-03-10 00:00:00,200,209.8,49,33900,6931060,2011-03-10 00:00:00,1
2011-03-11 00:00:00,2011-03-11 00:00:00,217.9,2011-03-11 00:00:00,207,208.9,30,26900,5636550,2011-03-11 00:00:00,1
2011-03-14 00:00:00,2011-03-14 00:00:00,205,2011-03-14 00:00:00,195,199.4,52,22000,4394040,2011-03-14 00:00:00,1
2011-03-15 00:00:00,2011-03-15 00:00:00,200,2011-03-15 00:00:00,190.1,190.9,27,9700,1860930,2011-03-15 00:00:00,1
2011-03-16 00:00:00,2011-03-16 00:00:00,193,2011-03-16 00:00:00,191,192.7,39,73500,14171870,2011-03-16 00:00:00,1
2011-03-17 00:00:00,2011-03-17 00:00:00,204,2011-03-17 00:00:00,195,202.7,21,14900,2981010,2011-03-17 00:00:00,1
2011-03-18 00:00:00,2011-03-18 00:00:00,203,2011-03-18 00:00:00,191,200,25,15900,3148380,2011-03-18 00:00:00,1
2011-03-21 00:00:00,2011-03-21 00:00:00,198,2011-03-21 00:00:00,198,198,1,200,39600,2011-03-21 00:00:00,1
2011-03-22 00:00:00,2011-03-22 00:00:00,199,2011-03-22 00:00:00,193,195.1,49,31100,6086290,2011-03-22 00:00:00,1
2011-03-23 00:00:00,2011-03-23 00:00:00,210,2011-03-23 00:00:00,196,202.7,59,31400,6441770,2011-03-23 00:00:00,1
2011-03-24 00:00:00,2011-03-24 00:00:00,206,2011-03-24 00:00:00,200,203.2,13,7100,1432610,2011-03-24 00:00:00,1
2011-03-25 00:00:00,2011-03-25 00:00:00,223,2011-03-25 00:00:00,206,217,145,95900,21029080,2011-03-25 00:00:00,1
2011-03-28 00:00:00,2011-03-28 00:00:00,213,2011-03-28 00:00:00,209,210,38,35500,7471690,2011-03-28 00:00:00,1
2011-03-29 00:00:00,2011-03-29 00:00:00,210,2011-03-29 00:00:00,206.1,209.7,27,19400,4052050,2011-03-29 00:00:00,1
2011-03-30 00:00:00,2011-03-30 00:00:00,208,2011-03-30 00:00:00,206,207.5,20,5400,1120000,2011-03-30 00:00:00,1
2011-03-31 00:00:00,2011-03-31 00:00:00,210,2011-03-31 00:00:00,206.5,207.5,31,7900,1639290,2011-03-31 00:00:00,1
2011-04-01 00:00:00,2011-04-01 00:00:00,216,2011-04-01 00:00:00,206.5,214.6,31,31100,6617250,2011-04-01 00:00:00,1
2011-04-04 00:00:00,2011-04-04 00:00:00,220,2011-04-04 00:00:00,212,218.9,24,19600,4243450,2011-04-04 00:00:00,1
2011-04-05 00:00:00,2011-04-05 00:00:00,220.9,2011-04-05 00:00:00,215,216.8,39,29400,6451290,2011-04-05 00:00:00,1
2011-04-06 00:00:00,2011-04-06 00:00:00,222,2011-04-06 00:00:00,214,214.6,32,19800,4294920,2011-04-06 00:00:00,1
2011-04-07 00:00:00,2011-04-07 00:00:00,213.5,2011-04-07 00:00:00,212.5,213.5,4,500,106450,2011-04-07 00:00:00,1
2011-04-08 00:00:00,2011-04-08 00:00:00,215,2011-04-08 00:00:00,212.5,213,32,39700,8466340,2011-04-08 00:00:00,1
2011-04-11 00:00:00,2011-04-11 00:00:00,220,2011-04-11 00:00:00,213,213,49,53200,11430690,2011-04-11 00:00:00,1
2011-04-12 00:00:00,2011-04-12 00:00:00,213,2011-04-12 00:00:00,208,210,55,32700,6894710,2011-04-12 00:00:00,1
2011-04-18 00:00:00,2011-04-18 00:00:00,215,2011-04-18 00:00:00,210,213.1,42,39300,8302190,2011-04-18 00:00:00,1
2011-04-19 00:00:00,2011-04-19 00:00:00,210,2011-04-19 00:00:00,208,208,22,25500,5313260,2011-04-19 00:00:00,1
2011-04-20 00:00:00,2011-04-20 00:00:00,208.1,2011-04-20 00:00:00,200.2,205.8,25,33600,6920760,2011-04-20 00:00:00,1
2011-04-21 00:00:00,2011-04-21 00:00:00,209.3,2011-04-21 00:00:00,205,205.5,8,1800,372560,2011-04-21 00:00:00,1
2011-04-25 00:00:00,2011-04-25 00:00:00,205.5,2011-04-25 00:00:00,202,203,6,2100,426030,2011-04-25 00:00:00,1
2011-04-26 00:00:00,2011-04-26 00:00:00,213.9,2011-04-26 00:00:00,200,200,34,18200,3646810,2011-04-26 00:00:00,1
2011-04-27 00:00:00,2011-04-27 00:00:00,205,2011-04-27 00:00:00,200,201,37,26300,5298160,2011-04-27 00:00:00,1
2011-04-28 00:00:00,2011-04-28 00:00:00,207.9,2011-04-28 00:00:00,200.1,201.6,11,3000,604850,2011-04-28 00:00:00,1
2011-04-29 00:00:00,2011-04-29 00:00:00,205,2011-04-29 00:00:00,200.1,200.5,18,9500,1920670,2011-04-29 00:00:00,1
2011-05-03 00:00:00,2011-05-03 00:00:00,207,2011-05-03 00:00:00,201,203.3,125,170500,34315660,2011-05-03 00:00:00,1
2011-05-04 00:00:00,2011-05-04 00:00:00,200.1,2011-05-04 00:00:00,195.2,199.1,29,15500,3085490,2011-05-04 00:00:00,1
2011-05-05 00:00:00,2011-05-05 00:00:00,202,2011-05-05 00:00:00,200,201,9,1800,362100,2011-05-05 00:00:00,1
2011-05-06 00:00:00,2011-05-06 00:00:00,206.9,2011-05-06 00:00:00,202,204,19,5500,1123630,2011-05-06 00:00:00,1
2011-05-09 00:00:00,2011-05-09 00:00:00,212,2011-05-09 00:00:00,207,208.1,38,21200,4421750,2011-05-09 00:00:00,1
2011-05-10 00:00:00,2011-05-10 00:00:00,207.1,2011-05-10 00:00:00,203,204.7,11,4200,866820,2011-05-10 00:00:00,1
2011-05-11 00:00:00,2011-05-11 00:00:00,205,2011-05-11 00:00:00,202.6,204.7,15,16000,3270680,2011-05-11 00:00:00,1
2011-05-12 00:00:00,2011-05-12 00:00:00,210,2011-05-12 00:00:00,202,210,27,15400,3205250,2011-05-12 00:00:00,1
