,SECURITY_DA,PRICE,
1993-04-19 00:00:00,BOGA,6.25,
1993-04-20 00:00:00,BOGA,6.25,
1993-04-21 00:00:00,BOGA,6,
1993-04-22 00:00:00,BOGA,6,
1993-04-23 00:00:00,BOGA,6,
1993-04-26 00:00:00,BOGA,6,
1993-04-27 00:00:00,BOGA,6,
1993-04-28 00:00:00,BOGA,6,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-04-29 00:00:00,BOGA,6,
1993-05-03 00:00:00,BOGA,5.5,
1993-05-04 00:00:00,BOGA,5.75,
1993-05-10 00:00:00,BOGA,5.75,
1993-05-11 00:00:00,BOGA,5.75,
1993-05-12 00:00:00,BOGA,6,
1993-05-13 00:00:00,BOGA,5.75,
1993-05-14 00:00:00,BOGA,6,
1993-05-17 00:00:00,BOGA,5.75,
1993-05-18 00:00:00,BOGA,5.75,
1993-05-19 00:00:00,BOGA,5.75,
1993-05-20 00:00:00,BOGA,5.75,
1993-05-24 00:00:00,BOGA,5.75,
1993-05-25 00:00:00,BOGA,5.75,
1993-05-26 00:00:00,BOGA,5.75,
1993-05-27 00:00:00,BOGA,5.75,
1993-05-28 00:00:00,BOGA,5.75,
1993-05-31 00:00:00,BOGA,5.75,
1993-06-01 00:00:00,BOGA,5.5,
1993-06-02 00:00:00,BOGA,5.5,
1993-06-03 00:00:00,BOGA,5.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-06-07 00:00:00,BOGA,5.5,
1993-06-08 00:00:00,BOGA,5.5,
1993-06-09 00:00:00,BOGA,5.5,
1993-06-10 00:00:00,BOGA,5.75,
1993-06-11 00:00:00,BOGA,5.5,
1993-06-14 00:00:00,BOGA,5.25,
1993-06-15 00:00:00,BOGA,5.5,
1993-06-16 00:00:00,BOGA,5.5,
1993-06-17 00:00:00,BOGA,5.25,
1993-06-18 00:00:00,BOGA,5.5,
1993-06-21 00:00:00,BOGA,5.75,
1993-06-22 00:00:00,BOGA,5.75,
1993-06-23 00:00:00,BOGA,5.5,
1993-06-24 00:00:00,BOGA,5.25,
1993-06-25 00:00:00,BOGA,5.25,
1993-06-28 00:00:00,BOGA,5.5,
1993-06-29 00:00:00,BOGA,5.25,
1993-06-30 00:00:00,BOGA,5.5,
1993-07-01 00:00:00,BOGA,5.25,
1993-07-02 00:00:00,BOGA,5.25,
1993-07-05 00:00:00,BOGA,5.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-07-06 00:00:00,BOGA,5.5,
1993-07-07 00:00:00,BOGA,5.25,
1993-07-08 00:00:00,BOGA,5.25,
1993-07-09 00:00:00,BOGA,5.5,
1993-07-12 00:00:00,BOGA,5.75,
1993-07-13 00:00:00,BOGA,6.25,
1993-07-14 00:00:00,BOGA,7,
1993-07-15 00:00:00,BOGA,7.75,
1993-07-16 00:00:00,BOGA,9,
1993-07-19 00:00:00,BOGA,8.75,
1993-07-20 00:00:00,BOGA,8,
1993-07-21 00:00:00,BOGA,7,
1993-07-22 00:00:00,BOGA,6.5,
1993-07-23 00:00:00,BOGA,7.75,
1993-07-26 00:00:00,BOGA,7,
1993-07-27 00:00:00,BOGA,7.5,
1993-07-28 00:00:00,BOGA,7.75,
1993-07-29 00:00:00,BOGA,8,
1993-07-30 00:00:00,BOGA,8,
1993-08-02 00:00:00,BOGA,8,
1993-08-03 00:00:00,BOGA,7.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-08-04 00:00:00,BOGA,7.5,
1993-08-05 00:00:00,BOGA,8,
1993-08-06 00:00:00,BOGA,8,
1993-08-09 00:00:00,BOGA,8.25,
1993-08-10 00:00:00,BOGA,8.5,
1993-08-11 00:00:00,BOGA,8.5,
1993-08-12 00:00:00,BOGA,7.75,
1993-08-13 00:00:00,BOGA,7.75,
1993-08-16 00:00:00,BOGA,7.25,
1993-08-17 00:00:00,BOGA,7.5,
1993-08-18 00:00:00,BOGA,7,
1993-08-19 00:00:00,BOGA,7,
1993-08-20 00:00:00,BOGA,7.5,
1993-08-23 00:00:00,BOGA,7.5,
1993-08-24 00:00:00,BOGA,7.5,
1993-08-25 00:00:00,BOGA,7.5,
1993-08-26 00:00:00,BOGA,7,
1993-08-27 00:00:00,BOGA,6.75,
1993-09-01 00:00:00,BOGA,6.75,
1993-09-02 00:00:00,BOGA,7,
1993-09-03 00:00:00,BOGA,6.75,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-09-06 00:00:00,BOGA,6.75,
1993-09-07 00:00:00,BOGA,6.5,
1993-09-08 00:00:00,BOGA,6.5,
1993-09-09 00:00:00,BOGA,6.75,
1993-09-10 00:00:00,BOGA,6.75,
1993-09-13 00:00:00,BOGA,6.75,
1993-09-14 00:00:00,BOGA,6.75,
1993-09-15 00:00:00,BOGA,6.75,
1993-09-16 00:00:00,BOGA,6.5,
1993-09-17 00:00:00,BOGA,6.5,
1993-09-20 00:00:00,BOGA,6.5,
1993-09-21 00:00:00,BOGA,6,
1993-09-22 00:00:00,BOGA,6.25,
1993-09-23 00:00:00,BOGA,6,
1993-09-24 00:00:00,BOGA,6,
1993-09-27 00:00:00,BOGA,6,
1993-09-28 00:00:00,BOGA,6,
1993-09-29 00:00:00,BOGA,6,
1993-10-01 00:00:00,BOGA,5.75,
1993-10-04 00:00:00,BOGA,5.75,
1993-10-05 00:00:00,BOGA,5.75,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-10-06 00:00:00,BOGA,6,
1993-10-07 00:00:00,BOGA,5.75,
1993-10-08 00:00:00,BOGA,5.75,
1993-10-11 00:00:00,BOGA,5.75,
1993-10-12 00:00:00,BOGA,5.75,
1993-10-13 00:00:00,BOGA,6,
1993-10-14 00:00:00,BOGA,6.5,
1993-10-15 00:00:00,BOGA,6.5,
1993-10-18 00:00:00,BOGA,6.5,
1993-10-19 00:00:00,BOGA,6.25,
1993-10-20 00:00:00,BOGA,6.25,
1993-10-21 00:00:00,BOGA,6.25,
1993-10-22 00:00:00,BOGA,6.25,
1993-10-25 00:00:00,BOGA,6.5,
1993-10-26 00:00:00,BOGA,6.75,
1993-10-27 00:00:00,BOGA,6.75,
1993-10-28 00:00:00,BOGA,6.75,
1993-10-29 00:00:00,BOGA,7,
1993-11-01 00:00:00,BOGA,7,
1993-11-02 00:00:00,BOGA,7,
1993-11-03 00:00:00,BOGA,7,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-11-04 00:00:00,BOGA,7,
1993-11-05 00:00:00,BOGA,6,
1993-11-08 00:00:00,BOGA,7,
1993-11-09 00:00:00,BOGA,7,
1993-11-10 00:00:00,BOGA,7,
1993-11-11 00:00:00,BOGA,6.75,
1993-11-12 00:00:00,BOGA,7,
1993-11-15 00:00:00,BOGA,7,
1993-11-16 00:00:00,BOGA,6.75,
1993-11-17 00:00:00,BOGA,6.75,
1993-11-18 00:00:00,BOGA,6.75,
1993-11-19 00:00:00,BOGA,6.25,
1993-11-22 00:00:00,BOGA,6.5,
1993-11-23 00:00:00,BOGA,6.5,
1993-11-24 00:00:00,BOGA,6.5,
1993-11-25 00:00:00,BOGA,6.25,
1993-11-26 00:00:00,BOGA,6.25,
1993-11-29 00:00:00,BOGA,6.5,
1993-11-30 00:00:00,BOGA,6.75,
1993-12-01 00:00:00,BOGA,6.5,
1993-12-02 00:00:00,BOGA,6.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-12-03 00:00:00,BOGA,6.75,
1993-12-06 00:00:00,BOGA,6.5,
1993-12-07 00:00:00,BOGA,6.5,
1993-12-08 00:00:00,BOGA,6.25,
1993-12-09 00:00:00,BOGA,6.25,
1993-12-10 00:00:00,BOGA,6.25,
1993-12-13 00:00:00,BOGA,6,
1993-12-14 00:00:00,BOGA,6,
1993-12-15 00:00:00,BOGA,6,
1993-12-16 00:00:00,BOGA,5.75,
1993-12-17 00:00:00,BOGA,6,
1993-12-20 00:00:00,BOGA,5.75,
1993-12-21 00:00:00,BOGA,5.75,
1993-12-22 00:00:00,BOGA,6.25,
1993-12-23 00:00:00,BOGA,6.25,
1993-12-29 00:00:00,BOGA,6.75,
1993-12-30 00:00:00,BOGA,6.75,
1993-12-31 00:00:00,BOGA,6.5,
1991-08-15 00:00:00,BREW,275,
1991-09-30 00:00:00,BREW,265,
1991-10-04 00:00:00,BREW,260,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-10-09 00:00:00,BREW,280,
1991-10-15 00:00:00,BREW,260,
1991-10-16 00:00:00,BREW,265,
1991-10-18 00:00:00,BREW,265,
1991-10-24 00:00:00,BREW,0,
1991-10-29 00:00:00,BREW,275.25,
1991-10-31 00:00:00,BREW,280,
1991-11-04 00:00:00,BREW,0,
1991-11-28 00:00:00,BREW,280,
1991-11-29 00:00:00,BREW,290.25,
1992-02-05 00:00:00,BREW,290,
1992-02-14 00:00:00,BREW,0,
1992-02-18 00:00:00,BREW,289.75,
1992-03-11 00:00:00,BREW,289.5,
1992-03-12 00:00:00,BREW,300,
1992-03-13 00:00:00,BREW,300,
1992-03-25 00:00:00,BREW,0,
1992-03-26 00:00:00,BREW,300,
1992-03-31 00:00:00,BREW,269.75,
1992-04-20 00:00:00,BREW,265,
1992-06-12 00:00:00,BREW,160,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-06-15 00:00:00,BREW,170,
1992-06-17 00:00:00,BREW,172,
1992-06-19 00:00:00,BREW,180.5,
1992-07-07 00:00:00,BREW,185.25,
1992-07-17 00:00:00,BREW,180,
1992-07-20 00:00:00,BREW,181,
1992-07-21 00:00:00,BREW,181,
1992-07-27 00:00:00,BREW,0,
1992-07-30 00:00:00,BREW,200.5,
1992-08-21 00:00:00,BREW,200,
1992-08-28 00:00:00,BREW,200,
1992-09-15 00:00:00,BREW,200,
1992-09-16 00:00:00,BREW,200,
1992-11-05 00:00:00,BREW,200,
1992-11-13 00:00:00,BREW,180,
1992-12-04 00:00:00,BREW,170,
1992-12-08 00:00:00,BREW,170,
1992-12-15 00:00:00,BREW,170,
1992-12-16 00:00:00,BREW,170,
1992-12-17 00:00:00,BREW,170,
1993-01-11 00:00:00,BREW,170,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-01-15 00:00:00,BREW,170,
1993-01-20 00:00:00,BREW,0,
1993-01-21 00:00:00,BREW,170.25,
1993-01-22 00:00:00,BREW,170,
1993-01-25 00:00:00,BREW,0,
1993-01-29 00:00:00,BREW,170,
1993-02-01 00:00:00,BREW,0,
1993-02-09 00:00:00,BREW,170,
1993-02-10 00:00:00,BREW,170.25,
1993-02-15 00:00:00,BREW,170.25,
1993-02-17 00:00:00,BREW,170,
1993-02-19 00:00:00,BREW,0,
1993-02-25 00:00:00,BREW,170,
1993-03-03 00:00:00,BREW,170.25,
1993-03-29 00:00:00,BREW,170,
1993-04-02 00:00:00,BREW,170,
1993-04-26 00:00:00,BREW,168,
1993-04-29 00:00:00,BREW,170.25,
1993-06-24 00:00:00,BREW,162.5,
1993-11-05 00:00:00,BREW,100,
1993-11-12 00:00:00,BREW,150,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-11-22 00:00:00,BREW,147.25,
1993-11-23 00:00:00,BREW,150,
1993-11-29 00:00:00,BREW,150,
1993-12-07 00:00:00,BREW,0,
1993-12-08 00:00:00,BREW,150,
1993-12-16 00:00:00,BREW,150,
1991-08-08 00:00:00,BRWN,197.5,
1991-11-15 00:00:00,BRWN,180,
1991-12-03 00:00:00,BRWN,165,
1991-12-04 00:00:00,BRWN,165,
1991-12-09 00:00:00,BRWN,150,
1991-12-17 00:00:00,BRWN,135,
1991-12-18 00:00:00,BRWN,135,
1992-01-13 00:00:00,BRWN,135,
1992-02-18 00:00:00,BRWN,140,
1992-02-19 00:00:00,BRWN,140,
1992-02-21 00:00:00,BRWN,140,
1992-02-24 00:00:00,BRWN,140,
1992-03-10 00:00:00,BRWN,140,
1992-03-13 00:00:00,BRWN,128,
1992-03-17 00:00:00,BRWN,125,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-03-20 00:00:00,BRWN,140,
1992-03-25 00:00:00,BRWN,140,
1992-04-09 00:00:00,BRWN,140,
1992-04-10 00:00:00,BRWN,140,
1992-04-23 00:00:00,BRWN,140,
1992-04-27 00:00:00,BRWN,135,
1992-06-01 00:00:00,BRWN,140,
1992-06-04 00:00:00,BRWN,155,
1992-10-27 00:00:00,BRWN,0,
1992-10-29 00:00:00,BRWN,0,
1992-11-20 00:00:00,BRWN,0,
1992-12-07 00:00:00,BRWN,0,
1993-01-05 00:00:00,BRWN,100,
1993-03-03 00:00:00,BRWN,0,
1993-03-04 00:00:00,BRWN,100,
1993-03-08 00:00:00,BRWN,0,
1993-04-08 00:00:00,BRWN,90,
1993-04-15 00:00:00,BRWN,90,
1993-05-14 00:00:00,BRWN,100,
1993-06-15 00:00:00,BRWN,100,
1993-06-28 00:00:00,BRWN,110,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-07-06 00:00:00,BRWN,100,
1993-07-20 00:00:00,BRWN,0,
1993-07-30 00:00:00,BRWN,90,
1993-09-17 00:00:00,BRWN,81,
1993-09-22 00:00:00,BRWN,0,
1993-10-15 00:00:00,BRWN,0,
1993-10-19 00:00:00,BRWN,84,
1993-10-22 00:00:00,BRWN,0,
1993-11-09 00:00:00,BRWN,93,
1990-08-30 00:00:00,BUKI,478,
1992-02-19 00:00:00,BUKI,520,
1992-02-20 00:00:00,BUKI,520,
1992-02-24 00:00:00,BUKI,520,
1992-02-25 00:00:00,BUKI,520,
1992-03-02 00:00:00,BUKI,520,
1992-11-03 00:00:00,BUKI,550,
1993-02-08 00:00:00,BUKI,462.5,
1993-05-20 00:00:00,BUKI,400,
1993-07-30 00:00:00,BUKI,395,
1993-08-23 00:00:00,BUKI,395,
1993-10-14 00:00:00,BUKI,380.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-08-21 00:00:00,CABO,88.25,
1991-09-16 00:00:00,CABO,95,
1991-09-17 00:00:00,CABO,200,
1991-11-27 00:00:00,CABO,330,
1991-12-30 00:00:00,CABO,111,
1992-06-19 00:00:00,CABO,108,
1992-06-29 00:00:00,CABO,108,
1992-07-20 00:00:00,CABO,0,
1992-09-16 00:00:00,CABO,0,
1992-09-17 00:00:00,CABO,0,
1992-11-25 00:00:00,CABO,0,
1991-09-02 00:00:00,CARB,45,
1991-09-17 00:00:00,CARB,40.5,
1991-09-19 00:00:00,CARB,40.5,
1991-11-06 00:00:00,CARB,40,
1991-11-08 00:00:00,CARB,43,
1991-11-12 00:00:00,CARB,42,
1991-11-13 00:00:00,CARB,42,
1991-12-06 00:00:00,CARB,45.5,
1991-12-10 00:00:00,CARB,46,
1991-12-11 00:00:00,CARB,47.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-12-24 00:00:00,CARB,52,
1992-01-13 00:00:00,CARB,48,
1992-02-24 00:00:00,CARB,48,
1992-02-25 00:00:00,CARB,44.75,
1992-03-03 00:00:00,CARB,40.25,
1992-03-12 00:00:00,CARB,41,
1992-03-13 00:00:00,CARB,41,
1992-03-16 00:00:00,CARB,41,
1992-03-19 00:00:00,CARB,41.25,
1992-03-24 00:00:00,CARB,45,
1992-03-27 00:00:00,CARB,40.5,
1992-04-20 00:00:00,CARB,42,
1992-04-21 00:00:00,CARB,45,
1992-04-22 00:00:00,CARB,55,
1992-04-23 00:00:00,CARB,55,
1992-04-27 00:00:00,CARB,55,
1992-05-04 00:00:00,CARB,54,
1992-05-08 00:00:00,CARB,51,
1992-05-12 00:00:00,CARB,51,
1992-05-13 00:00:00,CARB,50,
1992-06-04 00:00:00,CARB,43,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-06-10 00:00:00,CARB,45,
1992-06-12 00:00:00,CARB,45.5,
1992-06-15 00:00:00,CARB,45,
1992-06-16 00:00:00,CARB,45,
1992-06-23 00:00:00,CARB,43,
1992-06-30 00:00:00,CARB,43,
1992-07-03 00:00:00,CARB,42,
1992-07-09 00:00:00,CARB,40,
1992-07-15 00:00:00,CARB,40,
1992-11-16 00:00:00,CARB,39,
1992-11-23 00:00:00,CARB,0,
1992-12-08 00:00:00,CARB,0,
1992-12-22 00:00:00,CARB,34.75,
1991-08-29 00:00:00,CARG,350,
1991-09-18 00:00:00,CARG,330,
1991-09-19 00:00:00,CARG,330,
1991-10-02 00:00:00,CARG,330.25,
1991-10-04 00:00:00,CARG,330,
1991-10-07 00:00:00,CARG,350,
1991-10-08 00:00:00,CARG,350.25,
1991-10-09 00:00:00,CARG,350,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-10-29 00:00:00,CARG,350,
1991-10-31 00:00:00,CARG,0,
1991-11-08 00:00:00,CARG,385,
1991-11-12 00:00:00,CARG,0,
1991-11-19 00:00:00,CARG,400,
1991-11-22 00:00:00,CARG,400,
1991-11-26 00:00:00,CARG,400,
1991-11-27 00:00:00,CARG,400,
1991-11-28 00:00:00,CARG,420,
1991-12-10 00:00:00,CARG,220,
1991-12-11 00:00:00,CARG,225,
1991-12-12 00:00:00,CARG,225,
1991-12-13 00:00:00,CARG,225,
1991-12-16 00:00:00,CARG,225,
1991-12-18 00:00:00,CARG,225,
1991-12-23 00:00:00,CARG,225,
1991-12-24 00:00:00,CARG,225,
1991-12-30 00:00:00,CARG,225,
1992-01-29 00:00:00,CARG,250,
1992-01-30 00:00:00,CARG,250,
1992-03-13 00:00:00,CARG,0,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-05-04 00:00:00,CARG,215,
1992-05-06 00:00:00,CARG,215,
1992-05-07 00:00:00,CARG,200,
1992-05-11 00:00:00,CARG,200,
1992-05-12 00:00:00,CARG,200,
1992-05-13 00:00:00,CARG,225,
1992-05-28 00:00:00,CARG,210,
1992-05-29 00:00:00,CARG,210,
1992-06-10 00:00:00,CARG,200,
1992-06-17 00:00:00,CARG,200,
1992-06-18 00:00:00,CARG,200,
1992-06-19 00:00:00,CARG,0,
1992-06-23 00:00:00,CARG,200,
1992-06-24 00:00:00,CARG,200,
1992-06-26 00:00:00,CARG,200,
1992-06-29 00:00:00,CARG,200,
1992-07-01 00:00:00,CARG,200,
1992-07-07 00:00:00,CARG,200,
1992-07-10 00:00:00,CARG,200,
1992-07-16 00:00:00,CARG,200,
1992-08-04 00:00:00,CARG,200,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-08-05 00:00:00,CARG,200,
1992-08-10 00:00:00,CARG,200,
1992-08-11 00:00:00,CARG,210,
1992-08-14 00:00:00,CARG,0,
1992-10-05 00:00:00,CARG,0,
1992-10-12 00:00:00,CARG,200,
1992-10-15 00:00:00,CARG,0,
1992-10-16 00:00:00,CARG,200,
1992-10-21 00:00:00,CARG,180,
1992-10-26 00:00:00,CARG,0,
1992-11-18 00:00:00,CARG,180,
1992-11-19 00:00:00,CARG,200,
1992-12-04 00:00:00,CARG,0,
1993-01-04 00:00:00,CARG,185,
1993-01-07 00:00:00,CARG,185,
1993-01-12 00:00:00,CARG,185,
1993-01-13 00:00:00,CARG,185,
1993-01-15 00:00:00,CARG,185,
1993-01-22 00:00:00,CARG,180,
1993-01-27 00:00:00,CARG,0,
1993-02-12 00:00:00,CARG,0,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-02-17 00:00:00,CARG,0,
1993-02-19 00:00:00,CARG,152,
1993-02-22 00:00:00,CARG,0,
1993-02-24 00:00:00,CARG,152,
1993-02-25 00:00:00,CARG,152,
1993-03-01 00:00:00,CARG,0,
1993-03-04 00:00:00,CARG,0,
1993-03-10 00:00:00,CARG,149.75,
1993-03-12 00:00:00,CARG,150,
1993-03-29 00:00:00,CARG,0,
1993-05-04 00:00:00,CARG,137.75,
1993-05-12 00:00:00,CARG,137.75,
1993-05-13 00:00:00,CARG,137.75,
1993-05-14 00:00:00,CARG,135,
1993-05-24 00:00:00,CARG,0,
1993-06-08 00:00:00,CARG,135,
1993-06-28 00:00:00,CARG,0,
1993-07-12 00:00:00,CARG,138,
1993-07-23 00:00:00,CARG,135,
1993-07-26 00:00:00,CARG,135,
1993-09-01 00:00:00,CARG,130,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-09-02 00:00:00,CARG,135,
1993-09-03 00:00:00,CARG,0,
1993-09-06 00:00:00,CARG,135,
1993-09-07 00:00:00,CARG,135,
1993-09-08 00:00:00,CARG,135,
1993-09-09 00:00:00,CARG,136,
1993-09-10 00:00:00,CARG,135,
1993-09-13 00:00:00,CARG,0,
1993-09-15 00:00:00,CARG,135,
1993-09-21 00:00:00,CARG,0,
1993-09-22 00:00:00,CARG,135,
1993-09-28 00:00:00,CARG,135,
1993-10-05 00:00:00,CARG,0,
1993-10-06 00:00:00,CARG,132,
1993-10-11 00:00:00,CARG,0,
1993-10-12 00:00:00,CARG,132,
1993-10-13 00:00:00,CARG,132,
1993-10-15 00:00:00,CARG,0,
1993-10-20 00:00:00,CARG,135,
1993-11-10 00:00:00,CARG,0,
1993-11-12 00:00:00,CARG,135,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-11-17 00:00:00,CARG,135,
1993-11-19 00:00:00,CARG,140,
1993-11-22 00:00:00,CARG,140,
1993-11-23 00:00:00,CARG,140,
1993-11-25 00:00:00,CARG,140,
1993-12-07 00:00:00,CARG,138,
1993-12-08 00:00:00,CARG,138,
1993-12-17 00:00:00,CARG,0,
1991-11-07 00:00:00,CARM,26.5,
1991-11-08 00:00:00,CARM,30.25,
1991-11-11 00:00:00,CARM,32.25,
1991-11-12 00:00:00,CARM,35.25,
1991-11-13 00:00:00,CARM,36,
1991-11-14 00:00:00,CARM,33,
1991-11-15 00:00:00,CARM,30.25,
1991-11-18 00:00:00,CARM,33.25,
1991-12-27 00:00:00,CARM,35,
1991-12-30 00:00:00,CARM,35.25,
1991-12-31 00:00:00,CARM,36.75,
1992-01-03 00:00:00,CARM,37,
1992-01-06 00:00:00,CARM,37.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-01-07 00:00:00,CARM,39,
1992-01-08 00:00:00,CARM,41,
1992-01-09 00:00:00,CARM,41,
1992-01-10 00:00:00,CARM,41.75,
1992-01-13 00:00:00,CARM,44,
1992-01-14 00:00:00,CARM,47,
1992-01-16 00:00:00,CARM,44.25,
1992-01-17 00:00:00,CARM,41,
1992-01-20 00:00:00,CARM,39,
1992-01-21 00:00:00,CARM,34,
1992-01-22 00:00:00,CARM,35.75,
1992-01-23 00:00:00,CARM,36.25,
1992-01-24 00:00:00,CARM,37,
1992-01-27 00:00:00,CARM,37.25,
1992-01-28 00:00:00,CARM,38.75,
1992-01-29 00:00:00,CARM,40,
1992-01-30 00:00:00,CARM,38,
1992-01-31 00:00:00,CARM,36,
1992-02-03 00:00:00,CARM,37,
1992-02-05 00:00:00,CARM,37,
1992-02-06 00:00:00,CARM,35,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-02-07 00:00:00,CARM,34,
1992-02-10 00:00:00,CARM,34,
1992-02-11 00:00:00,CARM,34,
1992-02-12 00:00:00,CARM,31,
1992-02-13 00:00:00,CARM,31,
1992-02-14 00:00:00,CARM,32.75,
1992-02-18 00:00:00,CARM,32,
1992-02-19 00:00:00,CARM,32.5,
1992-02-20 00:00:00,CARM,32.25,
1992-02-21 00:00:00,CARM,33.75,
1992-02-24 00:00:00,CARM,32.5,
1992-02-25 00:00:00,CARM,32.25,
1992-02-26 00:00:00,CARM,32.25,
1992-02-27 00:00:00,CARM,32,
1992-02-28 00:00:00,CARM,32.25,
1992-03-02 00:00:00,CARM,32,
1992-03-03 00:00:00,CARM,32,
1992-03-04 00:00:00,CARM,32,
1992-03-05 00:00:00,CARM,32.25,
1992-03-06 00:00:00,CARM,32,
1992-03-09 00:00:00,CARM,31,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-03-10 00:00:00,CARM,30,
1992-03-11 00:00:00,CARM,28,
1992-03-12 00:00:00,CARM,30,
1992-03-13 00:00:00,CARM,30,
1992-03-16 00:00:00,CARM,31.25,
1992-03-17 00:00:00,CARM,32,
1992-03-19 00:00:00,CARM,32,
1992-03-20 00:00:00,CARM,32,
1992-03-23 00:00:00,CARM,32,
1992-03-24 00:00:00,CARM,32,
1992-03-25 00:00:00,CARM,32,
1992-03-26 00:00:00,CARM,30,
1992-03-27 00:00:00,CARM,30,
1992-03-30 00:00:00,CARM,28,
1992-03-31 00:00:00,CARM,27.5,
1992-04-01 00:00:00,CARM,28.25,
1992-04-02 00:00:00,CARM,29,
1992-04-03 00:00:00,CARM,29,
1992-04-06 00:00:00,CARM,29,
1992-04-07 00:00:00,CARM,29,
1992-04-08 00:00:00,CARM,29,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-04-09 00:00:00,CARM,29,
1992-04-10 00:00:00,CARM,29.25,
1992-04-20 00:00:00,CARM,29,
1992-04-21 00:00:00,CARM,29,
1992-04-22 00:00:00,CARM,29,
1992-04-23 00:00:00,CARM,29,
1992-04-24 00:00:00,CARM,29,
1992-04-28 00:00:00,CARM,29,
1992-04-29 00:00:00,CARM,26,
1992-04-30 00:00:00,CARM,26,
1992-05-04 00:00:00,CARM,26,
1992-05-05 00:00:00,CARM,26,
1992-05-06 00:00:00,CARM,26,
1992-05-07 00:00:00,CARM,25.75,
1992-05-08 00:00:00,CARM,24.5,
1992-05-11 00:00:00,CARM,25,
1992-05-12 00:00:00,CARM,25,
1992-05-13 00:00:00,CARM,25.5,
1992-05-14 00:00:00,CARM,25.25,
1992-05-15 00:00:00,CARM,25.5,
1992-05-19 00:00:00,CARM,25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-05-20 00:00:00,CARM,25.5,
1992-05-21 00:00:00,CARM,25,
1992-05-25 00:00:00,CARM,25,
1992-05-26 00:00:00,CARM,25,
1992-05-27 00:00:00,CARM,25,
1992-05-28 00:00:00,CARM,25,
1992-05-29 00:00:00,CARM,25,
1992-06-01 00:00:00,CARM,25,
1992-06-02 00:00:00,CARM,24,
1992-06-03 00:00:00,CARM,25,
1992-06-04 00:00:00,CARM,25,
1992-06-05 00:00:00,CARM,25,
1992-06-08 00:00:00,CARM,24,
1992-06-09 00:00:00,CARM,24,
1992-06-10 00:00:00,CARM,24,
1992-06-11 00:00:00,CARM,24,
1992-06-15 00:00:00,CARM,24,
1992-06-16 00:00:00,CARM,24,
1992-06-17 00:00:00,CARM,23.5,
1992-06-18 00:00:00,CARM,23.5,
1992-06-19 00:00:00,CARM,23,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-06-22 00:00:00,CARM,23.5,
1992-06-23 00:00:00,CARM,22.5,
1992-06-24 00:00:00,CARM,23,
1992-06-25 00:00:00,CARM,22.5,
1992-06-26 00:00:00,CARM,22.5,
1992-06-29 00:00:00,CARM,22,
1992-06-30 00:00:00,CARM,22,
1992-07-01 00:00:00,CARM,21.5,
1992-07-02 00:00:00,CARM,21.75,
1992-07-03 00:00:00,CARM,21.75,
1992-07-06 00:00:00,CARM,21.5,
1992-07-07 00:00:00,CARM,22,
1992-07-08 00:00:00,CARM,22,
1992-07-09 00:00:00,CARM,22,
1992-07-10 00:00:00,CARM,22,
1992-07-13 00:00:00,CARM,22,
