Daily Market Statistics,,,,,,,,,,
,ASPI,MPI,S&P SL 20,TURNOVER,TURNOVER,TURNOVER,TURNOVER,SHARES TRADED,TRADES,MARKET CAP.
,,,,EQUITY-Mn,CORP.DEBT '000,GOVN DEBT '000,FUNDS '000,EQUITY '000,EQUITY,Mn.
1995-03-13 00:00:00,866.7,1257.64,,34.355936, - , - ,,1007.939,755,132351.89866775
1995-03-14 00:00:00,870.13,1262.13,,40.676117, - , - ,,977.548,1065,133169.7903925
1995-03-15 00:00:00,873.51,1271.41,,41.138756, - , - ,,1346.093,1034,133717.15194125
1995-03-17 00:00:00,873.5,1268.99,,84.139157, - , - ,,1711.783,978,133709.34354275
1995-03-20 00:00:00,860.46,1250.53,,42.519894, - , - ,,968.809,1125,131899.18759825
1995-03-21 00:00:00,853.5,1236.16,,42.995065, - , - ,,1353.056,1000,131733.069141
1995-03-22 00:00:00,849.45,1231.99,,32.4049975, - , - ,,724.081,900,131046.06556175
1995-03-23 00:00:00,849.17,1230.13,,68.511945, - , - ,,1253.285,1041,130887.4543215
1995-03-24 00:00:00,847.11,1224.46,,101.49097575, - , - ,,1709.402,875,130574.62684
1995-03-27 00:00:00,844.97,1226.2,,156.53778225, - , - ,,6142.507,1470,130322.5579295
1995-03-28 00:00:00,841.72,1218.9,,26.4377985, - , - ,,675.278,817,129839.07841925
1995-03-29 00:00:00,835.18,1208.19,,36.164616, - , - ,,906.889,859,129010.9133945
1995-03-30 00:00:00,833.15,1201.6,,33.10891525, - , - ,,541.137,741,128518.1490475
1995-03-31 00:00:00,834.88,1203.31,,61.87593575, - , - ,,1208.269,979,129104.65183275
1995-04-03 00:00:00,830.67,1189.02,,37.135837, - , - ,,713.893,616,128232.3438345
1995-04-04 00:00:00,825.65,1181.08,,19.6592305, - , - ,,323.636,563,127613.95455625
1995-04-05 00:00:00,824.26,1181.48,,20.8894335, - , - ,,856.224,687,127359.432383
1995-04-06 00:00:00,822.6,1181.87,,26.057809, - , - ,,405.457,646,127212.594144
1995-04-07 00:00:00,818.62,1177.48,,15.3709255, - , - ,,532.3,569,126678.20365925
1995-04-10 00:00:00,814.67,1170.76,,43.047459, - , - ,,2016.6,639,126146.4475465
1995-04-11 00:00:00,812.17,1170.01,,20.585205, - , - ,,628.425,557,125678.24912175
1995-04-12 00:00:00,812.77,1169.28,,38.3839815, - , - ,,1095.175,572,125783.7258935
1995-04-17 00:00:00,812.31,1164.98,,25.015514, - , - ,,568.639,372,125868.9612995
1995-04-18 00:00:00,810.09,1160.7,,35.85624275, - , - ,,630.384,640,125506.23196525
1995-04-19 00:00:00,798.03,1139.8,,36.3458355, - , - ,,626.989,754,123770.62163125
1995-04-20 00:00:00,792.6,1128.07,,77.3617785, - , - ,,1026.423,639,123428.120718
1995-04-21 00:00:00,782.3,1106.22,,59.0382115, - , - ,,2811.876,677,121816.70189775
1995-04-24 00:00:00,777.73,1098.43,,53.3913795, - , - ,,1116.241,634,121154.46936475
1995-04-25 00:00:00,766.48,1076.38,,66.753829, - , - ,,1363.941,906,119374.135744
1995-04-26 00:00:00,754.49,1059.76,,50.0796935, - , - ,,972.727,1020,117647.80041725
1995-04-27 00:00:00,746.3,1044.79,,39.4980945, - , - ,,584.723,782,116638.86210375
1995-04-28 00:00:00,745.14,1040.77,,38.180903, - , - ,,763.347,840,116291.31906725
1995-05-02 00:00:00,738.73,1031.59,,41.270492, - , - ,,1817.274,686,115458.5223825
1995-05-03 00:00:00,734.46,1025.07,,142.63331475, - , - ,,5673.876,1758,114862.62756175
1995-05-04 00:00:00,725.65,1014.34,,86.97975375, - , - ,,2630.318,992,113565.25181125
1995-05-05 00:00:00,718.64,1004.14,,19.033894, - , - ,,880.713,704,112471.21897925
1995-05-08 00:00:00,705.48,986.89,,20.375793, - , - ,,920.331,856,110494.00502
1995-05-09 00:00:00,676.43,933.15,,57.519757, - , - ,,1710.444,1090,106070.70193125
1995-05-10 00:00:00,664.48,911.55,,102.629671, - , - ,,2455.582,1045,104157.6717015
1995-05-11 00:00:00,656.14,899.83,,42.211334, - , - ,,1614.367,670,102943.53623725
1995-05-12 00:00:00,656.78,899.31,,14.693791, - , - ,,675.021,740,103159.4165875
1995-05-16 00:00:00,664.06,912.45,,38.7963855, - , - ,,1113.434,882,104200.57119125
1995-05-17 00:00:00,681.51,952.65,,51.8695225, - , - ,,2028.075,967,106880.93259825
1995-05-18 00:00:00,692.97,973.15,,44.96866825, - , - ,,1140.717,1019,108511.3478295
1995-05-19 00:00:00,701.64,989.34,,154.416035, - , - ,,9355.251,1289,109854.19675625
1995-05-22 00:00:00,710.98,1004.64,,67.134424, - , - ,,1469.083,1463,111156.99287625
1995-05-23 00:00:00,700.97,992.48,,36.734455, - , - ,,1224.691,1468,109649.503223
1995-05-24 00:00:00,690.25,976.78,,43.2545705, - , - ,,1077.957,859,108081.55322375
1995-05-25 00:00:00,689.47,976.91,,75.9666675, - , - ,,1439.208,679,108093.075014
1995-05-26 00:00:00,691.64,976.44,,51.0489705, - , - ,,2472.413,796,108370.271382
1995-05-29 00:00:00,689.15,974.08,,84.5673045, - , - ,,773.977,428,108159.91821875
1995-05-30 00:00:00,690.93,978.09,,28.4011855, - , - ,,1522.671,678,108277.7181585
1995-05-31 00:00:00,693.8,988.38,,25.203828, - , - ,,774.073,684,108914.838027
1995-06-01 00:00:00,703.64,1002.38,,52.790585, - , - ,,1193.917,872,110386.52415675
1995-06-02 00:00:00,708.41,1012.96,,46.521803, - , - ,,873,970,111089.63426675
1995-06-05 00:00:00,715.51,1029.61,,40.8765755, - , - ,,1309.502,602,111972.9500605
1995-06-06 00:00:00,721.98,1046.25,,98.99947075, - , - ,,2582.682,1235,112887.54607525
1995-06-07 00:00:00,731.93,1067.89,,63.60774, - , - ,,1411.8,1210,114217.0160665
1995-06-08 00:00:00,742.89,1093.39,,122.420165, - , - ,,2102.202,1284,116524.6379505
1995-06-09 00:00:00,749.8,1104.79,,103.017568, - , - ,,3202.711,1389,117629.571753
1995-06-13 00:00:00,748.82,1104.95,,100.93334775, - , - ,,1439.919,945,117493.0038215
1995-06-14 00:00:00,741.89,1094.41,,49.10957675, - , - ,,1063.302,978,116314.38575575
1995-06-15 00:00:00,738.92,1088.05,,37.98305675, - , - ,,2571.04,955,115877.64814
1995-06-16 00:00:00,738.32,1085.65,,32.10671925, - , - ,,1410.95,713,115840.37259575
1995-06-19 00:00:00,742.04,1094.08,,13.707605, - , - ,,446.157,488,116609.84615025
1995-06-20 00:00:00,745.89,1103.08,,36.83138275, - , - ,,846.441,851,117175.2224135
1995-06-21 00:00:00,747.4,1105.27,,45.894742, - , - ,,643.24,604,114587.73186875
1995-06-22 00:00:00,747.65,1105.85,,60.80915575, - , - ,,759.796,701,114605.4040245
1995-06-23 00:00:00,749.17,1110.87,,51.3601885, - , - ,,1166.971,820,114767.0148545
1995-06-26 00:00:00,747.62,1108.73,,16.392402, - , - ,,425.043,659,114585.17473675
1995-06-27 00:00:00,746.76,1107.5,,38.71199075, - , - ,,968.518,917,114528.86075675
1995-06-28 00:00:00,743.89,1101.12,,21.26072225, - , - ,,699.974,724,114198.6860825
1995-06-29 00:00:00,741.9,1096.54,,62.91861325, - , - ,,2888.94,923,113792.6296225
1995-06-30 00:00:00,739.07,1091.64,,101.65420225, - , - ,,2509.191,774,113395.6951725
1995-07-03 00:00:00,737.08,1084.04,,60.272461, - , - ,,2068.531,572,113247.48255675
1995-07-04 00:00:00,737.94,1087.98,,41.75592375, - , - ,,1391.194,774,113320.547207
1995-07-05 00:00:00,737.32,1089.42,,25.97696575, - , - ,,534.092,614,113352.8290635
1995-07-06 00:00:00,742.45,1097.63,,56.25461925, - , - ,,1017.861,805,113927.2748215
1995-07-07 00:00:00,749.07,1122.36,,139.76753725, - , - ,,2644.928,882,115323.1897735
1995-07-10 00:00:00,750.71,1124.19,,32.36562625, - , - ,,1881.363,721,115527.125302
1995-07-11 00:00:00,752.02,1124.19,,35.819035, - , - ,,844.375,788,115709.71640375
1995-07-13 00:00:00,753.16,1126.58,,13.78352, - , - ,,556.06,640,115956.64646275
1995-07-14 00:00:00,752.28,1124,,44.56994, - , - ,,859.757,747,115750.052424
1995-07-17 00:00:00,751.18,1122.06,,17.125686, - , - ,,761.44,719,115758.91726375
1995-07-18 00:00:00,749.23,1114.92,,21.89055125, - , - ,,539.869,685,115524.87156475
1995-07-19 00:00:00,747.1,1110.13,,17.86475375, - , - ,,549.674,779,115220.891867
1995-07-20 00:00:00,747.03,1112.64,,33.297479, - , - ,,709.249,740,115304.35255875
1995-07-21 00:00:00,747.29,1111.97,,55.9152905, - , - ,,855.683,721,115221.03648875
1995-07-24 00:00:00,745.04,1107.87,,11.972707, - , - ,,391.085,563,114928.237926
1995-07-25 00:00:00,744.17,1103.05,,17.7996245, - , - ,,434.577,583,114611.03624325
1995-07-26 00:00:00,744.88,1103.16,,38.314401, - , - ,,2189.773,727,114730.9289115
1995-07-27 00:00:00,750.49,1107,,96.446219, - , - ,,935.101,715,115052.9019995
1995-07-28 00:00:00,747.71,1103.98,,43.516568, - , - ,,878.614,659,114733.31437725
1995-07-31 00:00:00,744.45,1097.77,,38.94144875, - , - ,,492.754,633,114438.4865075
1995-08-01 00:00:00,746.89,1103.09,,33.741832, - , - ,,848.239,723,114770.48553
1995-08-02 00:00:00,747.08,1102.96,,125.96896265, - , - ,,1706.468,896,117554.82706875
1995-08-03 00:00:00,748.21,1107.5,,72.61161725, - , - ,,1663.692,790,117664.113594
1995-08-04 00:00:00,752.75,1116.84,,52.96777275, - , - ,,1132.642,875,118341.33604925
1995-08-07 00:00:00,752.7,1114.45,,36.56631875, - , - ,,821.68,715,118254.88927075
1995-08-08 00:00:00,751.23,1113.02,,30.23955075, - , - ,,506.463,504,117994.2660515
1995-08-09 00:00:00,754.79,1124.43,,105.8146645, - , - ,,1261.369,711,118518.99612125
1995-08-11 00:00:00,754.78,1123.2,,32.248256, - , - ,,958.306,630,118562.86465425
1995-08-14 00:00:00,754.47,1124.67,,37.789855, - , - ,,813.875,600,118492.33267575
1995-08-15 00:00:00,753.7,1123.52,,19.06297175, - , - ,,1163.359,765,118381.568165
1995-08-16 00:00:00,751.8,1121.74,,71.13820975, - , - ,,808.798,893,118121.6100255
1995-08-17 00:00:00,748.92,1114.64,,81.94009475, - , - ,,899.682,841,117685.38749375
1995-08-18 00:00:00,748.32,1111.95,,50.777687, - , - ,,2246.128,934,117544.537651
1995-08-21 00:00:00,748.26,1112.28,,92.287849, - , - ,,1505.326,927,117617.981822
1995-08-22 00:00:00,747.26,1112.9,,151.998857, - , - ,,1725.699,837,117619.332067
1995-08-23 00:00:00,747.11,1111.07,,34.44599525, - , - ,,419.938,540,117550.310791
1995-08-24 00:00:00,746.39,1110.24,,11.16147125, - , - ,,323.239,517,117442.248623
1995-08-25 00:00:00,744.85,1106.21,,37.258841, - , - ,,796.577,560,117134.88389675
1995-08-28 00:00:00,742.22,1102.6,,12.56470725, - , - ,,458.934,557,116688.1326675
1995-08-29 00:00:00,736.47,1093.8,,64.4863855, - , - ,,995.923,1033,115971.9340285
1995-08-30 00:00:00,727.46,1072.71,,83.33673375, - , - ,,1586.865,807,114624.92759625
1995-08-31 00:00:00,721.09,1060.61,,30.0982395, - , - ,,610.485,703,113561.458718
1995-09-01 00:00:00,718.61,1062.27,,33.86388525, - , - ,,1119.438,832,113119.91812925
1995-09-04 00:00:00,710.75,1049.63,,17.9185605, - , - ,,592.19,685,112304.924978
1995-09-05 00:00:00,702.41,1038.91,,36.0695165, - , - ,,1249.548,805,110995.91084575
1995-09-06 00:00:00,694.85,1026.18,,31.938687, - , - ,,2016.481,861,109742.6250775
1995-09-07 00:00:00,686.13,1013.88,,22.536011, - , - ,,1076.359,880,108374.1671525
1995-09-11 00:00:00,680.38,1001.43,,12.84406925, - , - ,,375.843,528,107471.3222435
1995-09-12 00:00:00,671.7,987.44,,29.0825505, - , - ,,1168.181,698,106045.2340975
1995-09-13 00:00:00,666.58,975.11,,53.9635365, - , - ,,1080.379,586,105081.357461
1995-09-14 00:00:00,668.94,974.88,,30.285833, - , - ,,2752.027,590,105209.90395375
1995-09-15 00:00:00,676.82,985.74,,25.6260425, - , - ,,674.749,734,106445.1005315
1995-09-18 00:00:00,677.44,989.13,,23.3780805, - , - ,,487.457,432,106648.3009055
1995-09-19 00:00:00,675.47,987.15,,12.8525905, - , - ,,543.185,507,106346.551331
1995-09-20 00:00:00,674.18,983.83,,18.315194, - , - ,,595.976,449,106109.3978945
1995-09-21 00:00:00,667.79,973.36,,56.454528, - , - ,,858.981,501,105203.072594
1995-09-22 00:00:00,665.29,972.64,,28.5422405, - , - ,,573.815,459,104750.90433675
1995-09-25 00:00:00,660.34,963.74,,12.44325075, - , - ,,307.957,425,103971.1687135
1995-09-27 00:00:00,657.74,961.02,,9.251407, - , - ,,410.13,491,103422.7856095
1995-09-28 00:00:00,652.96,954.8,,32.47588425, - , - ,,1232.118,689,102670.195955
1995-09-29 00:00:00,654.83,964,,65.310432, - , - ,,1133.379,496,102970.76690175
1995-10-02 00:00:00,653.1,960.26,,7.780292, - , - ,,275.448,323,102618.48412225
1995-10-03 00:00:00,651.59,961.65,,18.6933595, - , - ,,989.632,507,102547.3657285
1995-10-04 00:00:00,649.2,958.36,,15.33441275, - , - ,,682.66,501,102178.60819875
1995-10-05 00:00:00,650.16,963.5,,11.48638725, - , - ,,514.78,465,102335.33759425
1995-10-06 00:00:00,648.25,961.3,,19.944362, - , - ,,665.01,529,101987.12764775
1995-10-09 00:00:00,645.19,955.06,,12.79928, - , - ,,627.115,562,101509.27537725
1995-10-10 00:00:00,638.48,945.25,,16.6337955, - , - ,,581.426,585,100451.36721575
1995-10-11 00:00:00,639.61,949.65,,29.8629425, - , - ,,1206.165,508,100630.28854925
1995-10-12 00:00:00,637.62,951.49,,12.06513875, - , - ,,521.138,545,99991.14616675
1995-10-13 00:00:00,636.91,950.71,,30.53959, - , - ,,1075.074,492,99884.4974255
1995-10-16 00:00:00,637.01,951.25,,17.103433, - , - ,,1082.924,347,99910.12115475
1995-10-17 00:00:00,637.25,954.09,,20.6494885, - , - ,,667.909,341,99961.27063325
1995-10-18 00:00:00,636.58,955.54,,15.9516235, - , - ,,404.77,386,99860.34696175
1995-10-19 00:00:00,637.51,956.65,,24.17471775, - , - ,,667.909,341,100004.55392375
1995-10-23 00:00:00,631.77,945.96,,22.48166025, - , - ,,446.099,223,99107.1946825
1995-10-24 00:00:00,630.93,943.23,,21.1760785, - , - ,,1813.63,282,98974.83865325
1995-10-25 00:00:00,632.44,949.91,,12.3988425, - , - ,,243.441,299,99295.6999115
1995-10-26 00:00:00,637.35,956.58,,31.537323, - , - ,,837.286,519,100070.91746725
1995-10-27 00:00:00,649.47,973.03,,22.41853525, - , - ,,1088.721,861,102094.20665425
1995-10-31 00:00:00,655.16,983.91,,19.453195, - , - ,,2538.538,809,102888.49719325
1995-11-01 00:00:00,652.96,982.34,,13.166297, - , - ,,638.394,795,102547.7759735
1995-11-02 00:00:00,654.37,985.26,,13.39298, - , - ,,1047.304,555,102767.98677175
1995-11-03 00:00:00,652.82,977.25,,65.151962, - , - ,,908.176,508,102525.419875
1995-11-07 00:00:00,652.39,977.97,,13.077555, - , - ,,651.572,465,102457.98293975
1995-11-08 00:00:00,655.37,982.75,,17.250795, - , - ,,1278.411,618,102928.914417
1995-11-09 00:00:00,662.11,991.52,,29.056208, - , - ,,1305.069,1024,103973.060204
1995-11-10 00:00:00,667.87,994.99,,19.65604025, - , - ,,1102.456,1049,104872.467428
1995-11-13 00:00:00,669.23,994.63,,10.8194865, - , - ,,635.053,691,105085.5388315
1995-11-14 00:00:00,663.7,983.18,,31.2083285, - , - ,,1331.522,723,104223.599896
1995-11-15 00:00:00,659.26,978.58,,30.18166675, - , - ,,1115.824,635,103533.60751525
1995-11-16 00:00:00,657.37,972.77,,7.6261065, - , - ,,278.484,550,103357.6671845
1995-11-17 00:00:00,656.39,971.88,,32.82859725, - , - ,,410.331,659,103208.900976
1995-11-20 00:00:00,654.93,967.57,,24.887386, - , - ,,328.827,355,102983.0049365
1995-11-21 00:00:00,653.68,966.12,,63.224437, - , - ,,656.017,455,102778.985119
1995-11-22 00:00:00,653.71,965.02,,73.693883, - , - ,,580.992,398,102792.46398075
1995-11-23 00:00:00,651.95,961.18,,42.62103375, - , - ,,905.568,514,103099.99859025
1995-11-24 00:00:00,652.48,961.7,,38.48012825, - , - ,,1177.691,526,103182.29758925
1995-11-27 00:00:00,652.73,961.36,,92.5091075, - , - ,,6841.743,437,103215.82530675
1995-11-28 00:00:00,649.62,950.18,,23.2433365, - , - ,,838.717,454,102718.27994475
1995-11-29 00:00:00,649.96,949.5,,90.191983, - , - ,,920.149,586,103158.82625775
1995-11-30 00:00:00,655.87,964.56,,57.314947, - , - ,,1192.719,515,104098.08194875
1995-12-01 00:00:00,654.65,961.65,,41.306842, - , - ,,3017.025,453,103904.35559725
1995-12-04 00:00:00,654.86,963.42,,24.925163, - , - ,,438.996,318,103944.2370165
1995-12-05 00:00:00,655.65,968.8,,50.3873755, - , - ,,916.638,420,104069.43144025
1995-12-07 00:00:00,655.22,966.19,,85.600325, - , - ,,2982.55,373,103991.55782225
1995-12-08 00:00:00,659.57,980.46,,360.5207145, - , - ,,2107.327,395,104695.7625105
1995-12-11 00:00:00,659.26,979.55,,17.539141, - , - ,,1061.877,475,104648.11553925
1995-12-12 00:00:00,664.69,995.49,,101.8556345, - , - ,,3125.863,645,104949.9808035
1995-12-13 00:00:00,667.27,1002.13,,123.654807, - , - ,,21375.383,545,105404.1024575
1995-12-14 00:00:00,674.2,1016.22,,30.3099445, - , - ,,2180.381,537,106719.176969
1995-12-15 00:00:00,677.14,1020.92,,22.51526575, - , - ,,359.251,461,107189.78938075
1995-12-18 00:00:00,671.09,1003.89,,40.823117, - , - ,,717.478,441,106401.90899025
1995-12-19 00:00:00,664.8,988.28,,13.33747975, - , - ,,261.091,359,105380.74199025
1995-12-20 00:00:00,662.42,987,,25.99466375, - , - ,,620.189,443,105008.10694525
1995-12-21 00:00:00,661.76,984.39,,36.905096, - , - ,,505.115,393,105200.957442
1995-12-22 00:00:00,659.55,979.39,,55.99281625, - , - ,,2318.568,329,104466.77071725
1995-12-27 00:00:00,659.8,981.18,,12.354225, - , - ,,348.748,148,104494.31095075
1995-12-28 00:00:00,661.2,984.67,,27.1558075, - , - ,,455.352,348,104531.8290795
1995-12-29 00:00:00,663.73,990.53,,34.7174545, - , - ,,236.929,259,104920.835501
1996-01-02 00:00:00,662.7,992.4,,6.508022, - , - ,,862.777,276,104818.12022275
1996-01-03 00:00:00,662.54,992.7,,85.25451025, - , - ,,642.431,350,104748.59651625
1996-01-04 00:00:00,660.88,988.67,,266.06054225, - , - ,,951.791,318,104677.0913765
1996-01-08 00:00:00,660.18,990.05,,116.7255255, - , - ,,1555.682,501,104592.47962425
1996-01-09 00:00:00,662.31,998.56,,135.46793575, - , - ,,1727.955,445,104932.203753
1996-01-10 00:00:00,662.55,999.84,,51.98409725, - , - ,,3856.03,445,105008.15965525
1996-01-11 00:00:00,664.28,1002.68,,25.6388725, - , - ,,637.704,447,105286.533686
1996-01-12 00:00:00,666.01,1007.55,,31.853501, - , - ,,473.179,307,104805.002475
1996-01-16 00:00:00,665.78,1009.03,,151.882769, - , - ,,582.72,335,104747.965881
1996-01-17 00:00:00,664.26,1008.75,,24.459017, - , - ,,333.343,374,104503.48416375
1996-01-18 00:00:00,663.27,1007.09,,13.6393955, - , - ,,479.806,389,104344.0011155
1996-01-19 00:00:00,663.57,1009.76,,74.4464155, - , - ,,673.415,339,104345.02695625
1996-01-22 00:00:00,666.64,1021.35,,35.742654, - , - ,,454.579,380,104956.44586125
1996-01-23 00:00:00,663.67,1014.35,,11.10232025, - , - ,,665.712,397,104480.506171
1996-01-24 00:00:00,661.41,1009.9,,29.95599925, - , - ,,4872.459,492,101303.5553795
1996-01-25 00:00:00,660.44,1009.65,,19.37423225, - , - ,,495.166,410,101012.19071275
1996-01-26 00:00:00,661.14,1012.87,,31.313023, - , - ,,723.114,381,101086.83393475
1996-01-29 00:00:00,664.45,1024.28,,32.48667825, - , - ,,1118.373,324,101548.5669215
1996-01-30 00:00:00,667.75,1034.59,,35.29043375, - , - ,,1350.397,457,102121.78293625
1996-01-31 00:00:00,666.6,1031.59,,19.818593, - , - ,,205.015,191,101857.64268625
1996-02-01 00:00:00,665.89,1031.52,,40.176031, - , - ,,2612.613,99,101798.24212875
1996-02-02 00:00:00,665.6,1033.54,,16.98638, - , - ,,761.04,222,101695.15878225
1996-02-06 00:00:00,661.63,1025.13,,23.8646255, - , - ,,705.008,247,101046.96504075
1996-02-07 00:00:00,658.96,1021.51,,89.52664775, - , - ,,882.056,362,100684.569157
1996-02-08 00:00:00,655.34,1009.98,,226.13598725, - , - ,,1294.163,427,100400.67087975
1996-02-09 00:00:00,657.42,1019.67,,23.79098725, - , - ,,781.077,370,100627.31396575
1996-02-12 00:00:00,657.76,1022.82,,57.3731865, - , - ,,1505.036,434,100738.84217325
1996-02-13 00:00:00,657.21,1025.22,,36.344997, - , - ,,2135.947,431,100623.554497
1996-02-14 00:00:00,657.96,1027.53,,25.1868985, - , - ,,411.033,420,100733.4035205
1996-02-15 00:00:00,660.67,1035.24,,53.43096875, - , - ,,552.547,389,101086.2432165
1996-02-16 00:00:00,660.22,1032.64,,55.450032, - , - ,,904.521,501,100769.62877975
1996-02-19 00:00:00,657.25,1024.46,,7.518371, - , - ,,351.374,351,100413.03643725
1996-02-20 00:00:00,655.33,1020.7,,28.628929, - , - ,,356.659,285,100119.17747
1996-02-21 00:00:00,656.04,1019.87,,13.608706, - , - ,,726.445,196,100189.9021025
1996-02-22 00:00:00,657.34,1027.85,,49.9177655, - , - ,,429.939,356,100436.1249985
1996-02-23 00:00:00,660.03,1032.56,,21.1716385, - , - ,,620.131,450,100857.86843875
1996-02-26 00:00:00,662.22,1037.95,,47.79814125, - , - ,,1435.927,507,101219.85988375
1996-02-27 00:00:00,662.07,1037.79,,11.4603725, - , - ,,279.312,481,101142.70086025
1996-02-28 00:00:00,666.89,1051.39,,43.55227025, - , - ,,701.717,468,101880.79952
1996-02-29 00:00:00,671.02,1056.31,,36.112877, - , - ,,870.479,720,102583.3352855
1996-03-01 00:00:00,676.55,1069.52,,39.289623, - , - ,,1097.687,588,103400.78972875
1996-03-05 00:00:00,679.21,1077.21,,45.686902, - , - ,,2056.829,489,103795.83021
1996-03-06 00:00:00,685.37,1089.55,,35.6144555, - , - ,,616.259,458,105858.30939375
1996-03-07 00:00:00,692.72,1101.62,,77.976847, - , - ,,874.786,697,107282.05470775
1996-03-08 00:00:00,703.91,1120.55,,66.5735285, - , - ,,1775.776,1046,109085.98344775
1996-03-11 00:00:00,708.2,1128.99,,66.886574, - , - ,,1854.2,1152,109784.21346425
1996-03-12 00:00:00,702.63,1125.95,,100.9608495, - , - ,,1716.878,857,108859.69319
1996-03-13 00:00:00,705.06,1130.21,,78.6057595, - , - ,,2132.782,699,109244.3120195
1996-03-14 00:00:00,706.79,1136.17,,56.49652125, - , - ,,1880.776,515,109523.58403125
1996-03-15 00:00:00,708.91,1137.73,,80.180563, - , - ,,1240.46,420,109864.09483
1996-03-18 00:00:00,707.83,1135.58,,28.15160725, - , - ,,566.849,384,109745.5119235
1996-03-19 00:00:00,703.9,1125.54,,48.7329595, - , - ,,1852.017,490,112010.1683335
1996-03-20 00:00:00,699.78,1114.92,,17.033483, - , - ,,771.813,403,110039.83014975
1996-03-21 00:00:00,690.37,1093.87,,49.699905, - , - ,,927.491,479,108499.745537
1996-03-22 00:00:00,688.14,1090.32,,39.7474395, - , - ,,1892.735,381,108087.7739305
1996-03-25 00:00:00,684.16,1078.48,,9.80152125, - , - ,,427.491,312,107493.67606425
1996-03-26 00:00:00,681.67,1073.41,,12.08409, - , - ,,468.988,298,107177.031073
1996-03-27 00:00:00,678.74,1065.84,,33.80857975, - , - ,,599.308,418,106794.11776575
1996-03-28 00:00:00,677.21,1062.16,,9.7513945, - , - ,,355.476,451,106735.1777515
1996-03-29 00:00:00,677.17,1062.33,,43.8060855, - , - ,,507.799,447,106682.00322975
