Total Return Indices - Daily,,,,,,,,,,,,,,,,,,,,,,,,
,ASTRI,MTRI,S&P SL 20 TRI ,TRIBFI,TRIBFT,TRIC&P,TRIC&E,TRIDIV,TRIF&T,TRIHLT,TRIH&T,TRIINV,TRIIT,TRIL&P,TRIMFG,TRIMTR,TRIOIL,TRIPLT,TRIP&E,TRISRV,TRIS&S,TRITLE,TRITRD,
2014-10-31 00:00:00,9594,-,5292.82,25512.72,33673.98,10847.57,5617.57,2472.92,1481.75,1148.56,4143.9,23198.98,101.31,1036.21,6076.7,26394.49,134256.68,1246.56,223.37,45962.74,25276.63,276.07,19571.33,
2014-11-03 00:00:00,9628.49,-,5315.23,25644.43,33682.18,10909.37,5670.87,2489.29,1481.75,1151.21,4141.81,23285.45,100.64,1047.1,6116.75,26645.76,134146.82,1240.85,228.03,46004.97,25291.9,275.94,19514.62,
2014-11-04 00:00:00,9586.25,-,5291.36,25599.17,33500.39,10808.84,5635.66,2465.53,1476.05,1130.24,4142.1,23498.03,99.98,1036.21,6110.22,26682.9,134869.6,1255.84,228.73,45864.82,25432.75,272.16,19291.68,
2014-11-05 00:00:00,9636.44,-,5311.89,25776.7,33510.97,10956.61,5808.88,2474.58,1461.62,1147.72,4139.52,24070.98,100.64,1036.38,6151.14,26757.27,135131.01,1247.93,242.16,45904.2,26327.76,273.33,19263.49,
2014-11-07 00:00:00,9714.03,-,5349.44,25827.28,33833.65,11051.61,6049.44,2499.03,1455.14,1168.86,4139.72,24232.58,102.64,1050.95,6244.09,26426.32,135714.5,1233.86,251.9,45488.87,25873.09,276.85,20149.7,
2014-11-10 00:00:00,9697.52,-,5339.82,25731.69,33893.04,10966.62,5961.55,2497.35,1440.91,1146.63,4141.69,24133.27,99.43,1065.72,6254.25,26579.72,135714.5,1225.85,250.21,45457.8,25873.09,274.9,20054.01,
2014-11-11 00:00:00,9709.9,-,5338.69,25769.42,33876.98,10922.26,5944.32,2493.7,1446.32,1156.05,4137.25,24304.49,100.77,1094.56,6298.58,26617.78,135948.68,1223.24,251.69,45623.16,25478.76,276.08,20038.7,
2014-11-12 00:00:00,9787.91,-,5367.44,26134.03,34028.86,11202.47,6236.97,2502.27,1456.42,1163.57,4139.04,24484.52,100.64,1108.4,6419.36,26506.32,135714.5,1233.1,261.62,45971.45,25621.25,275.42,20194.53,
2014-11-13 00:00:00,9801.38,-,5376.88,26249.33,33943.44,11061.43,6504.09,2499.26,1424.56,1157.9,4136.31,24613.75,99.98,1098.74,6498.57,26709.86,135471.97,1226.44,259.23,45276.86,25929.68,276.08,20459.73,
2014-11-14 00:00:00,9832.48,-,5395.39,26433.59,33982.6,10957.73,6681.32,2504.34,1431.74,1147.68,4145.97,24778.82,99.98,1090.9,6547.13,26255.14,134678.75,1227.21,258.13,45579.12,26086.33,276.85,20906.89,
2014-11-17 00:00:00,9862.51,-,5413.9,26593.33,33941.25,11053.6,6982.68,2505.16,1431.64,1146.57,4141.51,24689.97,102.65,1084.41,6554.93,26370.52,134999.02,1226.69,248.03,45769.44,27071.53,283.9,21031.55,
2014-11-18 00:00:00,9902.58,-,5460.94,26663.46,33970.61,11055.51,6899.94,2527.24,1441.59,1141.08,4143.04,24831.52,99.3,1075.02,6546.92,25939.48,135102.1,1220.06,248.1,45880.32,25923.16,294.46,20920.63,
2014-11-19 00:00:00,9872.23,-,5440.08,26702.27,33875.7,11028.57,6830.7,2506.22,1422.62,1139.01,4131.6,24488.48,97.42,1073.49,6530.43,25799.52,138036.23,1226.56,242.1,45796.33,26550.24,291.6,20560.82,
2014-11-20 00:00:00,9879.09,-,5442.84,26740.46,33828.58,11053.86,6830.71,2514,1407.64,1124.54,4131.1,24359.78,98.09,1065.61,6562.17,26266.52,136985.97,1227.22,247.03,45784.83,26358.02,290.94,20855.39,
2014-11-21 00:00:00,9710.43,-,5360.8,26094.95,33533.97,10819.56,6622.38,2476.55,1377.5,1097.23,4109.27,23767.53,96.09,1032.56,6345.45,26125.68,138968.44,1198.8,241.78,45067.78,26405.56,281.42,20250.11,
2014-11-24 00:00:00,9492.87,-,5253.89,25427.06,32945.71,10598.99,6318.06,2403.97,1347.88,1071.72,4049.06,23032.35,91.4,1004.71,6179.52,25344.19,140462.97,1152.97,233.8,42203.23,25482.49,277.12,19757.83,
2014-11-25 00:00:00,9498.68,-,5264.14,25520.76,32951.02,10657.68,6401.73,2398.88,1360.71,1076.45,4050.62,23009.65,93.95,1004.69,6203.04,25859.64,139144.31,1175.38,234.48,43957.98,25231.99,274.52,19627.1,
2014-11-26 00:00:00,9420.59,-,5236.79,25182.05,32939.7,10617.05,6307.16,2388.35,1335.29,1054.94,4032.26,22530.46,91.28,985.56,6104.15,25449.28,133163.13,1142.74,227.83,43457.67,25108.22,280,19497.41,
2014-11-27 00:00:00,9336.83,-,5174.92,24668.18,32861.77,10376.48,6100.5,2373.74,1285.49,1050.18,4003.19,22220.68,85.38,963.68,5992.24,25473.05,141406.3,1127.56,226.39,42654.34,24937.39,275.57,19210.84,
2014-11-28 00:00:00,9386.71,-,5167.08,24778.98,32973.93,10512.97,6233.8,2373.48,1332.94,1067.05,4029.18,22733.07,93.41,964.35,6025.78,25744.24,142876.67,1133.78,232.02,43033.87,25357.01,276.22,19576.09,
2014-12-01 00:00:00,9546.65,-,5257.57,25435.31,33046.07,10733.41,6373.09,2415.73,1354.28,1093.85,4075.66,23471.8,97.42,991.62,6235.75,25517.3,142876.67,1161.98,241.13,44856.95,25357.01,280,19889.94,
2014-12-02 00:00:00,9487.47,-,5237.35,25288.74,32869.26,10623.28,6364.6,2407.21,1374.54,1099.81,4068.07,23145.14,99.3,985.79,6229.02,25647.31,138432.26,1163.28,239.97,44922.53,25449.93,273.35,19980.74,
2014-12-03 00:00:00,9545,-,5291.73,25529.74,32795.15,10664.84,6346.18,2440.39,1359.33,1095.73,4083.11,23087.42,96.09,1020.56,6314.36,25590.72,134013.76,1173.79,240.32,44812.32,25545.41,278.69,20011.1,
2014-12-04 00:00:00,9519.26,-,5278.22,25440.92,32778.98,10717.63,6303.47,2420.6,1357.15,1088.32,4078.36,23056.46,96.63,991.56,6328.32,25509.88,137534.63,1169.25,236.09,44810.63,25315.75,278.56,19915.87,
2014-12-05 00:00:00,9498.44,-,5284.76,25363.37,32668.92,10586.68,6300.88,2423.54,1335.02,1086.24,4068.53,22864.43,95.96,986.87,6355.97,25475.85,137534.63,1174.7,233.57,44969.48,25467.69,276.48,19825.13,
2014-12-08 00:00:00,9501.93,-,5285.26,25473.73,32696.79,10508.23,6264.79,2402.26,1350.76,1073.74,4046.63,22763.29,95.96,1000.49,6388.64,25107.14,135973.99,1154.57,233.26,44794.61,25343.2,285.99,19704.43,
2014-12-09 00:00:00,9471.06,-,5290.96,25508.4,32209.19,10535.3,6272.13,2404.47,1313.2,1073.24,4037.14,22901.3,96.63,1007.23,6394.49,25247.31,133814.31,1140.69,235.06,44794.72,25773.28,283.39,19805.67,
2014-12-10 00:00:00,9518.8,-,5316.62,25534.48,32230.14,10576.46,6287.58,2439.66,1333.67,1073.77,4068.16,23016.3,94.08,1009.41,6447.94,25341.81,134514.49,1145.5,238.12,42958.58,25829.87,282.61,20085.23,
2014-12-11 00:00:00,9505.46,-,5319.68,25480.13,32209.68,10571.35,6280.59,2440.2,1310.33,1069.41,4053.43,23148.12,94.62,1004.96,6456.22,25072.18,135051.29,1141.13,236.16,43109.3,25759.13,281.82,20083.57,
2014-12-12 00:00:00,9496.38,-,5309.5,25520.37,32128.91,10591.28,6261.69,2430.98,1310.15,1075.06,4055.37,22977.9,93.95,1007.96,6438.03,25214.05,134267.52,1145.1,238.55,44392.3,25844.59,281.04,20004,
2014-12-15 00:00:00,9488.39,-,5302.3,25518.19,32115.31,10656.03,6244.24,2420.4,1290.24,1079.1,4061.19,22858.21,93.95,1000.92,6440.79,25215.97,135530.47,1155,235.51,44548.7,25505.97,281.04,19805.1,
2014-12-16 00:00:00,9479.62,-,5299.5,25536.99,32178.34,10519.36,6236.34,2404.18,1323.47,1066.43,4052.15,22959.09,94.62,1007.05,6426.24,25427.99,135530.47,1156.67,236.25,44548.7,25505.97,281.17,19975.7,
2014-12-17 00:00:00,9448.35,-,5276.24,25469.52,31998.11,10611.91,6200.49,2395.02,1316.42,1064.08,4049.44,22851.73,94.62,1003.5,6427.89,25236.81,134661.48,1155.95,235.28,44417.54,25999.42,279.86,19931.71,
2014-12-18 00:00:00,9488.75,-,5301.62,25471.35,32283.72,10552.6,6196.9,2406.64,1295.71,1063.95,4045.5,22848.61,95.29,991.75,6453.45,25844.43,134779.91,1151.26,235.91,44141.45,25999.42,287.94,19867.87,
2014-12-19 00:00:00,9517.74,-,5293.41,25477.52,32137.92,10578.52,6240.16,2428.33,1302.19,1063.95,4054.44,23095.2,94.62,999.65,6487.3,25828.79,135806.84,1157.03,238.23,44585.47,26084.38,290.15,20011.49,
2014-12-22 00:00:00,9516.38,-,5294.48,25502.94,32157.56,10483.94,6190.9,2423.24,1319.43,1064.32,4050.24,23131.9,96.63,1007.01,6489.57,26140.48,135616.28,1160.61,237.73,44766.82,26085.69,290.15,19913.17,
2014-12-23 00:00:00,9499.3,-,5297.19,25507.22,32222.78,10579.09,5969.11,2418.76,1323.78,1056.14,4052.43,22936.85,95.96,995.73,6459.68,26060.21,136109.81,1150.07,237.44,44766.82,26085.69,287.67,19742.71,
2014-12-24 00:00:00,9532.37,-,5305.77,25611.45,32331.11,10537.64,6050.05,2426.47,1337.05,1064.49,4054.85,23038.39,92.74,1012.35,6493.49,26088.8,136109.81,1153.88,237.6,45050.98,25715.09,288.59,19770.3,
2014-12-26 00:00:00,9592.45,-,5324.57,25724.11,32779.04,10650.59,6149.7,2425.82,1350.46,1067.93,4079.75,23278.02,95.96,1022,6519.41,26097.68,137101.73,1167.1,240.07,44707.5,25715.09,291.06,19982.77,
2014-12-29 00:00:00,9564.31,-,5320.18,25570.01,33071.81,10674.12,6091.03,2417.58,1354.14,1057.48,4070.97,23371.52,94.62,1011.55,6519.63,25616.73,137101.73,1159.37,239.5,44276.09,25682.14,284.94,19884.43,
2014-12-30 00:00:00,9569.22,-,5327.73,25665.73,32995.15,10635.96,5909.11,2424.76,1304.04,1073.48,4065.6,23065.89,95.29,1014.3,6500.91,25559.34,136109.81,1160.33,240.76,44705.44,25861.91,287.42,19859.71,
2014-12-31 00:00:00,9579.23,-,5331.05,25806.27,32982.12,10514.37,5773.73,2428.09,1319.84,1075.24,4053.78,23135.64,94.08,1009.96,6556.41,25654.76,136063.13,1176.47,241.86,44598.43,25732.78,285.99,19880.35,
2015-01-02 00:00:00,9644.11,-,5358.63,26050.31,33151.98,10558.22,5810.07,2435.91,1336.25,1081.27,4083.14,23620.77,93.95,1022.72,6596.01,25672.09,136109.81,1160.7,246.92,44970.38,26478.58,288.59,20099.76,
2015-01-06 00:00:00,9738.27,-,5404.4,26586.66,33322.6,10634.19,6059.78,2440.26,1369.7,1093.17,4097.58,23888.25,95.96,1037.47,6689.34,25648.27,135007.39,1178.99,252.61,45419.39,27260.26,290.8,20160.66,
2015-01-07 00:00:00,9762.4,-,5409.23,26667.31,33349.74,10683.46,6146.53,2445.57,1346.83,1092.84,4109.44,23737.71,98.64,1039.84,6730.82,25827.5,135240.78,1185.19,255.39,45094.08,27260.26,290.67,20150.66,
2015-01-08 00:00:00,9839.93,-,5457.28,26997.35,33310.97,10967.76,6094.71,2461.12,1401.23,1106.11,4133.68,24159.24,99.3,1044.65,6838.35,25877.46,136763.31,1188.77,259.07,45213.81,27570,294.58,20336.67,
2015-01-09 00:00:00,9981.96,-,5570.09,27449.08,34019.8,11057.1,5961.96,2495.14,1415.74,1106.2,4160.18,24511.2,99.97,1060.79,7039.56,26576.68,137340.31,1203.16,254,45571.63,27294.83,301.22,20585.61,
2015-01-12 00:00:00,9930.64,-,5555.87,27379.83,34172.45,10722.76,5598.29,2463.59,1389.13,1108.3,4143.82,24185.82,97.97,1043.99,7023.61,25906.96,138133.84,1194.51,243.57,45006.75,27102.79,301.88,20976.67,
2015-01-13 00:00:00,9908.53,-,5561.93,27308.39,34348.52,10800.01,5588.38,2450.94,1366.73,1102.55,4123.58,23851.48,97.3,1046.01,7055.74,25866.49,137249.29,1188.97,243.16,45170.67,27102.79,300.06,20463.74,
2015-01-16 00:00:00,9861.31,-,5538.92,27183.07,34060.56,10625.34,5569.29,2436.41,1366.73,1094.76,4116.49,23978.6,96.63,1047.02,7025.23,25874.3,137446.09,1184.44,237.04,44881.11,27533.62,300.45,20209.75,
2015-01-19 00:00:00,9668.14,-,5398.2,26463.78,33638.18,10554.65,5143.71,2393.29,1346.49,1079.48,4079.46,23167.19,93.41,1026.57,6847.02,25751.03,136462.03,1156.56,226.42,44132.63,27533.62,294.59,19858.37,
2015-01-20 00:00:00,9670.53,-,5389.61,26545.35,33815.73,10658.74,5191.55,2371.24,1326.04,1077.42,4077.71,23212.04,93.95,1036.62,6851.13,25699.41,135767.41,1157.27,229.43,44132.63,27109.6,294.59,19766.72,
2015-01-21 00:00:00,9612.66,-,5350.67,26447.41,33788.94,10558.85,5172.22,2334.67,1327.54,1062.51,4072.37,22978.6,92.07,1027.3,6774.31,25668.92,135456.75,1152.48,230.23,44400.42,27226.83,291.46,19771.92,
2015-01-22 00:00:00,9619.47,-,5356.1,26357.67,34127.83,10485.16,5194.91,2313.07,1348.97,1050.74,4062.28,22912.07,92.61,1011.04,6745.91,25455.62,142255.83,1156.27,237.86,43060.69,27066.13,291.85,19514.23,
2015-01-23 00:00:00,9550.21,-,5323.08,26350.13,33987.66,10340.88,5085.76,2280.67,1356.5,1047.79,4022.36,22616.48,90.73,1019.69,6729.62,25299.66,137499.32,1147.48,232.53,45025.3,26862.36,290.03,19580.37,
2015-01-26 00:00:00,9601.98,-,5346.37,26306.85,34215.56,10442.45,5152.88,2317.12,1347.98,1046.29,4050.71,22685.18,89.4,1023.41,6776.67,25339.81,137295.26,1149.67,233.33,45025.3,27003.28,290.94,19579.81,
2015-01-27 00:00:00,9669.69,-,5390.34,26460.92,34430.11,10398.22,5159.73,2353.34,1326.24,1049.98,4066.55,23069.27,90.73,1028.55,6836.2,25639.81,138141.95,1156.27,233.97,44927.31,27003.28,290.94,19638.93,
2015-01-28 00:00:00,9705.96,-,5407.69,26763.85,34639.64,10514.97,5098.73,2359.64,1355.56,1066.15,4037.92,23372.27,90.73,1039.82,6863.51,25638.31,135623.71,1174.06,234.06,44969.81,27128.51,290.68,19722.88,
2015-01-29 00:00:00,9681.31,-,5395.92,26771.32,34586.26,10536.2,5116.35,2329.51,1359.08,1056.04,4048.99,23320.98,90.73,1036.86,6860.45,25504.49,133894.98,1175.8,234.2,44835.38,27129.08,292.24,19742.14,
2015-01-30 00:00:00,9423.47,-,5170.85,25790.47,33858.63,10503.69,4951.34,2267.04,1355.44,1046.76,4034.83,22799.07,91.28,1016.88,6697.96,25147.25,132027.84,1163.75,232.03,44800.41,27356.5,269.94,19313.09,
2015-02-02 00:00:00,9187.24,-,4991.71,25040.58,32963.07,10290.6,4941.25,2176.76,1294.96,1019.51,3996.28,22611.16,87.39,992.74,6602.29,25035.42,132036.26,1151.52,229.9,42247.49,27349.55,260.29,18949.57,
2015-02-05 00:00:00,9249.25,-,5029.14,25249.51,32914.59,10422.93,5124.86,2186.55,1296.47,1029.91,4008.72,22748.91,87.39,1002.9,6662.71,25004.39,130554.22,1152.13,231.22,43460.13,27349.55,270.72,19014.89,
2015-02-06 00:00:00,9400.76,-,5166.53,25809.7,33398.19,10525.27,5186.28,2245.69,1361.6,1044.9,4032.87,23048.54,90.73,1017.74,6770.85,25356.05,132767.6,1156.3,239.8,45621.57,28178.69,266.04,19460,
2015-02-09 00:00:00,9447.61,-,5198.47,25989.34,33771.15,10525.07,5072.3,2250.67,1329.6,1042.05,4030.07,22931.12,90.06,1016.19,6748.39,25133.58,137680.96,1152.65,239.95,45472.01,28174.61,268.12,19376.85,
2015-02-10 00:00:00,9587.1,-,5313.56,26567.84,34466.06,10500.9,5111.7,2292.87,1341.82,1046.76,4037.68,23066.7,89.4,1019.26,6846.76,25177.53,137740.05,1160.3,241.08,45684.06,26544.53,271,19765.74,
2015-02-11 00:00:00,9659.36,-,5375.19,27043.4,34359.34,10507.5,5174.72,2305.18,1371.58,1055.38,4036.53,23356.61,90.73,1017.44,6922.48,25104.34,136759.8,1162.77,245.68,45365.05,26544.53,278.03,19683.29,
2015-02-12 00:00:00,9622.58,-,5374.36,27010.54,34005.5,10482.69,5198.58,2289.82,1333.17,1057.91,4031.43,23190.86,90.73,1013.41,6893.88,25103.94,139653.86,1165.46,231.84,46623.8,26709.24,279.07,19735.49,
2015-02-13 00:00:00,9628,-,5370.99,27091.45,34157.83,10553.3,5198.46,2286.73,1352.9,1050.13,4042.52,23196.44,97.97,1017.68,6919.21,25065.34,137594.61,1159.31,229.16,46690.17,28103.18,275.68,20028.85,
2015-02-16 00:00:00,9582.38,-,5325.18,27126.73,33942.21,10600.25,5144.31,2269.17,1356.12,1039.16,4033.81,22943.33,94.08,1012.36,6868.16,25666.37,135410.62,1154.01,229.21,45984.74,28355.71,272.17,19800.23,
2015-02-18 00:00:00,9538.01,-,5321.02,27016.88,33637.69,10538.08,5128.35,2251.93,1359.53,1035.83,4031.35,22880.99,93.28,1000.09,6833.63,25852.8,137072.19,1159.21,225.91,45691.3,28575.86,270.2,20235.12,
2015-02-19 00:00:00,9589.63,-,5371.58,27157.43,33797.93,10535.35,5173.74,2255.49,1358.17,1048.16,4038.71,22806.18,99.3,996.78,6825.91,25661.12,143203.88,1162.62,228.1,45691.3,28554.59,273.73,19980.48,
2015-02-20 00:00:00,9601.13,-,5397.27,27327.86,34050.95,10510.56,5141.99,2253.22,1344.48,1043.53,4034.32,22700.9,94.75,991.78,6813.25,25441.75,144687.46,1159.73,224.49,45597.71,27816.43,269.82,19926.57,
2015-02-23 00:00:00,9616.17,-,5390.06,27226.95,34363.05,10487.64,5108.22,2244.59,1347.53,1050.44,4029.64,22997.75,94.75,1001.26,6827.73,25647.54,147044.31,1155,225.78,46426.63,28615.81,270.6,20261.24,
2015-02-24 00:00:00,9596.47,-,5369.24,27152.95,34294.46,10691.65,5116.78,2238.64,1344.68,1044.5,4041.06,22888.89,93.95,1014.6,6825.73,25726.64,145082.7,1162.7,223.74,46703.35,28413.74,268.9,20133.16,
2015-02-25 00:00:00,9588,-,5384.46,27138.13,34424.86,10673.84,5070.71,2233.93,1355.63,1057.61,4024.46,22899.77,92.07,1006.52,6809.34,25548.47,145985.43,1165.39,219.27,46847.87,28421.85,267.47,20249.05,
2015-02-26 00:00:00,9604.84,-,5388.46,27191.01,34772.61,10633.83,5091.14,2230.25,1360.65,1039.83,4034.36,22775.62,92.74,1001.07,6782.35,25608.43,146663.06,1163.29,217.09,46632.74,28421.28,267.47,20256.61,
2015-02-27 00:00:00,9583.65,-,5380.09,27069.01,34781.88,10601.51,5126.45,2224.84,1327.81,1048.47,4027.1,22497.44,92.07,1002.45,6771.45,25543.58,146126.31,1163.24,213.67,46393.21,29359.2,267.08,20423.91,
2015-03-02 00:00:00,9509.45,-,5362.74,27034.57,34482.49,10543.49,5059.09,2213.43,1328.37,1030.07,3964.35,22491.56,91.4,987.46,6716.4,25558.47,144942.92,1154.85,212.17,43249.9,29546.6,262.13,20141.72,
2015-03-03 00:00:00,9497,-,5371.7,26987.03,34454.08,10388,5180.47,2209.14,1345.17,1050.74,3967.13,22478.16,91.4,992.15,6709.92,25509.79,142950.78,1150.47,211.08,43101.03,29435.96,260.05,20243.79,
2015-03-04 00:00:00,9454.07,-,5351.51,26866.56,34449.48,10383.5,5136.73,2199.37,1318.7,1042.34,3948.98,22511.28,93.28,987.02,6685.49,25270.64,142392.58,1150.95,206.85,43926.86,29385.89,256.14,20128.37,
2015-03-06 00:00:00,9429.6,-,5357.01,26912.72,34255.69,10208.77,5073.77,2191.23,1304.35,1037.2,3977.3,22444.35,91.4,973.15,6685.25,25411.18,140069.16,1145.55,206.78,44463.41,26522.83,253.79,19958.09,
2015-03-09 00:00:00,9367.85,-,5340.84,26683.68,34004.41,10151.46,5003.59,2182.63,1320.47,1038.31,3962.83,22284.36,90.73,944.91,6633.93,25313.98,137796.73,1118.51,203.62,44277.12,25844.1,256.14,19778.14,
2015-03-10 00:00:00,9359.68,-,5344.74,26785.57,33704.64,10177.24,4972.38,2172.77,1302.99,1046.49,3970.66,22361.97,90.73,960.06,6640.95,25154.99,137509.42,1127.18,206.07,43863.93,25772.7,256.14,19529.03,
2015-03-11 00:00:00,9336.08,-,5322.6,26784.4,33628.07,10154.54,4983.52,2156.04,1306.28,1043.03,3961.58,22270.48,89.4,951.05,6625.06,25192.76,140444.91,1123.67,202.74,43732.77,25786.28,253.14,19528.53,
2015-03-12 00:00:00,9334.81,-,5320.11,26715.36,33429.8,10123.37,4953.91,2166.44,1311.89,1037.8,3974.72,22200.01,89.4,966.36,6569.62,25127.5,140444.91,1121.63,204.09,44013.49,25809.58,255.88,19672.05,
2015-03-13 00:00:00,9311.4,-,5292.84,26624.85,33541.82,10105.65,4868.95,2161.65,1301.55,1046.22,3964.52,22009.59,91.4,964.47,6568.1,25015.49,137717.73,1100.98,210.4,43863.93,26674.58,252.49,19586.92,
2015-03-16 00:00:00,9258.44,-,5276.42,26295.57,33504.46,10038.26,4815.21,2144.69,1309.38,1030.84,3970,21919.98,91.4,962.7,6531.23,24571.24,139514.85,1119.04,204.7,43741.19,26666.48,251.32,19362.68,
2015-03-17 00:00:00,9266.43,-,5268.42,26474.82,33583.31,10033.76,4793.3,2143.95,1307.19,1029.43,3952.35,22166.29,90.73,966.74,6526.08,24062.62,139444.83,1111.67,206.06,43681.76,26655.34,247.92,19735.85,
2015-03-18 00:00:00,9249.57,-,5248.18,26331.61,33489.31,9884.79,4716.3,2146.68,1326.47,1037.41,3950.75,22335.18,90.06,954.75,6486.86,23955.78,139036.39,1109.14,206.56,43618.49,26674.58,250.53,19780.89,
2015-03-19 00:00:00,9253.25,-,5255.59,26384.31,33438.78,9942.97,4650.93,2153.15,1325.72,1022.09,3952.16,22290.09,89.4,953.68,6507.07,24043.91,138522.93,1113.37,208.37,43628.43,26197.78,250.01,19799.59,
2015-03-20 00:00:00,9263.73,-,5252.21,26395.1,33883.29,9960.41,4414.16,2151.84,1344.47,1014.68,3943.86,22216.93,87.39,959.83,6554.28,23835.25,138522.93,1108.97,207.07,44063.04,25919.68,248.71,19439.36,
2015-03-23 00:00:00,9247.61,-,5233.74,26400.45,33855.08,9964.41,4295.66,2150.73,1327.66,1021.98,3934.93,21971.58,88.06,942.41,6567.26,23785.68,138497.41,1098.74,205.74,43997.46,25934.46,247.28,19269.28,
2015-03-24 00:00:00,9189.33,-,5200.26,26154.62,33808.71,9910.99,4287.39,2131.5,1317.18,1006.16,3909.01,21887.68,87.39,924.4,6501.46,23809.59,138450.74,1097.64,205.4,45807.37,25910.53,246.76,19180.09,
2015-03-25 00:00:00,9156.65,-,5179.52,25959.49,33600.04,9942.48,4275.89,2120.76,1326,983.05,3916.93,21885.52,84.71,922.41,6508.34,23983.61,139010.88,1092.49,203.56,45782.59,25911.55,248.71,19130.91,
2015-03-26 00:00:00,9090.72,-,5139.67,25723.44,33652.87,10066.02,4260.46,2097.29,1310.25,987.16,3894.82,21597.08,84.71,912.68,6501.98,23931.69,136026.21,1093.65,200.22,44191.62,25645.86,244.54,19111.74,
2015-03-27 00:00:00,9025.97,-,5101.11,25548.12,33531.11,9970.53,4154.26,2077.02,1285.95,964.48,3859.69,21418.67,83.37,905.36,6457.81,23450.16,135454.4,1088.54,199.64,44741.37,25888.08,243.89,19124.49,
2015-03-30 00:00:00,8906.5,-,5011.14,25123.3,33257.02,9923.16,4006.2,2039.96,1294.64,953.29,3837.17,21070.93,84.04,898.29,6387.29,23274.56,133680.62,1083.47,196.34,44591.81,25607.84,239.33,18846.72,
2015-03-31 00:00:00,8957,-,5050.39,25327.84,33167.47,9903.58,4010.3,2065.33,1318.26,972.5,3852.47,21065.27,82.58,893.94,6421.2,23534.59,135221.01,1080.82,197.34,44766.12,25819.45,240.49,18865.7,
2015-04-01 00:00:00,9083.98,-,5127.78,25610.09,33600.71,9867.73,4230.16,2094.87,1336.18,980.16,3881.37,21367.12,84.04,918.59,6515.46,23794.11,135221.01,1091.17,202.03,43838.72,25986.08,251.57,18959.89,
2015-04-02 00:00:00,9126.09,-,5139.5,25710.33,33675.4,9948.93,4454.92,2101.66,1318.77,1005.89,3893.46,21918.79,85.92,921.32,6563.28,24671.06,134486.79,1096.46,200.45,43926.83,26213.08,252.87,19049.05,
2015-04-06 00:00:00,9085.86,-,5118.85,25678.34,33428.62,9908.86,4333.91,2097.44,1338.71,981.02,3885.1,21808.86,84.04,918.54,6482.65,24208.29,134486.79,1084.34,198.37,43926.83,26114.73,252.61,18894.56,
2015-04-07 00:00:00,9098.65,-,5139.6,25616.28,33113.93,9840.11,4249.62,2123.09,1330.16,982.71,3862.65,21592.23,85.26,921.02,6493.61,24071.23,139822.83,1096.24,201.34,43877.83,25767.8,256.13,18839.33,
2015-04-08 00:00:00,9080.91,-,5132.58,25539.04,32985.92,9948.03,4241.05,2133.19,1298.82,973.91,3862.99,21502.39,86.05,919.45,6539.7,24267.86,139717.81,1099.17,200.67,43728.27,25786.57,250.14,18821.72,
2015-04-09 00:00:00,9061.95,-,5119.65,25411.18,32878.02,9777.89,4266.09,2126.02,1348.46,976.79,3854.11,21428.04,84.04,917.5,6561.66,24231.42,139939.53,1099.27,201.12,43877.83,25673.99,251.44,18705.56,
2015-04-10 00:00:00,9064.41,-,5111.56,25462.71,33056.74,9783.11,4245.95,2123.74,1326.29,973.82,3863.44,21321.64,89.27,922.21,6521.02,24213.57,137592.09,1098.17,201.3,43877.82,25909.2,251.44,18329.23,
2015-04-15 00:00:00,9169.53,-,5180.32,25815.36,33169.37,9908.13,4397.33,2156.77,1337.06,997.65,3874.03,21976.27,87.39,931.24,6573.48,24531.07,140334.96,1102.27,206.99,43869.69,25988.94,253.79,19374.22,
2015-04-16 00:00:00,9295.97,-,5246.66,26187.22,33665.37,9943.71,4525.01,2181.36,1338.86,1006.3,3926.6,22168,90.73,949.13,6649.52,24752,140415.06,1118.83,212.26,44215.09,26205.01,260.83,19024.31,
2015-04-17 00:00:00,9307.98,-,5274.88,26226.27,33521.9,10096.1,4678.34,2178.05,1377.05,1032.98,3934.66,22346.17,92.61,949.19,6659.92,24484.21,141500.34,1123.22,210.97,44299.07,25993.48,261.48,19243.58,
2015-04-20 00:00:00,9300.05,-,5285.44,26168.65,33631.35,10143.39,4680.18,2189.35,1336.45,1020.95,3901.32,22207.25,90.73,941.86,6663.93,24439.89,140451.66,1110.29,210.41,44083.93,26106.99,262,19243.32,
2015-04-21 00:00:00,9323.98,-,5293.11,26213.03,34120.09,10159.42,4657.34,2181.37,1379.97,1023.76,3916.9,22038.59,87.39,936.79,6657.49,24378.58,140334.97,1114.83,210.56,44563.91,26245.09,261.22,19150.86,
2015-04-22 00:00:00,9348.33,-,5297.29,26341.16,34317.84,10142.86,4690.46,2182.79,1368.23,1020.5,3923.72,21882.72,89.4,937.31,6685.49,24358.26,140685.05,1097.16,212.07,44995.63,26365.4,259.79,19253,
