Market Indices - Daily ,,,,,,,,,,,,,,,,,,,,,,,,
,,,S&P Sri Lanka 20,Banks Finance & Insurance,"Beverage, Food & Tobacco",Chemicals & Pharmaceuticals,Construction & Engineering,Diversified,Footwear & Textile,Healthcare,Hotels & Travels,Investment Trusts,IT,Land & Property,Manufacturing,Motors,Oil Palms,Plantations,Power & Energy,Services,,Stores & Supplies,Telecommunications,Trading
,All Share Price Index,Milanka Price Index,,,,,,,,,,,,,,,,,,,,,,
2012-08-30 00:00:00,5180.15,4811.99,2877.88,11279.58,13136.06,7120.84,2390.59,1737.46,847.93,554.38,3468.75,17761.65,110.2,501.42,2468.86,15335.49,99500.07,718.99,93.58,19664.32,,22715.09,139.01,19285.88
2012-09-03 00:00:00,5250.99,4904.53,2897.76,11473.15,13306.43,7187.04,2411.9,1757.22,870.29,555.36,3544.17,18093.5,118.65,508.01,2537.24,15813.2,99029.41,730.58,96.07,20390.55,,23222.55,139.01,19624.19
2012-09-04 00:00:00,5327.22,4978.43,2931.41,11646.82,13448.93,7236.28,2469.11,1783.65,885.96,556.82,3645.39,18606.97,120.1,517.97,2564.96,16032.26,97492.64,793.83,96.26,20254.33,,23341,142.44,19468.44
2012-09-05 00:00:00,5372.13,4970.73,2943.31,11898.92,13442.37,7290.51,2470.73,1781.06,882.16,563.69,3629.08,19035.06,119.51,514.12,2583.55,15831.13,103171.02,785.96,96.63,20966.34,,22675.07,143.55,19652.43
2012-09-06 00:00:00,5388.92,4995.32,2936.01,12103.36,13346.1,7240.92,2462.48,1775.42,871.64,557.55,3608.69,19468.95,119.51,515.85,2610.29,16774.37,102380.93,783.8,96.25,20804.31,,22597.55,145.27,19639.92
2012-09-07 00:00:00,5496.85,5093.36,2983.81,12323.86,13627.13,7367.36,2546.11,1817.45,896.54,564.93,3711.36,20179.73,139.57,526.14,2652.56,16922.09,103639.12,800.44,99.76,21049.51,,23373.6,146.58,19238.89
2012-09-10 00:00:00,5592.03,5248.84,3026.5,12487.34,13837.66,7772.43,2612.68,1855.99,912.53,579.83,3765.2,20357.67,147.93,546.15,2723.84,17609.13,102976.11,810.17,105.44,22077.61,,23422.34,147.9,19788.43
2012-09-11 00:00:00,5590.9,5219.72,3034,12375.84,13929.92,7763.1,2572.46,1850.74,917.68,576.38,3741.9,19986.34,140.76,556.38,2716.52,17219.95,108809.77,806.33,102.85,21323.15,,23356.87,149.41,19436.73
2012-09-12 00:00:00,5668.3,5308.54,3073.26,12657.7,13845.62,7860.9,2573.86,1883.04,922.59,576.77,3799.68,20491.3,136.92,557.52,2725.82,17600.07,107385.51,806.53,106.56,28766.04,,24085.57,155.37,19439.39
2012-09-13 00:00:00,5777.22,5419.43,3132.59,13036.32,13987.25,8034.26,2687.54,1918.78,1033.8,579.69,3847.45,21154.06,141.44,564.12,2772.96,18080.08,107997.44,839.01,109.63,28097.17,,25993.69,156.58,19528.31
2012-09-14 00:00:00,5926.9,5588.19,3214.35,13360.27,14226.26,8572.38,2762.17,1968.68,1027.15,577.01,3969.05,22255.6,144.86,570.86,2869.51,18686.39,111412.2,861.36,112.48,30110.13,,27069.56,160.03,20602.19
2012-09-17 00:00:00,5969.09,5630.38,3210.7,13535.76,14243.52,8890.07,2932.68,1964.29,1008.32,601.2,3994.65,22529.31,142.21,581.04,2868.16,19760.18,107533.57,892.74,111.04,29608.27,,28961.61,163.06,21869.24
2012-09-18 00:00:00,5910.81,5542.93,3177.73,13605.06,14179.01,8731.83,2866.69,1933.93,975.39,585.89,3996.75,21748.53,137.69,565.92,2818.41,18805.8,106260.81,861.59,107.32,28720.98,,28054.35,161.34,20730.51
2012-09-19 00:00:00,5849.14,5488.71,3141.64,13465.11,14086.47,8548.79,2842.26,1913.52,996,582.03,3904.44,20931.69,134.45,557.27,2771.35,18590.89,106146.44,849.98,105.63,26967.8,,27893.67,161.85,20610.27
2012-09-20 00:00:00,5901.97,5558.06,3169.61,13506.69,14114.83,8848.81,2919.57,1931.37,1005.84,597.96,4000.85,21235.72,138.97,565.73,2792.83,19383.95,108688.33,856.62,107.01,27693.54,,28063.35,161.14,20633.13
2012-09-21 00:00:00,5910.07,5534.31,3178.16,13615.64,14077.06,8814.07,2891.62,1938.43,988.47,614.39,3984.18,20985.92,135.73,555.46,2776.81,19089.36,106857.53,885.7,105.3,26725.09,,28257.06,163.48,20726.38
2012-09-24 00:00:00,5915.9,5498.72,3194.91,13714.89,14092.39,8709.93,2831.19,1927.86,966.03,612.69,3953.81,20833.51,133.16,547.35,2771.24,18984.32,107831.36,868.09,105.83,26725.09,,27677.1,168.74,20368.08
2012-09-25 00:00:00,5926.29,5534.65,3201.1,13666.75,14106.56,8652.67,2904.38,1931.36,959.09,629,3961.18,21159.37,134.45,561.24,2792.28,18257.43,107516.88,868.6,107.13,27260.77,,25937.14,170.97,19970.51
2012-09-26 00:00:00,5943.76,5553.53,3220.27,13758.07,14195.81,8580.83,2926.08,1939.38,965.42,639.45,3984.62,20939.13,135.13,562.63,2790.52,18240.93,104011.04,878.04,107.93,27295.61,,26610.2,170.97,20116.92
2012-09-27 00:00:00,5949.42,5574.92,3222.31,13637.9,14313.42,8652.72,2922.97,1943.39,973.43,634.11,3943.88,21428.3,133.85,558.83,2793.19,17971.27,103919.01,889,106.9,27704.46,,26611.4,175.21,20525.38
2012-09-28 00:00:00,5971.99,5645.95,3240.98,13667.92,14308.85,8642.94,3021.98,1958.26,962.99,641.11,3995.59,21637.36,137.69,565.87,2820.71,18244.51,104096.28,901.17,107.43,29003.89,,27034.21,171.58,20174.35
2012-10-01 00:00:00,5964.29,5632.53,3236.61,13534.36,14262.62,8626.02,3002.5,1963.52,964.88,639.99,4001.92,21298.05,135.73,567.85,2813.66,18176.96,104593.59,891.72,108.58,28695.51,,27123.33,173.29,20885.7
2012-10-02 00:00:00,5928.53,5576.74,3222.4,13485.54,14251.7,8594.62,2969.25,1954.39,933.91,632.88,3989.13,21097,135.13,564.34,2788.23,18115.43,103797.95,885.32,107.41,28154.04,,26004.16,170.97,19844.29
2012-10-03 00:00:00,5890.69,5523.22,3189.94,13439.79,14031.13,8594.47,2958.71,1939.71,951.29,631.33,3952.17,21218.92,137.09,569.58,2768.6,17866.68,104070.4,880.97,108.54,28164.83,,26292,168.75,19994.05
2012-10-04 00:00:00,5861.35,5475.68,3177.88,13375.63,14130.99,8354.83,2906.73,1925.76,930.39,628.13,3896.72,21057.68,134.53,551.89,2761.61,17660.75,105052.55,861.5,106.7,27514.58,,26021.87,168.54,19564.14
2012-10-05 00:00:00,5879.69,5466.5,3170.14,13539.52,14144.6,8382.89,2941.2,1904.89,945.31,631.85,3932.14,21376.44,135.21,557.18,2781.66,17814.44,105246.99,860.18,107.65,28124.28,,26026.81,168.95,19652.18
2012-10-08 00:00:00,5847.17,5365.05,3153.67,13424.65,14092.04,8400.48,2943.18,1903.66,932.7,624.66,3898.61,20890.66,133.93,551.7,2775.83,17626.63,104945.11,855.97,107.08,27858.59,,25002.47,167.43,19549.07
2012-10-09 00:00:00,5833.32,5384.44,3143.93,13362.41,14021.91,8338.85,2917.05,1903.78,919.16,621.65,3923.57,20696.85,134.62,551.01,2763.66,18129.54,103638.39,864.64,106.74,27826.18,,25071.93,167.74,19403.09
2012-10-10 00:00:00,5772.52,5305.15,3127.62,13177.67,13926.43,8102.18,2881.56,1877.52,906.09,613.89,3872.47,20539.29,130.69,548.66,2744.25,17686.78,105319.51,854.52,105.22,27435.28,,24890.34,165.92,19378.38
2012-10-11 00:00:00,5720.86,5229.37,3092.8,13059.8,13949.72,8165.15,2867.32,1852.79,903.09,612.69,3814.05,19841.04,131.37,548.65,2728.47,17646.41,102187.27,843.88,105.15,27435.56,,23846.36,165.61,19092.73
2012-10-12 00:00:00,5738.24,5260.11,3098.42,12996.26,13997.92,8061.71,2855.89,1871.28,899.88,617.3,3808.86,20580.19,133.34,547.82,2733.27,17803.54,102294.4,859.98,105.61,27588.25,,25392.09,166.21,19164.11
2012-10-15 00:00:00,5653.8,5160.34,3055.86,12747.98,13941.26,7931.46,2830.24,1852.27,899.52,607.9,3749.61,20074.32,130.09,538.1,2700.79,17427.9,100408.93,835.75,103.73,26866.93,,23682.9,161.27,18920.44
2012-10-16 00:00:00,5608.13,5094.1,3036.94,12585.36,13925.11,7814.3,2775.87,1839.34,888.95,611.27,3706.08,19669.12,125.57,522.14,2662.13,16996.57,101195.9,827.46,101.97,26935.8,,25232.77,161.07,18526.68
2012-10-17 00:00:00,5586.4,5055.52,3017.33,12531.91,13763.09,7838.73,2784.11,1826.81,878.51,608.95,3663.98,19942.5,122.32,524.04,2649.76,17051.59,103778.28,839.64,102.69,26326.94,,25130.33,161.17,18302.22
2012-10-18 00:00:00,5625.32,5129.91,3029,12627.66,13807.17,7849.28,2819.57,1840.52,893.82,623.2,3713.13,19736.86,127.45,531.45,2693,17119.75,101996.17,844.55,105.32,25879.29,,24736.85,163.08,18424.19
2012-10-19 00:00:00,5649.53,5136.48,3041.98,12712.02,13815.82,7882.26,2785.41,1848.38,898.18,610.92,3732.37,19883.09,127.45,528.05,2700.4,17235.68,103729.59,844.2,105.2,26019.8,,24511.72,164.9,18477.01
2012-10-22 00:00:00,5553.89,5090.09,3010.02,12455.28,13787.4,7895.52,2758.43,1821.66,894.06,606.99,3622.18,19415.66,122.24,523.96,2673.6,17009.2,101492.82,819.59,103.29,26100.04,,23820.92,157.63,18229.39
2012-10-23 00:00:00,5556.77,5091.56,3013.57,12443.03,13808.83,7783.01,2741.84,1823.68,896.47,606.09,3602.25,19440.68,119.68,522.89,2661.81,17047.99,101463.6,814.23,102.27,25737.35,,24385.61,161.56,17837
2012-10-24 00:00:00,5543.25,5075.75,3008.4,12392.21,13834.13,7846.89,2735.59,1829.05,889.44,611.82,3611.55,19233.14,118.4,515.08,2647.35,17073.2,101492.82,818.52,103.33,25897.38,,23837.58,156.01,17882.93
2012-10-25 00:00:00,5576.72,5104.17,3009.59,12449.53,13914.74,7957.23,2774.13,1829.83,908.28,613.71,3633.96,19592.79,120.96,516.66,2677.19,17092.75,101483.08,846.5,104.05,25025.07,,27529.95,158.54,18001.47
2012-10-26 00:00:00,5550.88,5082.87,2997.35,12371.77,13845.69,8041.18,2802.32,1826.67,908.36,607.58,3583.26,19438.9,119.08,522.08,2662.04,16967.89,100694.48,831.2,102.95,25500.79,,27352.63,158.23,18174.42
2012-10-30 00:00:00,5520.62,5041.82,2983.87,12335.92,13873.76,7907.15,2748.15,1817.12,886.53,602.77,3591.1,19152.66,118.4,511.27,2660.29,17007.03,100637.59,839.97,102.76,25053.68,,27283.12,152.57,17730.18
2012-10-31 00:00:00,5513.64,5037.77,2988.05,12313.35,13855.48,7579.9,2744.93,1808.89,880.93,606.07,3602.5,18972.2,119.68,518.68,2626.34,17092.54,99793.96,835.68,102.6,24979.92,,27421.01,156.01,17745.71
2012-11-01 00:00:00,5494.54,5016.28,2974.15,12151.06,13826.11,7655.23,2739.05,1808.29,867.17,604.67,3605.6,19017.05,117.12,511.33,2621.18,16625.25,99341.59,818.29,102.84,25256.99,,25034.87,159.65,17480.47
2012-11-02 00:00:00,5532.32,5071.35,2997.95,12206.95,14052.74,7749.76,2735.35,1818.54,867.01,607.93,3656.64,19110,117.8,508.1,2624.24,16915.62,98445.21,822.04,104.58,25478.47,,25152.83,160.76,17493.41
2012-11-05 00:00:00,5539.31,5085.9,3005.75,12222.06,14127.54,7647.04,2734.63,1822.73,881.02,608.84,3645.68,19317.74,117.12,510.27,2628.85,16540.97,97681.77,806.52,102.23,25262.44,,25780.97,162.58,17347.07
2012-11-06 00:00:00,5556.59,5102.74,3012.98,12281.54,14099.04,7652.26,2726.34,1831.09,866.44,610.83,3665.77,19043.05,117.8,511.09,2629.85,16901.86,97922.53,803.69,101.67,24807.89,,25948.5,165.11,17194.71
2012-11-07 00:00:00,5570.87,5130.82,3022.87,12295.03,14037.16,7704.91,2754.84,1838.84,875.22,613.48,3697.83,19319.89,118.48,516.38,2646.37,16622.54,98409.45,830.82,101.64,25080.47,,26042.75,164.3,17468.46
2012-11-08 00:00:00,5580.84,5127.96,3022.16,12335.24,14056.78,7698.32,2794.17,1843.34,854.73,609.66,3704.07,19463.16,117.8,517.93,2667.1,16601.29,100065.27,826.46,101.21,25483.11,,25530.97,161.57,17497.83
2012-11-09 00:00:00,5589.43,5152.98,3034.6,12373.5,14156.34,7700.2,2762.03,1843.84,866.34,601.9,3663.21,19853.21,119.08,514.14,2660.71,16711.75,100065.27,826.9,101.88,26052.92,,25709.52,162.78,17384.13
2012-11-12 00:00:00,5599.88,5176.19,3044.36,12382.03,14198.46,7683.42,2767.77,1851.56,871.09,596.49,3673.16,20302.32,117.8,514.84,2640.71,16509.42,99969.09,828.42,102.09,25640.1,,25677.39,163.79,17277.82
2012-11-14 00:00:00,5574.96,5176.11,3043.52,12310.39,14173.48,7617.23,2756.35,1853.34,855.89,597.85,3657.41,20067.11,117.8,504.87,2612.15,16136.34,99637.99,824.22,103.58,25656.16,,25605.34,161.16,17078.96
2012-11-15 00:00:00,5558.25,5127.64,3026.71,12266.33,14283.55,7552.39,2763.82,1844.74,839.21,591.35,3647.23,20189.89,115.84,503.9,2591.74,15859.28,97462.12,812.46,103.67,25550.6,,25355.78,160.86,17044.25
2012-11-16 00:00:00,5556.32,5144.32,3028.68,12292.49,14248.11,7449.81,2707.95,1849.14,828.47,591.33,3653.92,19831.41,115.15,499.16,2594.63,15972.91,97462.12,810.66,104.03,25111.89,,25478.38,160.56,16974.31
2012-11-19 00:00:00,5503.93,5086.55,3006.47,12028.01,14227.41,7209.43,2687.99,1843.99,816.03,578.22,3585.06,19686.23,113.19,492.95,2593.51,15915.31,96030.59,796.81,105.12,23855.96,,25196.87,161.47,16568.48
2012-11-20 00:00:00,5433.95,5004.58,2992.03,11800.87,14136.21,7080.91,2670.54,1827.61,804.63,576.16,3544.12,18927.64,109.26,486.85,2546.84,15604.53,96865.79,797.23,101.74,23997.65,,24897.61,157.02,16359.09
2012-11-21 00:00:00,5360.6,4925.03,2951.26,11680.33,13977.93,6952.92,2611.61,1791.75,794.84,568.93,3474.82,18775.02,106.7,485.84,2526.61,15478.67,95276.7,771.82,100.53,23746.3,,24615.53,156.32,16147.27
2012-11-22 00:00:00,5406.65,4955,2967.53,11740.87,14052.78,7012.7,2634.23,1806.86,783.85,585.16,3558.5,18749.59,103.55,479.69,2536.48,15650.02,96035.17,779.7,102.22,24149.68,,24706.97,158.43,16641.58
2012-11-23 00:00:00,5407.11,4955.21,2967.31,11769.62,14010.12,7021.31,2649.94,1805.44,785.95,584.24,3596.65,18734.27,109.26,481.97,2527.09,15465.37,96025.43,775.68,103.11,23989.33,,24391.56,157.62,16458.88
2012-11-26 00:00:00,5384.89,4935.51,2960.01,11717.99,13989.32,6969.37,2586.81,1797.56,777.49,580.01,3560.69,18719.58,106.02,478.92,2520.28,15297.04,95256.1,776.15,101.76,23212.64,,22208.33,159.64,16473.75
2012-11-28 00:00:00,5334.68,4858.15,2934.77,11604.55,13945.58,6941.85,2577.67,1778.51,762.06,571.26,3497.16,18445.34,104.06,485.24,2472.28,15183.75,95256.1,775.61,100.39,23056.89,,21404.18,157.83,16102.16
2012-11-29 00:00:00,5363.6,4890.54,2952.16,11645.51,14209.51,6879.49,2559.33,1786.29,779.9,574.05,3486.68,18276.31,102.78,487.44,2479.45,14748.75,96391.94,762.91,101.66,22877.79,,22103.15,158.23,16194.63
2012-11-30 00:00:00,5351.25,4868.83,2942.02,11627.38,14121.2,6856.8,2540.62,1772.71,776.77,574.9,3492.71,18251.48,102.78,489.35,2470.78,14805.55,96898.85,767.27,102.36,22420.96,,21973,159.34,16345.83
2012-12-03 00:00:00,5337.71,4841.09,2931.4,11665.2,14020.19,6893.79,2522.88,1766.1,789.33,570.9,3494.75,18044.73,103.46,488.58,2449.76,14607.46,96186.62,775.47,100.94,23018.51,,21964.7,159.54,16189.95
2012-12-04 00:00:00,5331.45,4855.61,2932.17,11654.64,14026.05,6860.29,2496.81,1760.84,793.69,576.97,3468.55,18050.85,103.46,482.73,2500.8,14722.68,95931.37,781.71,101,22715.79,,21614.74,158.84,15918.65
2012-12-05 00:00:00,5323.21,4856.84,2923.14,11654.76,14020.37,6893.12,2499.35,1761.41,793.17,581.44,3479.41,18054.09,100.22,479.11,2451.31,14684.04,94811.46,787.59,101.75,22544.82,,21568.1,157.83,15851.9
2012-12-06 00:00:00,5387.33,4899.25,2951.85,11830.16,14318.81,6990.92,2501.35,1772.46,788.61,587.5,3506.58,18296.32,101.5,483.23,2468.37,14605.38,96184.56,787.34,102.17,22463.16,,22540.93,159.75,16255.51
2012-12-07 00:00:00,5387.4,4893.62,2953.62,11794.22,14336.48,6956.48,2487.7,1770.35,804.82,582.21,3510.21,18336.47,100.9,482.59,2501.53,14493.93,96996.9,796.17,102.71,22567.87,,22499.46,158.94,16339.87
2012-12-10 00:00:00,5404.86,4906.14,2958.11,11843.8,14712.52,6860.17,2473.17,1766.63,794.44,581.06,3492.35,18215.05,100.9,482.39,2505.1,14368.2,95996.31,790.18,102.65,22286.05,,22385.37,158.23,16314.57
2012-12-11 00:00:00,5417.78,4913.42,2963.21,11804.33,14926.62,7007.6,2470.62,1767.77,792.05,583.27,3456.19,18193.75,100.9,480.85,2507.01,14663.09,96970.14,783.73,103.93,22318.9,,21389.19,159.14,16223.26
2012-12-12 00:00:00,5516.64,5011.19,2994.55,12052.98,14977.75,7234.03,2559.11,1796.6,826.66,594.89,3543.93,18828.59,107.39,497.05,2556.26,14928.56,98308.92,798.19,106.53,22680.25,,21966.05,163.89,16583.25
2012-12-13 00:00:00,5547.36,5063.96,3024.29,12081.88,15377.12,7203.2,2568.97,1804.39,828.13,584.9,3537.53,18483.39,105.51,494.41,2584.33,15113.01,98202.19,796.94,105.37,22649.83,,22008.45,163.18,16645.37
2012-12-14 00:00:00,5522.72,5045.2,3022.79,12041.64,15346.11,7180.21,2522.15,1798.95,823.47,582.82,3534.06,18277.36,104.23,494.21,2560.21,15148.28,98877.06,782.85,104.51,22400.09,,22198.91,159.95,16398.74
2012-12-17 00:00:00,5503.51,5011.9,3009.44,11984.07,15399.39,7180.74,2512.53,1780.06,810.2,580.74,3552.13,18068.1,104.14,489.76,2556.62,14841.02,98551.45,803.84,104.75,22384.95,,22063.11,159.14,16289.56
2012-12-18 00:00:00,5507.79,5039.3,3019.62,12036.19,15359.25,7075.46,2621.27,1791.07,792.52,580.39,3529.89,17655.81,104.14,488.4,2548.18,14794.83,97612.16,793.67,103.86,22355.84,,22074.51,159.64,16294.32
2012-12-19 00:00:00,5512.66,5020.86,3017.99,12011.85,15450.03,6997.31,2601.47,1789.52,798.7,579.82,3489.71,18001.1,104.83,489.97,2542.24,14864.02,97320.01,783.73,104.46,22117.92,,21671.26,162.88,16437.89
2012-12-20 00:00:00,5527.36,5030.62,3030.86,12067.28,15476.88,7008.46,2583.69,1792.31,802.17,584.47,3522.96,18108.87,104.83,482.85,2554.08,14919.25,97840.67,791.05,103.92,22146.46,,22021.73,162.47,16362.3
2012-12-21 00:00:00,5516.49,5044.58,3034.24,12051.47,15397.61,6934.29,2580.31,1796.79,795.46,575.58,3493.68,17906.25,104.83,490.41,2576.39,15058.42,97509.37,800.78,102.83,22144.08,,21103.38,161.37,16279.43
2012-12-24 00:00:00,5524.89,5039.82,3038.78,12042.43,15369.49,7026.89,2568.06,1794.84,790.66,578.59,3516.31,18395.48,106.11,495.23,2571.62,15082.16,99427.81,792.36,103.21,22249.33,,21486.13,161.76,16377.17
2012-12-26 00:00:00,5570.91,5060.83,3060.37,12088.81,15570.13,7032.92,2597.94,1804.21,798.05,580.03,3534.17,18989.76,106.11,494.34,2588.42,15453.88,100430.86,797.88,104.69,22211.01,,21419.38,164.9,16560.33
2012-12-28 00:00:00,5607.13,5120.17,3068.99,12174.21,15675.08,7167.84,2610.9,1821.07,807.03,582.06,3554.3,19327.26,108.07,506.02,2606.04,15430.67,99490.16,808.16,106.14,23467.36,,22365.26,163.48,16932.39
2012-12-31 00:00:00,5643,5119.09,3085.33,12206.7,15925.21,7172.22,2651.5,1822.04,817.36,581.18,3584.53,19356.37,108.75,507.75,2628.6,15651.62,100171.84,811.32,105.77,23415.72,,22927.99,165.4,16983.8
2013-01-02 00:00:00,5683.79,0,3090.88,12395.52,16009.48,7353.35,2694.05,1835.09,825.96,591.32,3577.86,19748.56,112.08,516.22,2641,15758.53,99490.16,827.72,108.06,23477.46,,22504.23,163.89,16972.37
2013-01-03 00:00:00,5730.45,0,3104.25,12570,16121.99,7405.82,2745.48,1848.83,838.08,588.77,3625.9,19947.38,115.33,519.55,2653.73,15620.34,99457.03,829.02,108,23539.6,,22236.35,164.19,17234.35
2013-01-04 00:00:00,5747.71,0,3121.71,12646.5,16350.61,7351.51,2745.02,1847.24,837.69,588.35,3618.97,19642.97,113.45,514.72,2658.89,15577.53,100138.71,825.06,108.45,22928.43,,22330.08,163.28,17086
2013-01-07 00:00:00,5746.09,0,3120.04,12665.78,16397.31,7194.78,2736.06,1847.29,825.9,588.77,3594.46,19748.69,113.45,507.73,2654.92,15525.74,98775.35,823.1,109.85,23269.29,,22403.48,164.19,16954.44
2013-01-08 00:00:00,5751.93,0,3123.97,12704.54,16362.3,7319.88,2711.44,1853.75,829.22,599.58,3557.19,19630.93,111.49,508.75,2650.45,15411.36,99364.57,829.78,108.87,23681.87,,22264.98,165.3,16753.92
2013-01-09 00:00:00,5745.1,0,3120.87,12624.21,16420.66,7328.64,2715.31,1855.96,873.94,598.64,3548.89,18859.28,111.49,507.36,2663.02,15579.14,98928.68,829.93,109.96,23337.3,,22242.69,164.9,16600.6
2013-01-10 00:00:00,5732.21,0,3121.53,12592.67,16447.39,7294.49,2720.71,1848.98,872.75,596.05,3554.22,18865.56,109.52,503.25,2658.22,15465.46,98694.96,832.42,109.55,23221.35,,21951.87,163.38,16492.37
2013-01-11 00:00:00,5746.49,0,3133.87,12618.06,16518.59,7333,2732.77,1852.03,873.14,601.94,3550.07,19120.89,109.52,501.56,2651.43,15606.96,97653.76,822.31,109.5,22980.41,,22286.8,166.21,16482.72
2013-01-15 00:00:00,5750.24,0,3134.32,12719.79,16667.16,7330.97,2740.03,1838.8,829.26,601.63,3524.1,18724.01,109.52,502.15,2663.88,15342,97506.2,823.56,107.9,22703.06,,21825.45,166.21,16526.29
2013-01-16 00:00:00,5812.47,0,3163.18,12668.69,16895.24,7337.81,2795.12,1868.93,867.42,613.28,3558.35,19365.34,111.49,507.54,2721.68,15469.38,97662.01,830.41,110.48,23282.32,,22078.95,169.84,16708.61
2013-01-17 00:00:00,5875.28,0,3184.61,12749.91,17159.63,7441.31,2827.7,1877.75,902.52,616.78,3567.94,19900.2,112.17,515.85,2763.09,15749.25,97983.38,843.61,115.1,24008.47,,22215.77,173.68,17183.5
2013-01-18 00:00:00,5875.77,0,3174.36,12821.55,17049.05,7418.75,2851.91,1872.34,877.17,623.78,3575.55,19769.05,112.85,517.26,2745.27,15796.85,97983.38,827.96,115.9,23515.82,,21884.9,175.49,17393.52
2013-01-21 00:00:00,5862.02,0,3174.11,12945.94,16911.3,7469.73,2821.91,1870.6,887.84,614.02,3578.44,19891.74,109.61,510.74,2724.98,15949.89,97983.38,826.62,113.36,23211.58,,22025.26,171.16,17300.82
2013-01-22 00:00:00,5870.93,0,3184.57,12973.88,16802.35,7453.31,2823.3,1878.21,873.42,602.28,3568.01,19520.23,110.97,511.62,2724.11,16124.08,98840.35,831.47,112.61,23575.4,,23428.93,175.2,17279.01
2013-01-23 00:00:00,5883.66,0,3191.8,13030.11,16785.04,7404.08,2832.89,1882.24,889.67,608.22,3577.06,20047.51,111.66,515.99,2718.23,16174.36,98830.65,836.26,113.56,23438.54,,22781.52,174.29,17570.88
2013-01-24 00:00:00,5878.19,0,3190.65,12966.72,16845.49,7394.07,2839.81,1881.64,884.5,618.69,3571.51,19974.09,110.97,516.01,2717.12,16040.05,98963.17,840.31,111.52,23238.29,,22619.61,173.58,17636.8
2013-01-28 00:00:00,5855.09,0,3194.72,12941.43,16780.71,7289.49,2834.53,1879.61,865.65,615.6,3545.39,19482.86,112.25,511.66,2700.71,15976.28,98962.51,812.29,110.38,22923.26,,22558.34,174.09,17004.71
2013-01-29 00:00:00,5800.75,0,3185.76,12841.12,16389.47,7194.9,2831.79,1875.97,880.04,609.74,3521.82,19237.48,109.69,498.7,2663.47,15793.44,100298.83,796.65,108.48,22869.62,,22479.57,172.07,16990.52
2013-01-30 00:00:00,5825.9,0,3193.63,12811.19,16623.71,7185.87,2829.37,1882.13,869.57,610.82,3540.64,19764.92,110.97,502.63,2677.8,15859.79,100337.79,804.57,109.57,22776.07,,22553.17,171.97,17154.41
2013-01-31 00:00:00,5816.89,0,3197.61,12777.63,16555.67,7364.55,2815.23,1882.6,884.2,610.79,3559.36,19676.25,109.69,501.99,2664.99,15905.25,100298.83,802.44,109.3,22866.04,,22781.44,170.76,17181.03
2013-02-01 00:00:00,5799.69,0,3196.81,12779.91,16388.73,7305.6,2804.57,1893.02,850.56,610.98,3557.49,19402.64,109.69,500.11,2657.9,15835.72,100493.6,799.88,108.32,23034,,22820.83,168.04,16643.71
2013-02-05 00:00:00,5781.3,0,3203.91,12690.05,16432.3,7284.83,2799.62,1889.17,842.17,600.72,3513.7,19117.57,109.1,491.4,2648.67,15797.66,100753.62,800.93,107.83,22854.36,,22820.83,168.95,16561.8
2013-02-06 00:00:00,5780.09,0,3217.39,12785.19,16477.97,7195.21,2828.43,1886.62,855.67,602.08,3460.26,18812.04,109.78,490.34,2631.33,15497.73,101260.4,797.7,107.91,22801.21,,21669.75,167.53,16517.7
2013-02-07 00:00:00,5810.42,0,3243.7,12988.76,16505.09,7286.74,2801.6,1887.29,855.39,602.27,3485.67,18906.48,111.83,493.1,2663.1,15519.74,99665.29,799.89,109.51,22826.16,,21751.61,168.44,16705.61
2013-02-08 00:00:00,5850.67,0,3271.25,13068.99,16608.96,7245.88,2799.12,1892,844.24,608.71,3508.19,19475.99,112.51,495.3,2715.68,15635.42,99704.25,803.59,109.65,22737.98,,21728.81,172.39,16858.41
2013-02-11 00:00:00,5851.35,0,3268.24,12981.44,16619.65,7233.99,2826.6,1906.66,863.57,600.09,3526.73,19607.02,111.91,495.99,2703.72,15877.34,99989.86,804.58,107.78,22742.72,,21722.59,171.28,16791.08
2013-02-12 00:00:00,5836.11,0,3257.98,12925.07,16651.07,7193.43,2813.21,1905.91,849.31,605.16,3517.44,19285.67,110.55,485.98,2687.84,15813.29,99039.88,811.5,107.65,22561.62,,21207.93,170.67,16737.01
2013-02-13 00:00:00,5827.02,0,3257.14,12937.26,16603.74,7155.87,2812.11,1897.05,844.25,607.66,3492.73,19055.07,111.23,492.53,2681.24,15929.96,99039.88,812.87,106.16,22676.64,,21559.91,172.49,16301.27
